,train,val,test
PATH000002932,True,False,False
PATH000002591,True,False,False
PATH000008717,True,False,False
PATH000008570,True,False,False
PATH000008765,True,False,False
PATH000008704,True,False,False
PATH000008632,True,False,False
PATH000009364,True,False,False
PATH000009313,True,False,False
PATH000009395,True,False,False
PATH000009556,True,False,False
PATH000012243,True,False,False
PATH000012047,True,False,False
PATH000012587,True,False,False
PATH000012321,True,False,False
PATH000012150,True,False,False
PATH000012717,True,False,False
PATH000012719,True,False,False
PATH000012776,True,False,False
PATH000012598,True,False,False
PATH000000939,True,False,False
PATH000012051,True,False,False
PATH000012532,True,False,False
PATH000012538,True,False,False
PATH000000594,True,False,False
PATH000012246,True,False,False
PATH000001825,True,False,False
PATH000001883,True,False,False
PATH000004994,True,False,False
PATH000012197,True,False,False
PATH000012052,True,False,False
PATH000012269,True,False,False
PATH000000603,True,False,False
PATH000012088,True,False,False
PATH000001940,True,False,False
PATH000012206,True,False,False
PATH000005342,True,False,False
PATH000005508,True,False,False
PATH000012519,True,False,False
PATH000012445,True,False,False
PATH000000595,True,False,False
PATH000012124,True,False,False
PATH000012546,True,False,False
PATH000000583,True,False,False
PATH000000590,True,False,False
PATH000001513,True,False,False
PATH000001521,True,False,False
PATH000005359,True,False,False
PATH000012463,True,False,False
PATH000012496,True,False,False
PATH000012495,True,False,False
PATH000001424,True,False,False
PATH000012529,True,False,False
PATH000012749,True,False,False
PATH000001924,True,False,False
PATH000011887,True,False,False
PATH000012577,True,False,False
PATH000012292,True,False,False
PATH000006919,True,False,False
PATH000001439,True,False,False
PATH000012232,True,False,False
PATH000012200,True,False,False
PATH000001875,True,False,False
PATH000005647,True,False,False
PATH000012295,True,False,False
PATH000001246,True,False,False
PATH000007290,True,False,False
PATH000011976,True,False,False
PATH000012625,True,False,False
PATH000001274,True,False,False
PATH000001285,True,False,False
PATH000005223,True,False,False
PATH000005532,True,False,False
PATH000011643,True,False,False
PATH000001845,True,False,False
PATH000000592,True,False,False
PATH000001829,True,False,False
PATH000005313,True,False,False
PATH000011980,True,False,False
PATH000012428,True,False,False
PATH000006923,True,False,False
PATH000005462,True,False,False
PATH000007188,True,False,False
PATH000011593,True,False,False
PATH000012536,True,False,False
PATH000000967,True,False,False
PATH000006925,True,False,False
PATH000012252,True,False,False
PATH000005545,True,False,False
PATH000012370,True,False,False
PATH000000598,True,False,False
PATH000012493,True,False,False
PATH000001951,True,False,False
PATH000006931,True,False,False
PATH000012482,True,False,False
PATH000004254,True,False,False
PATH000003672,True,False,False
PATH000003651,True,False,False
PATH000003774,True,False,False
PATH000003977,True,False,False
PATH000003942,True,False,False
PATH000003978,True,False,False
PATH000004019,True,False,False
PATH000005807,True,False,False
PATH000007278,True,False,False
PATH000007057,True,False,False
PATH000008629,True,False,False
PATH000008811,True,False,False
PATH000009818,True,False,False
PATH000003754,True,False,False
PATH000003780,True,False,False
PATH000003958,True,False,False
PATH000004002,True,False,False
PATH000004826,True,False,False
PATH000005559,True,False,False
PATH000005812,True,False,False
PATH000007086,True,False,False
PATH000007495,True,False,False
PATH000007319,True,False,False
PATH000007487,True,False,False
PATH000007433,True,False,False
PATH000008372,True,False,False
PATH000004071,True,False,False
PATH000004831,True,False,False
PATH000007490,True,False,False
PATH000007521,True,False,False
PATH000007553,True,False,False
PATH000008076,True,False,False
PATH000008240,True,False,False
PATH000008600,True,False,False
PATH000009770,True,False,False
PATH000011721,True,False,False
PATH000011878,True,False,False
PATH000011712,True,False,False
PATH000011857,True,False,False
PATH000003819,True,False,False
PATH000003934,True,False,False
PATH000004491,True,False,False
PATH000005282,True,False,False
PATH000005536,True,False,False
PATH000005728,True,False,False
PATH000004639,True,False,False
PATH000005896,True,False,False
PATH000008075,True,False,False
PATH000008440,True,False,False
PATH000009512,True,False,False
PATH000008110,True,False,False
PATH000003695,True,False,False
PATH000004181,True,False,False
PATH000005730,True,False,False
PATH000005038,True,False,False
PATH000007427,True,False,False
PATH000007638,True,False,False
PATH000007911,True,False,False
PATH000007310,True,False,False
PATH000007502,True,False,False
PATH000007986,True,False,False
PATH000008836,True,False,False
PATH000007452,True,False,False
PATH000007501,True,False,False
PATH000005290,True,False,False
PATH000004202,True,False,False
PATH000007551,True,False,False
PATH000007390,True,False,False
PATH000004396,True,False,False
PATH000004456,True,False,False
PATH000004524,True,False,False
PATH000004829,True,False,False
PATH000004446,True,False,False
PATH000004726,True,False,False
PATH000007127,True,False,False
PATH000007171,True,False,False
PATH000009478,True,False,False
PATH000009704,True,False,False
PATH000009426,True,False,False
PATH000008645,True,False,False
PATH000009925,True,False,False
PATH000004098,True,False,False
PATH000004505,True,False,False
PATH000004770,True,False,False
PATH000004939,True,False,False
PATH000004684,True,False,False
PATH000004648,True,False,False
PATH000007187,True,False,False
PATH000004565,True,False,False
PATH000004393,True,False,False
PATH000004622,True,False,False
PATH000004312,True,False,False
PATH000004625,True,False,False
PATH000007321,True,False,False
PATH000007414,True,False,False
PATH000007462,True,False,False
PATH000007640,True,False,False
PATH000007886,True,False,False
PATH000008834,True,False,False
PATH000008496,True,False,False
PATH000008842,True,False,False
PATH000004881,True,False,False
PATH000004265,True,False,False
PATH000004608,True,False,False
PATH000004423,True,False,False
PATH000005394,True,False,False
PATH000008127,True,False,False
PATH000000076,True,False,False
PATH000000063,True,False,False
PATH000000069,True,False,False
PATH000000062,True,False,False
PATH000000114,True,False,False
PATH000000088,True,False,False
PATH000000094,True,False,False
PATH000000105,True,False,False
PATH000000143,True,False,False
PATH000000885,True,False,False
PATH000003387,True,False,False
PATH000003471,True,False,False
PATH000000467,True,False,False
PATH000000435,True,False,False
PATH000000468,True,False,False
PATH000000792,True,False,False
PATH000000777,True,False,False
PATH000000840,True,False,False
PATH000000865,True,False,False
PATH000000477,True,False,False
PATH000003337,True,False,False
PATH000000519,True,False,False
PATH000000524,True,False,False
PATH000000526,True,False,False
PATH000000874,True,False,False
PATH000000199,True,False,False
PATH000000897,True,False,False
PATH000000515,True,False,False
PATH000000232,True,False,False
PATH000000236,True,False,False
PATH000003532,True,False,False
PATH000000195,True,False,False
PATH000000226,True,False,False
PATH000000239,True,False,False
PATH000003252,True,False,False
PATH000003317,True,False,False
PATH000003380,True,False,False
PATH000000466,True,False,False
PATH000000235,True,False,False
PATH000000892,True,False,False
PATH000003340,True,False,False
PATH000000210,True,False,False
PATH000000283,True,False,False
PATH000003254,True,False,False
PATH000003322,True,False,False
PATH000003520,True,False,False
PATH000000251,True,False,False
PATH000000214,True,False,False
PATH000000246,True,False,False
PATH000003334,True,False,False
PATH000003407,True,False,False
PATH000003596,True,False,False
PATH000000454,True,False,False
PATH000000463,True,False,False
PATH000001772,True,False,False
PATH000001325,True,False,False
PATH000001346,True,False,False
PATH000001621,True,False,False
PATH000001622,True,False,False
PATH000001784,True,False,False
PATH000001811,True,False,False
PATH000001593,True,False,False
PATH000001595,True,False,False
PATH000001650,True,False,False
PATH000001583,True,False,False
PATH000001659,True,False,False
PATH000001574,True,False,False
PATH000001584,True,False,False
PATH000001592,True,False,False
PATH000001432,True,False,False
PATH000001460,True,False,False
PATH000001419,True,False,False
PATH000001467,True,False,False
PATH000001428,True,False,False
PATH000000523,True,False,False
PATH000003530,True,False,False
PATH000000486,True,False,False
PATH000000506,True,False,False
PATH000003364,True,False,False
PATH000003569,True,False,False
PATH000001427,True,False,False
PATH000000448,True,False,False
PATH000000514,True,False,False
PATH000000482,True,False,False
PATH000003331,True,False,False
PATH000003343,True,False,False
PATH000003445,True,False,False
PATH000000243,True,False,False
PATH000003344,True,False,False
PATH000003497,True,False,False
PATH000000525,True,False,False
PATH000001778,True,False,False
PATH000001806,True,False,False
PATH000003833,True,False,False
PATH000001612,True,False,False
PATH000001636,True,False,False
PATH000001818,True,False,False
PATH000001766,True,False,False
PATH000001792,True,False,False
PATH000001626,True,False,False
PATH000001777,True,False,False
PATH000001799,True,False,False
PATH000001775,True,False,False
PATH000001607,True,False,False
PATH000002603,True,False,False
PATH000002938,True,False,False
PATH000003025,True,False,False
PATH000003838,True,False,False
PATH000003842,True,False,False
PATH000005963,True,False,False
PATH000001814,True,False,False
PATH000001496,True,False,False
PATH000003528,True,False,False
PATH000003404,True,False,False
PATH000005159,True,False,False
PATH000003683,True,False,False
PATH000003792,True,False,False
PATH000001790,True,False,False
PATH000001810,True,False,False
PATH000001815,True,False,False
PATH000001816,True,False,False
PATH000001768,True,False,False
PATH000003767,True,False,False
PATH000001472,True,False,False
PATH000001478,True,False,False
PATH000001494,True,False,False
PATH000003825,True,False,False
PATH000008182,True,False,False
PATH000008420,True,False,False
PATH000011571,True,False,False
PATH000003485,True,False,False
PATH000003550,True,False,False
PATH000003605,True,False,False
PATH000003443,True,False,False
PATH000003506,True,False,False
PATH000003761,True,False,False
PATH000003734,True,False,False
PATH000003791,True,False,False
PATH000003640,True,False,False
PATH000003817,True,False,False
PATH000003755,True,False,False
PATH000003768,True,False,False
PATH000008293,True,False,False
PATH000008120,True,False,False
PATH000003010,True,False,False
PATH000005911,True,False,False
PATH000005440,True,False,False
PATH000005695,True,False,False
PATH000005425,True,False,False
PATH000005171,True,False,False
PATH000005688,True,False,False
PATH000005091,True,False,False
PATH000005595,True,False,False
PATH000005065,True,False,False
PATH000005530,True,False,False
PATH000008104,True,False,False
PATH000012128,True,False,False
PATH000008244,True,False,False
PATH000006402,True,False,False
PATH000008282,True,False,False
PATH000008176,True,False,False
PATH000008774,True,False,False
PATH000008476,True,False,False
PATH000008651,True,False,False
PATH000008326,True,False,False
PATH000004382,True,False,False
PATH000000606,True,False,False
PATH000000628,True,False,False
PATH000000652,True,False,False
PATH000000680,True,False,False
PATH000008042,True,False,False
PATH000001708,True,False,False
PATH000000755,True,False,False
PATH000000769,True,False,False
PATH000000372,True,False,False
PATH000009289,True,False,False
PATH000009983,True,False,False
PATH000000580,True,False,False
PATH000000993,True,False,False
PATH000001009,True,False,False
PATH000008135,True,False,False
PATH000008308,True,False,False
PATH000008373,True,False,False
PATH000008408,True,False,False
PATH000008198,True,False,False
PATH000000054,True,False,False
PATH000000229,True,False,False
PATH000000231,True,False,False
PATH000003353,True,False,False
PATH000003561,True,False,False
PATH000000803,True,False,False
PATH000000851,True,False,False
PATH000003411,True,False,False
PATH000003478,True,False,False
PATH000000785,True,False,False
PATH000000800,True,False,False
PATH000000827,True,False,False
PATH000000879,True,False,False
PATH000000882,True,False,False
PATH000000778,True,False,False
PATH000000849,True,False,False
PATH000003396,True,False,False
PATH000003431,True,False,False
PATH000003479,True,False,False
PATH000001433,True,False,False
PATH000001462,True,False,False
PATH000001771,True,False,False
PATH000001776,True,False,False
PATH000001347,True,False,False
PATH000001370,True,False,False
PATH000001386,True,False,False
PATH000001394,True,False,False
PATH000001605,True,False,False
PATH000001420,True,False,False
PATH000001465,True,False,False
PATH000001791,True,False,False
PATH000001817,True,False,False
PATH000003269,True,False,False
PATH000003310,True,False,False
PATH000003346,True,False,False
PATH000003430,True,False,False
PATH000003554,True,False,False
PATH000003607,True,False,False
PATH000003927,True,False,False
PATH000004074,True,False,False
PATH000001475,True,False,False
PATH000001483,True,False,False
PATH000013580,False,True,False
PATH000012130,False,True,False
PATH000004592,False,True,False
PATH000008815,False,True,False
PATH000006891,False,True,False
PATH000011955,False,True,False
PATH000009782,False,True,False
PATH000012304,False,True,False
PATH000007906,False,True,False
PATH000000032,False,True,False
PATH000009028,False,True,False
PATH000004917,False,True,False
PATH000004238,False,True,False
PATH000000522,False,True,False
PATH000000323,False,True,False
PATH000007976,False,True,False
PATH000008699,False,True,False
PATH000005022,False,True,False
PATH000008840,False,True,False
PATH000008845,False,True,False
PATH000004034,False,True,False
PATH000005835,False,True,False
PATH000004235,False,True,False
PATH000004242,False,True,False
PATH000007681,False,True,False
PATH000007829,False,True,False
PATH000011964,False,True,False
PATH000011966,False,True,False
PATH000000282,False,True,False
PATH000003600,False,True,False
PATH000004230,False,True,False
PATH000009382,False,True,False
PATH000000446,False,True,False
PATH000000457,False,True,False
PATH000000928,False,True,False
PATH000003012,False,True,False
PATH000009452,False,True,False
PATH000009714,False,True,False
PATH000001303,False,True,False
PATH000001348,False,True,False
PATH000005487,False,True,False
PATH000011628,False,True,False
PATH000001760,False,True,False
PATH000001780,False,True,False
PATH000001798,False,True,False
PATH000011693,False,True,False
PATH000011744,False,True,False
PATH000007645,False,True,False
PATH000007788,False,True,False
PATH000009620,False,True,False
PATH000005151,False,True,False
PATH000005135,False,True,False
PATH000005233,False,True,False
PATH000005515,False,True,False
PATH000005722,False,True,False
PATH000003878,False,True,False
PATH000007763,False,True,False
PATH000007849,False,True,False
PATH000007930,False,True,False
PATH000009839,False,True,False
PATH000000326,False,True,False
PATH000005069,False,True,False
PATH000005072,False,True,False
PATH000005387,False,True,False
PATH000005613,False,True,False
PATH000009519,False,True,False
PATH000007090,False,True,False
PATH000007276,False,True,False
PATH000007919,False,True,False
PATH000005887,False,True,False
PATH000003555,False,True,False
PATH000009929,False,True,False
PATH000003895,False,True,False
PATH000009712,False,True,False
PATH000000587,False,True,False
PATH000000589,False,True,False
PATH000012326,False,True,False
PATH000007612,False,True,False
PATH000008393,False,True,False
PATH000012537,False,True,False
PATH000004833,False,True,False
PATH000008054,False,True,False
PATH000007584,False,True,False
PATH000008140,False,True,False
PATH000000377,False,True,False
PATH000000406,False,True,False
PATH000012010,False,True,False
PATH000007123,False,True,False
PATH000004478,False,True,False
PATH000004695,False,True,False
PATH000008950,False,True,False
PATH000009079,False,True,False
PATH000008161,False,True,False
PATH000011589,False,True,False
PATH000004724,False,True,False
PATH000005501,False,True,False
PATH000000481,False,True,False
PATH000000527,False,True,False
PATH000009764,False,True,False
PATH000008245,False,True,False
PATH000000816,False,False,True
PATH000012617,False,False,True
PATH000005217,False,False,True
PATH000009253,False,False,True
PATH000007854,False,False,True
PATH000000204,False,False,True
PATH000000715,False,False,True
PATH000004778,False,False,True
PATH000008403,False,False,True
PATH000009761,False,False,True
PATH000000026,False,False,True
PATH000004886,False,False,True
PATH000004968,False,False,True
PATH000008975,False,False,True
PATH000009651,False,False,True
PATH000004353,False,False,True
PATH000000687,False,False,True
PATH000013613,False,False,True
PATH000000276,False,False,True
PATH000007728,False,False,True
PATH000000328,False,False,True
PATH000011764,False,False,True
PATH000011805,False,False,True
PATH000005134,False,False,True
PATH000008793,False,False,True
PATH000001664,False,False,True
PATH000000996,False,False,True
PATH000000474,False,False,True
PATH000000479,False,False,True
PATH000000336,False,False,True
PATH000007438,False,False,True
PATH000007492,False,False,True
PATH000007546,False,False,True
PATH000012369,False,False,True
PATH000000060,False,False,True
PATH000008639,False,False,True
PATH000004649,False,False,True
PATH000008363,False,False,True
PATH000009479,False,False,True
PATH000009900,False,False,True
PATH000008601,False,False,True
PATH000012140,False,False,True
PATH000013538,False,False,True
PATH000011667,False,False,True
PATH000011825,False,False,True
PATH000011837,False,False,True
PATH000007289,False,False,True
PATH000012388,False,False,True
PATH000000197,False,False,True
PATH000000225,False,False,True
PATH000011636,False,False,True
PATH000001724,False,False,True
PATH000003216,False,False,True
PATH000003234,False,False,True
PATH000001484,False,False,True
PATH000001489,False,False,True
PATH000001493,False,False,True
PATH000003036,False,False,True
PATH000003264,False,False,True
PATH000003726,False,False,True
PATH000003753,False,False,True
PATH000004784,False,False,True
PATH000000056,False,False,True
PATH000012230,False,False,True
PATH000004142,False,False,True
PATH000002658,False,False,True
PATH000002723,False,False,True
PATH000007733,False,False,True
PATH000002919,False,False,True
PATH000007826,False,False,True
PATH000007835,False,False,True
PATH000004210,False,False,True
PATH000011928,False,False,True
PATH000001263,False,False,True
PATH000003659,False,False,True
PATH000012516,False,False,True
PATH000005684,False,False,True
PATH000007678,False,False,True
PATH000000902,False,False,True
PATH000003341,False,False,True
PATH000007081,False,False,True
PATH000000581,False,False,True
PATH000007201,False,False,True
PATH000000100,False,False,True
PATH000008294,False,False,True
PATH000008429,False,False,True
PATH000001444,False,False,True
PATH000004211,False,False,True
PATH000004222,False,False,True
