,train,val,test
102,PATH000001324,,
103,PATH000000945,,
104,PATH000013756,,
105,PATH000000986,,
106,PATH000000997,,
107,PATH000001250,,
108,PATH000000602,,
109,PATH000007134,,
110,PATH000001146,,
111,PATH000002004,,
112,PATH000006844,,
113,PATH000004270,,
114,PATH000007978,,
115,PATH000003745,,
116,PATH000003773,,
117,PATH000011719,,
118,PATH000011835,,
119,PATH000011661,,
120,PATH000003913,,
121,PATH000003950,,
122,PATH000004089,,
123,PATH000004003,,
124,PATH000005876,,
125,PATH000011663,,
126,PATH000011812,,
127,PATH000011870,,
128,PATH000011865,,
129,PATH000011808,,
130,PATH000011704,,
131,PATH000003701,,
132,PATH000003712,,
133,PATH000007572,,
134,PATH000005870,,
135,PATH000007718,,
136,PATH000007956,,
137,PATH000009982,,
138,PATH000007819,,
139,PATH000007844,,
140,PATH000004707,,
141,PATH000005683,,
142,PATH000008780,,
143,PATH000008747,,
144,PATH000009962,,
145,PATH000004496,,
146,PATH000004925,,
147,PATH000004650,,
148,PATH000005127,,
149,PATH000007526,,
150,PATH000009938,,
151,PATH000009578,,
152,PATH000004744,,
153,PATH000004703,,
154,PATH000008000,,
155,PATH000000122,,
156,PATH000000121,,
157,PATH000000117,,
158,PATH000000008,,
159,PATH000000004,,
160,PATH000000157,,
161,PATH000000149,,
162,PATH000000144,,
163,PATH000000453,,
164,PATH000000500,,
165,PATH000000227,,
166,PATH000000796,,
167,PATH000000868,,
168,PATH000000862,,
169,PATH000000255,,
170,PATH000000494,,
171,PATH000000873,,
172,PATH000001629,,
173,PATH000001765,,
174,PATH000001769,,
175,PATH000001585,,
176,PATH000001400,,
177,PATH000000248,,
178,PATH000003582,,
179,PATH000001572,,
180,PATH000001596,,
181,PATH000000867,,
182,PATH000000872,,
183,PATH000002596,,
184,PATH000003499,,
185,PATH000003354,,
186,PATH000005021,,
187,PATH000008278,,
188,PATH000011907,,
189,PATH000008389,,
190,PATH000003799,,
191,PATH000005641,,
192,PATH000005096,,
193,PATH000005811,,
194,PATH000013490,,
195,PATH000007651,,
196,PATH000006471,,
197,PATH000008396,,
198,PATH000008610,,
199,PATH000009778,,
200,PATH000009857,,
201,PATH000009432,,
202,PATH000009678,,
203,PATH000009798,,
204,PATH000009976,,
205,PATH000009538,,
206,PATH000009756,,
207,PATH000004255,,
208,PATH000004370,,
209,PATH000004780,,
210,PATH000004529,,
211,PATH000009557,,
212,PATH000009545,,
213,PATH000004430,,
214,PATH000009630,,
215,PATH000010004,,
216,PATH000009466,,
217,PATH000009876,,
218,PATH000000649,,
219,PATH000000671,,
220,PATH000000661,,
221,PATH000000699,,
222,PATH000013755,,
223,PATH000007685,,
224,PATH000007738,,
225,PATH000003894,,
226,PATH000000627,,
227,PATH000002860,,
228,PATH000003212,,
229,PATH000006855,,
230,PATH000007710,,
231,PATH000008023,,
232,PATH000007577,,
233,PATH000007727,,
234,PATH000002713,,
235,PATH000011796,,
236,PATH000000654,,
237,PATH000003160,,
238,PATH000002793,,
239,PATH000003063,,
240,PATH000002684,,
241,PATH000002786,,
242,PATH000002949,,
243,PATH000000623,,
244,PATH000000624,,
245,PATH000013542,,
246,PATH000011973,,
247,PATH000002641,,
248,PATH000002836,,
249,PATH000001695,,
250,PATH000007699,,
251,PATH000001709,,
252,PATH000001703,,
253,PATH000007507,,
254,PATH000002597,,
255,PATH000007627,,
256,PATH000007881,,
257,PATH000000745,,
258,PATH000003183,,
259,PATH000003184,,
260,PATH000008040,,
261,PATH000000185,,
262,PATH000000194,,
263,PATH000000191,,
264,PATH000009076,,
265,PATH000000298,,
266,PATH000000314,,
267,PATH000000301,,
268,PATH000000306,,
269,PATH000000315,,
270,PATH000000321,,
271,PATH000004232,,
272,PATH000000342,,
273,PATH000000347,,
274,PATH000008973,,
275,PATH000009065,,
276,PATH000004239,,
277,PATH000009108,,
278,PATH000004234,,
279,PATH000009227,,
280,PATH000000334,,
281,PATH000000341,,
282,PATH000000353,,
283,PATH000000370,,
284,PATH000000357,,
285,PATH000000358,,
286,PATH000000359,,
287,PATH000000365,,
288,PATH000000360,,
289,PATH000000368,,
290,PATH000009145,,
291,PATH000009151,,
292,PATH000008964,,
293,PATH000009169,,
294,PATH000000371,,
295,PATH000000362,,
296,PATH000000364,,
297,PATH000000540,,
298,PATH000000391,,
299,PATH000000404,,
300,PATH000000392,,
301,PATH000000401,,
302,PATH000000403,,
303,PATH000000542,,
304,PATH000000546,,
305,PATH000009116,,
306,PATH000009196,,
307,PATH000009219,,
308,PATH000000379,,
309,PATH000000402,,
310,PATH000000388,,
311,PATH000000398,,
312,PATH000000409,,
313,PATH000008907,,
314,PATH000009111,,
315,PATH000003191,,
316,PATH000002996,,
317,PATH000003166,,
318,PATH000002673,,
319,PATH000002763,,
320,PATH000002932,,
321,PATH000002591,,
322,PATH000008717,,
323,PATH000008570,,
324,PATH000008765,,
325,PATH000008704,,
326,PATH000008632,,
327,PATH000009364,,
328,PATH000009313,,
329,PATH000009395,,
330,PATH000009556,,
331,PATH000012243,,
332,PATH000012047,,
333,PATH000012587,,
334,PATH000012321,,
335,PATH000012150,,
336,PATH000012717,,
337,PATH000012719,,
338,PATH000012776,,
339,PATH000012598,,
340,PATH000000939,,
341,PATH000012051,,
342,PATH000012532,,
343,PATH000012538,,
344,PATH000000594,,
345,PATH000012246,,
346,PATH000001825,,
347,PATH000001883,,
348,PATH000004994,,
349,PATH000012197,,
350,PATH000012052,,
351,PATH000012269,,
352,PATH000000603,,
353,PATH000012088,,
354,PATH000001940,,
355,PATH000012206,,
356,PATH000005342,,
357,PATH000005508,,
358,PATH000012519,,
359,PATH000012445,,
360,PATH000000595,,
361,PATH000012124,,
362,PATH000012546,,
363,PATH000000583,,
364,PATH000000590,,
365,PATH000001513,,
366,PATH000001521,,
367,PATH000005359,,
368,PATH000012463,,
369,PATH000012496,,
370,PATH000012495,,
371,PATH000001424,,
372,PATH000012529,,
373,PATH000012749,,
374,PATH000001924,,
375,PATH000011887,,
376,PATH000012577,,
377,PATH000012292,,
378,PATH000006919,,
379,PATH000001439,,
380,PATH000012232,,
381,PATH000012200,,
382,PATH000001875,,
383,PATH000005647,,
384,PATH000012295,,
385,PATH000001246,,
386,PATH000007290,,
387,PATH000011976,,
388,PATH000012625,,
389,PATH000001274,,
390,PATH000001285,,
391,PATH000005223,,
392,PATH000005532,,
393,PATH000011643,,
394,PATH000001845,,
395,PATH000000592,,
396,PATH000001829,,
397,PATH000005313,,
398,PATH000011980,,
399,PATH000012428,,
400,PATH000006923,,
401,PATH000005462,,
402,PATH000007188,,
403,PATH000011593,,
404,PATH000012536,,
405,PATH000000967,,
406,PATH000006925,,
407,PATH000012252,,
408,PATH000005545,,
409,PATH000012370,,
410,PATH000000598,,
411,PATH000012493,,
412,PATH000001951,,
413,PATH000006931,,
414,PATH000012482,,
415,PATH000004254,,
416,PATH000003672,,
417,PATH000003651,,
418,PATH000003774,,
419,PATH000003977,,
420,PATH000003942,,
421,PATH000003978,,
422,PATH000004019,,
423,PATH000005807,,
424,PATH000007278,,
425,PATH000007057,,
426,PATH000008629,,
427,PATH000008811,,
428,PATH000009818,,
429,PATH000003754,,
430,PATH000003780,,
431,PATH000003958,,
432,PATH000004002,,
433,PATH000004826,,
434,PATH000005559,,
435,PATH000005812,,
436,PATH000007086,,
437,PATH000007495,,
438,PATH000007319,,
439,PATH000007487,,
440,PATH000007433,,
441,PATH000008372,,
442,PATH000004071,,
443,PATH000004831,,
444,PATH000007490,,
445,PATH000007521,,
446,PATH000007553,,
447,PATH000008076,,
448,PATH000008240,,
449,PATH000008600,,
450,PATH000009770,,
451,PATH000011721,,
452,PATH000011878,,
453,PATH000011712,,
454,PATH000011857,,
455,PATH000003819,,
456,PATH000003934,,
457,PATH000004491,,
458,PATH000005282,,
459,PATH000005536,,
460,PATH000005728,,
461,PATH000004639,,
462,PATH000005896,,
463,PATH000008075,,
464,PATH000008440,,
465,PATH000009512,,
466,PATH000008110,,
467,PATH000003695,,
468,PATH000004181,,
469,PATH000005730,,
470,PATH000005038,,
471,PATH000007427,,
472,PATH000007638,,
473,PATH000007911,,
474,PATH000007310,,
475,PATH000007502,,
476,PATH000007986,,
477,PATH000008836,,
478,PATH000007452,,
479,PATH000007501,,
480,PATH000005290,,
481,PATH000004202,,
482,PATH000007551,,
483,PATH000007390,,
484,PATH000004396,,
485,PATH000004456,,
486,PATH000004524,,
487,PATH000004829,,
488,PATH000004446,,
489,PATH000004726,,
490,PATH000007127,,
491,PATH000007171,,
492,PATH000009478,,
493,PATH000009704,,
494,PATH000009426,,
495,PATH000008645,,
496,PATH000009925,,
497,PATH000004098,,
498,PATH000004505,,
499,PATH000004770,,
500,PATH000004939,,
501,PATH000004684,,
502,PATH000004648,,
503,PATH000007187,,
504,PATH000004565,,
505,PATH000004393,,
506,PATH000004622,,
507,PATH000004312,,
508,PATH000004625,,
509,PATH000007321,,
510,PATH000007414,,
511,PATH000007462,,
512,PATH000007640,,
513,PATH000007886,,
514,PATH000008834,,
515,PATH000008496,,
516,PATH000008842,,
517,PATH000004881,,
518,PATH000004265,,
519,PATH000004608,,
520,PATH000004423,,
521,PATH000005394,,
522,PATH000008127,,
523,PATH000000076,,
524,PATH000000063,,
525,PATH000000069,,
526,PATH000000062,,
527,PATH000000114,,
528,PATH000000088,,
529,PATH000000094,,
530,PATH000000105,,
531,PATH000000143,,
532,PATH000000885,,
533,PATH000003387,,
534,PATH000003471,,
535,PATH000000467,,
536,PATH000000435,,
537,PATH000000468,,
538,PATH000000792,,
539,PATH000000777,,
540,PATH000000840,,
541,PATH000000865,,
542,PATH000000477,,
543,PATH000003337,,
544,PATH000000519,,
545,PATH000000524,,
546,PATH000000526,,
547,PATH000000874,,
548,PATH000000199,,
549,PATH000000897,,
550,PATH000000515,,
551,PATH000000232,,
552,PATH000000236,,
553,PATH000003532,,
554,PATH000000195,,
555,PATH000000226,,
556,PATH000000239,,
557,PATH000003252,,
558,PATH000003317,,
559,PATH000003380,,
560,PATH000000466,,
561,PATH000000235,,
562,PATH000000892,,
563,PATH000003340,,
564,PATH000000210,,
565,PATH000000283,,
566,PATH000003254,,
567,PATH000003322,,
568,PATH000003520,,
569,PATH000000251,,
570,PATH000000214,,
571,PATH000000246,,
572,PATH000003334,,
573,PATH000003407,,
574,PATH000003596,,
575,PATH000000454,,
576,PATH000000463,,
577,PATH000001772,,
578,PATH000001325,,
579,PATH000001346,,
580,PATH000001621,,
581,PATH000001622,,
582,PATH000001784,,
583,PATH000001811,,
584,PATH000001593,,
585,PATH000001595,,
586,PATH000001650,,
587,PATH000001583,,
588,PATH000001659,,
589,PATH000001574,,
590,PATH000001584,,
591,PATH000001592,,
592,PATH000001432,,
593,PATH000001460,,
594,PATH000001419,,
595,PATH000001467,,
596,PATH000001428,,
597,PATH000000523,,
598,PATH000003530,,
599,PATH000000486,,
600,PATH000000506,,
601,PATH000003364,,
602,PATH000003569,,
603,PATH000001427,,
604,PATH000000448,,
605,PATH000000514,,
606,PATH000000482,,
607,PATH000003331,,
608,PATH000003343,,
609,PATH000003445,,
610,PATH000000243,,
611,PATH000003344,,
612,PATH000003497,,
613,PATH000000525,,
614,PATH000001778,,
615,PATH000001806,,
616,PATH000003833,,
617,PATH000001612,,
618,PATH000001636,,
619,PATH000001818,,
620,PATH000001766,,
621,PATH000001792,,
622,PATH000001626,,
623,PATH000001777,,
624,PATH000001799,,
625,PATH000001775,,
626,PATH000001607,,
627,PATH000002603,,
628,PATH000002938,,
629,PATH000003025,,
630,PATH000003838,,
631,PATH000003842,,
632,PATH000005963,,
633,PATH000001814,,
634,PATH000001496,,
635,PATH000003528,,
636,PATH000003404,,
637,PATH000005159,,
638,PATH000003683,,
639,PATH000003792,,
640,PATH000001790,,
641,PATH000001810,,
642,PATH000001815,,
643,PATH000001816,,
644,PATH000001768,,
645,PATH000003767,,
646,PATH000001472,,
647,PATH000001478,,
648,PATH000001494,,
649,PATH000003825,,
650,PATH000008182,,
651,PATH000008420,,
652,PATH000011571,,
653,PATH000003485,,
654,PATH000003550,,
655,PATH000003605,,
656,PATH000003443,,
657,PATH000003506,,
658,PATH000003761,,
659,PATH000003734,,
660,PATH000003791,,
661,PATH000003640,,
662,PATH000003817,,
663,PATH000003755,,
664,PATH000003768,,
665,PATH000008293,,
666,PATH000008120,,
667,PATH000003010,,
668,PATH000005911,,
669,PATH000005440,,
670,PATH000005695,,
671,PATH000005425,,
672,PATH000005171,,
673,PATH000005688,,
674,PATH000005091,,
675,PATH000005595,,
676,PATH000005065,,
677,PATH000005530,,
678,PATH000008104,,
679,PATH000012128,,
680,PATH000008244,,
681,PATH000006402,,
682,PATH000008282,,
683,PATH000008176,,
684,PATH000008774,,
685,PATH000008476,,
686,PATH000008651,,
687,PATH000008326,,
688,PATH000004382,,
689,PATH000000606,,
690,PATH000000628,,
691,PATH000000652,,
692,PATH000000680,,
693,PATH000008042,,
694,PATH000001708,,
695,PATH000000755,,
696,PATH000000769,,
697,PATH000000372,,
698,PATH000009289,,
699,PATH000009983,,
700,PATH000000580,,
701,PATH000000993,,
702,PATH000001009,,
703,PATH000008135,,
704,PATH000008308,,
705,PATH000008373,,
706,PATH000008408,,
707,PATH000008198,,
708,PATH000000054,,
709,PATH000000229,,
710,PATH000000231,,
711,PATH000003353,,
712,PATH000003561,,
713,PATH000000803,,
714,PATH000000851,,
715,PATH000003411,,
716,PATH000003478,,
717,PATH000000785,,
718,PATH000000800,,
719,PATH000000827,,
720,PATH000000879,,
721,PATH000000882,,
722,PATH000000778,,
723,PATH000000849,,
724,PATH000003396,,
725,PATH000003431,,
726,PATH000003479,,
727,PATH000001433,,
728,PATH000001462,,
729,PATH000001771,,
730,PATH000001776,,
731,PATH000001347,,
732,PATH000001370,,
733,PATH000001386,,
734,PATH000001394,,
735,PATH000001605,,
736,PATH000001420,,
737,PATH000001465,,
738,PATH000001791,,
739,PATH000001817,,
740,PATH000003269,,
741,PATH000003310,,
742,PATH000003346,,
743,PATH000003430,,
744,PATH000003554,,
745,PATH000003607,,
746,PATH000003927,,
747,PATH000004074,,
748,PATH000001475,,
749,PATH000001483,,
