,train,val,test
9255,PATH000004478,,
4588,PATH000009190,,
2608,PATH000002824,,
14375,PATH000008017,,
13700,PATH000005555,,
8937,PATH000005374,,
10553,PATH000005273,,
6747,PATH000001902,,
12214,PATH000003568,,
2649,PATH000003894,,
12948,PATH000003381,,
11011,PATH000003901,,
14563,PATH000008333,,
13051,PATH000004105,,
9160,PATH000003633,,
8835,PATH000004035,,
12945,PATH000003472,,
4630,PATH000009061,,
7000,PATH000005272,,
14390,PATH000006278,,
12857,PATH000003298,,
9178,PATH000004184,,
6523,PATH000006957,,
6774,PATH000001996,,
5068,PATH000003243,,
6510,PATH000001487,,
8241,PATH000005928,,
13361,PATH000006098,,
4615,PATH000009187,,
6652,PATH000005610,,
11650,PATH000004703,,
9930,PATH000003654,,
7057,PATH000005931,,
10184,PATH000008092,,
10384,PATH000007351,,
5045,PATH000002996,,
11803,PATH000009516,,
2237,PATH000004716,,
9176,PATH000004057,,
1746,PATH000004499,,
12725,PATH000003330,,
8589,PATH000001971,,
12347,PATH000001580,,
11314,PATH000005799,,
5198,PATH000003241,,
6858,PATH000006984,,
561,PATH000009772,,
10998,PATH000004178,,
13699,PATH000005171,,
12538,PATH000003586,,
10235,PATH000003665,,
5505,PATH000009638,,
12393,PATH000001650,,
11033,PATH000004701,,
12884,PATH000003361,,
8610,PATH000001959,,
13958,PATH000006630,,
15152,PATH000006236,,
4183,PATH000004238,,
10276,PATH000004827,,
13016,PATH000003373,,
5640,PATH000003079,,
1809,PATH000004711,,
12416,PATH000001631,,
15320,PATH000008125,,
8008,PATH000001860,,
5095,PATH000002671,,
5051,PATH000002648,,
1848,PATH000004954,,
14398,PATH000006518,,
5295,PATH000008772,,
9421,PATH000008335,,
2898,PATH000006075,,
12998,PATH000003418,,
12737,PATH000003575,,
12500,PATH000001605,,
15413,PATH000007149,,
1325,PATH000009635,,
5149,PATH000002883,,
3022,PATH000001561,,
4979,PATH000008963,,
10323,PATH000005883,,
14127,PATH000006812,,
12026,PATH000003436,,
12479,PATH000003459,,
8191,PATH000005889,,
3767,PATH000007881,,
5294,PATH000008576,,
15496,PATH000008428,,
14768,PATH000008751,,
12496,PATH000001785,,
13253,PATH000008209,,
5328,PATH000008568,,
12197,PATH000003340,,
7930,PATH000005280,,
8878,PATH000004874,,
4934,PATH000009155,,
5219,PATH000003053,,
13348,PATH000003817,,
13162,PATH000008436,,
15428,PATH000007695,,
13620,PATH000003048,,
5214,PATH000003140,,
9413,PATH000007678,,
10930,PATH000008693,,
4522,PATH000009043,,
2196,PATH000009990,,
8774,PATH000003899,,
2753,PATH000006855,,
13293,PATH000002889,,
15460,PATH000007225,,
2077,PATH000009547,,
5517,PATH000009983,,
8649,PATH000001975,,
9933,PATH000003712,,
2703,PATH000001732,,
12219,PATH000003382,,
4344,PATH000008884,,
8727,PATH000004254,,
4351,PATH000009198,,
5642,PATH000002823,,
10720,PATH000007499,,
4015,PATH000006081,,
9744,PATH000008054,,
13062,PATH000002767,,
9017,PATH000008461,,
12957,PATH000003584,,
12504,PATH000001455,,
9152,PATH000004791,,
7138,PATH000005520,,
5165,PATH000003134,,
12108,PATH000003461,,
13615,PATH000002843,,
709,PATH000009813,,
14371,PATH000006728,,
4709,PATH000009268,,
8735,PATH000003979,,
447,PATH000009457,,
14583,PATH000006480,,
536,PATH000009861,,
6447,PATH000001505,,
15359,PATH000008289,,
5148,PATH000002673,,
12163,PATH000003589,,
14078,PATH000006254,,
12837,PATH000001474,,
12765,PATH000003180,,
5229,PATH000008454,,
445,PATH000009518,,
13701,PATH000005688,,
13406,PATH000008120,,
6511,PATH000001497,,
2336,PATH000009729,,
14849,PATH000006639,,
12444,PATH000003374,,
12949,PATH000003274,,
5163,PATH000002865,,
14118,PATH000006627,,
13021,PATH000006088,,
2784,PATH000001733,,
5610,PATH000004905,,
5287,PATH000008727,,
12505,PATH000001458,,
5347,PATH000009319,,
9296,PATH000005559,,
13052,PATH000003927,,
5112,PATH000003169,,
4338,PATH000008885,,
8144,PATH000001829,,
4087,PATH000004208,,
9185,PATH000004002,,
8455,PATH000005020,,
4689,PATH000009012,,
2382,PATH000004430,,
12882,PATH000003410,,
9632,PATH000004064,,
9428,PATH000007977,,
9667,PATH000004409,,
13748,PATH000005065,,
3087,PATH000002600,,
4471,PATH000009004,,
15250,PATH000008018,,
5080,PATH000003204,,
8654,PATH000006982,,
15136,PATH000008140,,
12772,PATH000002603,,
12870,PATH000003413,,
10318,PATH000005289,,
12925,PATH000003602,,
3605,PATH000003895,,
5059,PATH000002841,,
5516,PATH000009662,,
4957,PATH000008954,,
7035,PATH000005255,,
4884,PATH000008960,,
14492,PATH000006137,,
13216,PATH000003391,,
4864,PATH000009219,,
6726,PATH000005285,,
12779,PATH000002925,,
9252,PATH000004296,,
4937,PATH000008998,,
5687,PATH000003070,,
13721,PATH000005917,,
12312,PATH000001629,,
4106,PATH000004211,,
468,PATH000009520,,
8929,PATH000007793,,
8745,PATH000004863,,
14040,PATH000006315,,
11257,PATH000004783,,
8751,PATH000003956,,
12738,PATH000003402,,
9609,PATH000003815,,
12072,PATH000003353,,
14895,PATH000006393,,
5070,PATH000004736,,
7513,PATH000001429,,
5528,PATH000009475,,
6745,PATH000001464,,
4116,PATH000008913,,
11016,PATH000004098,,
13722,PATH000005066,,
14505,PATH000006732,,
14659,PATH000006638,,
5314,PATH000008604,,
13677,PATH000005547,,
8680,PATH000007007,,
12974,PATH000006092,,
2494,PATH000003220,,
10059,PATH000006076,,
12920,PATH000003311,,
15395,PATH000008113,,
8494,PATH000006853,,
12447,PATH000003578,,
15135,PATH000007870,,
14433,PATH000006230,,
10005,PATH000005282,,
13614,PATH000002907,,
5776,PATH000009954,,
3891,PATH000001743,,
9649,PATH000004857,,
325,PATH000009880,,
13047,PATH000006089,,
10377,PATH000007310,,
13382,PATH000005955,,
8677,PATH000006844,,
2765,PATH000007577,,
13100,PATH000001494,,
9205,PATH000004077,,
5363,PATH000009364,,
12055,PATH000003292,,
15014,PATH000006807,,
6888,PATH000011898,,
12976,PATH000003778,,
12549,PATH000001757,,
9664,PATH000004699,,
13202,PATH000003273,,
15148,PATH000006791,,
12970,PATH000003275,,
14930,PATH000006150,,
11261,PATH000004931,,
2574,PATH000003202,,
9192,PATH000003773,,
12568,PATH000001625,,
11240,PATH000004461,,
6245,PATH000005438,,
4551,PATH000009130,,
2455,PATH000009763,,
5277,PATH000008845,,
8830,PATH000003676,,
4486,PATH000009069,,
15268,PATH000006185,,
13686,PATH000005795,,
9578,PATH000003925,,
9762,PATH000008408,,
12689,PATH000001620,,
8899,PATH000004340,,
11688,PATH000005535,,
12879,PATH000003287,,
13707,PATH000005784,,
12332,PATH000001622,,
12727,PATH000003386,,
12999,PATH000003355,,
5057,PATH000003206,,
15107,PATH000006620,,
9355,PATH000007363,,
13004,PATH000003406,,
9614,PATH000004059,,
3365,PATH000001745,,
9670,PATH000004750,,
10750,PATH000004191,,
12887,PATH000003397,,
9907,PATH000003971,,
7677,PATH000006912,,
7218,PATH000006881,,
12600,PATH000001818,,
14480,PATH000006690,,
9685,PATH000007944,,
15021,PATH000006460,,
13221,PATH000003523,,
7278,PATH000001830,,
14591,PATH000006525,,
5086,PATH000003188,,
12856,PATH000003576,,
2337,PATH000009827,,
10658,PATH000006008,,
8852,PATH000003977,,
13716,PATH000005887,,
5689,PATH000003238,,
7684,PATH000007290,,
13251,PATH000008365,,
5126,PATH000003230,,
4768,PATH000009101,,
14454,PATH000008244,,
7167,PATH000001919,,
12502,PATH000001427,,
12707,PATH000002596,,
4289,PATH000009165,,
13025,PATH000004135,,
9144,PATH000003943,,
12815,PATH000001482,,
15143,PATH000006210,,
10458,PATH000007956,,
1837,PATH000004886,,
4250,PATH000009163,,
8588,PATH000001976,,
7359,PATH000005008,,
4550,PATH000009106,,
6751,PATH000001886,,
5182,PATH000003196,,
7985,PATH000005044,,
6933,PATH000002001,,
8833,PATH000003794,,
5060,PATH000003090,,
13055,PATH000003683,,
14892,PATH000006446,,
8585,PATH000001998,,
9116,PATH000003692,,
4293,PATH000008966,,
8508,PATH000007134,,
8870,PATH000004122,,
5370,PATH000009288,,
8648,PATH000001961,,
5215,PATH000002690,,
13993,PATH000006237,,
2394,PATH000009565,,
13876,PATH000006747,,
15571,PATH000007889,,
10176,PATH000007645,,
8581,PATH000001968,,
7561,PATH000001872,,
12790,PATH000006044,,
12250,PATH000003285,,
14315,PATH000007700,,
13360,PATH000006026,,
465,PATH000009449,,
5025,PATH000002761,,
13054,PATH000003642,,
5193,PATH000002655,,
13075,PATH000001786,,
12445,PATH000003434,,
2212,PATH000009721,,
11756,PATH000007367,,
9739,PATH000008240,,
12106,PATH000003289,,
9023,PATH000009818,,
9145,PATH000004061,,
7950,PATH000006851,,
9130,PATH000003770,,
13214,PATH000003512,,
9161,PATH000003754,,
7544,PATH000001849,,
13068,PATH000003776,,
8594,PATH000007002,,
11439,PATH000007414,,
7034,PATH000005051,,
9096,PATH000003763,,
14103,PATH000008762,,
9362,PATH000007796,,
12890,PATH000003456,,
5041,PATH000002875,,
5498,PATH000009851,,
4098,PATH000009140,,
8714,PATH000003924,,
10811,PATH000005683,,
12916,PATH000003455,,
4455,PATH000009042,,
8670,PATH000001965,,
5775,PATH000009417,,
13763,PATH000005803,,
12994,PATH000004117,,
10128,PATH000008440,,
13417,PATH000006039,,
8110,PATH000001917,,
9692,PATH000004485,,
14497,PATH000006712,,
13145,PATH000005785,,
14498,PATH000006779,,
7214,PATH000006891,,
12324,PATH000001795,,
13172,PATH000008445,,
8904,PATH000004955,,
10411,PATH000008068,,
7913,PATH000005224,,
13623,PATH000003799,,
13955,PATH000006474,,
11431,PATH000005317,,
12107,PATH000003400,,
608,PATH000009452,,
8235,PATH000005313,,
13340,PATH000003811,,
4748,PATH000008924,,
14382,PATH000006357,,
13330,PATH000005967,,
12919,PATH000003544,,
2211,PATH000009549,,
8636,PATH000005500,,
5686,PATH000002680,,
1917,PATH000004288,,
11435,PATH000007526,,
13185,PATH000003279,,
15022,PATH000006598,,
13727,PATH000005137,,
15648,PATH000008190,,
4456,PATH000009267,,
12385,PATH000001609,,
461,PATH000009837,,
10855,PATH000007267,,
13818,PATH000006432,,
5083,PATH000002610,,
13730,PATH000005658,,
6504,PATH000001979,,
7102,PATH000001424,,
7675,PATH000006819,,
12254,PATH000003591,,
11645,PATH000004870,,
13246,PATH000008136,,
3382,PATH000007763,,
3008,PATH000001716,,
15475,PATH000008873,,
15073,PATH000008371,,
5048,PATH000003247,,
13101,PATH000003825,,
6744,PATH000001451,,
4633,PATH000008992,,
11411,PATH000005443,,
14682,PATH000006385,,
5657,PATH000002719,,
12963,PATH000003348,,
9634,PATH000004107,,
12991,PATH000003909,,
13104,PATH000001493,,
7169,PATH000001891,,
7341,PATH000005106,,
7009,PATH000001960,,
12649,PATH000001581,,
10737,PATH000003987,,
12278,PATH000001660,,
7672,PATH000005909,,
13414,PATH000008367,,
5128,PATH000002817,,
12056,PATH000003357,,
8584,PATH000002004,,
10516,PATH000009875,,
9241,PATH000004787,,
15045,PATH000006513,,
13622,PATH000003175,,
4877,PATH000009001,,
3451,PATH000001669,,
12392,PATH000001586,,
8331,PATH000006917,,
9945,PATH000004015,,
12562,PATH000001444,,
12424,PATH000001419,,
11641,PATH000004024,,
13036,PATH000005964,,
9579,PATH000003950,,
14081,PATH000006693,,
5092,PATH000002882,,
12966,PATH000003454,,
11485,PATH000008352,,
15198,PATH000008291,,
13346,PATH000006030,,
9092,PATH000004022,,
4980,PATH000009119,,
12650,PATH000001602,,
9163,PATH000003845,,
12993,PATH000003990,,
5290,PATH000008488,,
13117,PATH000001485,,
7366,PATH000006952,,
8006,PATH000006940,,
10017,PATH000005454,,
12899,PATH000003488,,
5839,PATH000009589,,
8063,PATH000005226,,
4379,PATH000009142,,
7283,PATH000005215,,
4267,PATH000009229,,
9170,PATH000003775,,
9352,PATH000007495,,
12674,PATH000001791,,
3478,PATH000001537,,
4201,PATH000004242,,
15465,PATH000008736,,
12643,PATH000001792,,
2452,PATH000009507,,
9366,PATH000008070,,
9515,PATH000003831,,
10744,PATH000003930,,
13392,PATH000008293,,
2666,PATH000002642,,
2781,PATH000002828,,
4449,PATH000009089,,
5034,PATH000002995,,
8561,PATH000005622,,
12551,PATH000001778,,
14000,PATH000006291,,
8948,PATH000007057,,
15072,PATH000007249,,
5055,PATH000003081,,
6731,PATH000005508,,
6753,PATH000001909,,
5155,PATH000003046,,
4830,PATH000009100,,
14300,PATH000006116,,
10950,PATH000008645,,
4778,PATH000008959,,
8560,PATH000005605,,
5322,PATH000008497,,
9372,PATH000007487,,
7064,PATH000005359,,
6242,PATH000006890,,
10718,PATH000007373,,
7583,PATH000005492,,
12028,PATH000003460,,
7030,PATH000001946,,
15123,PATH000006127,,
5150,PATH000003215,,
15580,PATH000008317,,
12501,PATH000001657,,
4888,PATH000008947,,
9595,PATH000003638,,
8461,PATH000006849,,
4374,PATH000008972,,
6674,PATH000001942,,
9001,PATH000007978,,
13134,PATH000005972,,
617,PATH000009943,,
5046,PATH000002924,,
14970,PATH000006662,,
6996,PATH000005011,,
8723,PATH000003969,,
12316,PATH000001621,,
3133,PATH000002786,,
8458,PATH000005933,,
3539,PATH000006041,,
3765,PATH000007616,,
14826,PATH000006742,,
5704,PATH000008614,,
9403,PATH000007646,,
10366,PATH000007427,,
14119,PATH000006776,,
5340,PATH000008801,,
8244,PATH000005030,,
14575,PATH000006270,,
1566,PATH000004435,,
8596,PATH000006882,,
5091,PATH000002604,,
604,PATH000009412,,
11630,PATH000004618,,
5417,PATH000009301,,
6379,PATH000005013,,
10664,PATH000005949,,
11150,PATH000007974,,
1899,PATH000004258,,
14494,PATH000006676,,
7912,PATH000005646,,
8715,PATH000003991,,
12726,PATH000003441,,
13049,PATH000006094,,
11534,PATH000008842,,
14796,PATH000008399,,
4014,PATH000006016,,
8495,PATH000006915,,
10673,PATH000007126,,
6742,PATH000001841,,
5966,PATH000012644,,
14765,PATH000006332,,
15588,PATH000008385,,
11018,PATH000004505,,
4489,PATH000008994,,
12507,PATH000001465,,
9143,PATH000003731,,
14980,PATH000006232,,
8371,PATH000005832,,
9620,PATH000004094,,
9753,PATH000008135,,
8249,PATH000007018,,
9673,PATH000004910,,
4463,PATH000009046,,
11522,PATH000008198,,
13865,PATH000006168,,
8416,PATH000001980,,
11330,PATH000007403,,
14320,PATH000006162,,
6688,PATH000001944,,
14089,PATH000006462,,
14070,PATH000006383,,
10723,PATH000007390,,
9215,PATH000004494,,
4819,PATH000009153,,
9235,PATH000007224,,
4312,PATH000004228,,
14215,PATH000008816,,
12862,PATH000003541,,
14359,PATH000006583,,
11443,PATH000007640,,
7481,PATH000001439,,
4643,PATH000009169,,
12668,PATH000004111,,
725,PATH000009798,,
9576,PATH000003710,,
12740,PATH000003527,,
4490,PATH000009094,,
10034,PATH000005668,,
5416,PATH000009292,,
14059,PATH000006307,,
4093,PATH000004213,,
15058,PATH000006611,,
14522,PATH000006121,,
5131,PATH000002769,,
14335,PATH000006644,,
3288,PATH000003869,,
15096,PATH000006195,,
9530,PATH000003810,,
9190,PATH000003673,,
10236,PATH000003695,,
4850,PATH000009116,,
13242,PATH000008270,,
13224,PATH000003506,,
4263,PATH000009057,,
6356,PATH000001883,,
6358,PATH000001890,,
11763,PATH000007535,,
12558,PATH000001806,,
14791,PATH000006471,,
8758,PATH000004318,,
11319,PATH000005943,,
13987,PATH000006203,,
8816,PATH000004017,,
7206,PATH000001831,,
8332,PATH000006865,,
12263,PATH000003431,,
12988,PATH000006082,,
6133,PATH000012104,,
10739,PATH000004070,,
11053,PATH000004386,,
4665,PATH000009265,,
12057,PATH000003531,,
13849,PATH000008438,,
13683,PATH000005670,,
10410,PATH000007946,,
13050,PATH000003939,,
7465,PATH000006919,,
13014,PATH000003508,,
4128,PATH000004207,,
5089,PATH000002629,,
8176,PATH000005034,,
1257,PATH000009375,,
12964,PATH000003417,,
10563,PATH000007452,,
14438,PATH000006396,,
10564,PATH000007501,,
5637,PATH000002821,,
4345,PATH000009093,,
5342,PATH000009287,,
1223,PATH000009366,,
4390,PATH000009227,,
810,PATH000009673,,
15584,PATH000007768,,
14753,PATH000006653,,
14999,PATH000006660,,
13735,PATH000005161,,
13232,PATH000003503,,
12940,PATH000003573,,
2767,PATH000008036,,
12161,PATH000003411,,
12196,PATH000003321,,
13037,PATH000006032,,
12395,PATH000001583,,
10976,PATH000009620,,
3468,PATH000004032,,
8771,PATH000004177,,
721,PATH000009418,,
4414,PATH000008910,,
13113,PATH000001475,,
3766,PATH000007627,,
5204,PATH000003043,,
15165,PATH000008087,,
5481,PATH000009692,,
366,PATH000009895,,
13723,PATH000005366,,
10056,PATH000005947,,
4668,PATH000009058,,
10725,PATH000007547,,
5137,PATH000004474,,
4203,PATH000006052,,
5195,PATH000002886,,
10032,PATH000005565,,
11250,PATH000004393,,
5162,PATH000002923,,
5405,PATH000009339,,
13372,PATH000006003,,
14802,PATH000006138,,
12788,PATH000006009,,
13142,PATH000005395,,
10776,PATH000004974,,
1258,PATH000009797,,
13743,PATH000005924,,
9741,PATH000008307,,
12326,PATH000001779,,
6592,PATH000005534,,
13672,PATH000005826,,
7559,PATH000001879,,
15387,PATH000008686,,
14247,PATH000006787,,
5313,PATH000008703,,
2744,PATH000003212,,
4664,PATH000009233,,
7358,PATH000005702,,
10149,PATH000009512,,
13086,PATH000003767,,
8724,PATH000003992,,
8935,PATH000005807,,
7911,PATH000005214,,
529,PATH000009829,,
13419,PATH000008222,,
5082,PATH000003227,,
729,PATH000009971,,
4686,PATH000009030,,
12670,PATH000001777,,
2019,PATH000004332,,
7213,PATH000005923,,
6483,PATH000001850,,
5565,PATH000003035,,
14722,PATH000006514,,
10078,PATH000007438,,
12109,PATH000003612,,
594,PATH000009447,,
3110,PATH000001747,,
5626,PATH000004719,,
14142,PATH000006702,,
2392,PATH000009686,,
5239,PATH000008717,,
13710,PATH000005432,,
10058,PATH000006029,,
12162,PATH000003478,,
5183,PATH000002662,,
5111,PATH000003166,,
10780,PATH000004979,,
13349,PATH000003740,,
4631,PATH000009257,,
14946,PATH000008169,,
2444,PATH000009379,,
5840,PATH000009766,,
9668,PATH000004614,,
6194,PATH000012417,,
3955,PATH000008895,,
7826,PATH000011518,,
12894,PATH000003511,,
8451,PATH000005275,,
13146,PATH000005021,,
3445,PATH000002641,,
10023,PATH000005896,,
5372,PATH000009294,,
8236,PATH000005604,,
12253,PATH000003491,,
5393,PATH000009348,,
5061,PATH000002826,,
13082,PATH000003663,,
9465,PATH000008172,,
8848,PATH000003774,,
5140,PATH000002857,,
2288,PATH000009469,,
5067,PATH000003084,,
8862,PATH000004143,,
12928,PATH000003299,,
12221,PATH000003596,,
2793,PATH000002904,,
13163,PATH000008309,,
10355,PATH000005172,,
14896,PATH000008481,,
11438,PATH000007321,,
9947,PATH000004192,,
15040,PATH000006749,,
10364,PATH000007327,,
13738,PATH000005069,,
14737,PATH000006319,,
12992,PATH000003963,,
5752,PATH000008640,,
15661,PATH000008456,,
14609,PATH000006719,,
11243,PATH000004700,,
12927,PATH000003618,,
12930,PATH000003590,,
13403,PATH000008354,,
6225,PATH000001952,,
13362,PATH000002781,,
15404,PATH000008235,,
13756,PATH000005249,,
4122,PATH000004223,,
10797,PATH000004453,,
5154,PATH000002686,,
570,PATH000009894,,
2310,PATH000009951,,
8457,PATH000005740,,
12296,PATH000001446,,
14065,PATH000006558,,
6244,PATH000005271,,
7900,PATH000005481,,
10908,PATH000009478,,
9184,PATH000003912,,
10663,PATH000005937,,
2297,PATH000009610,,
9114,PATH000003647,,
12924,PATH000003507,,
7429,PATH000001834,,
609,PATH000009714,,
5084,PATH000002735,,
2201,PATH000009583,,
5088,PATH000003012,,
12918,PATH000003499,,
11120,PATH000005820,,
15609,PATH000007100,,
10770,PATH000004315,,
9719,PATH000007553,,
13662,PATH000005425,,
13678,PATH000005641,,
4732,PATH000009002,,
5779,PATH000009626,,
12330,PATH000001769,,
8625,PATH000007211,,
12463,PATH000003569,,
9273,PATH000004656,,
4687,PATH000009071,,
13676,PATH000005442,,
15306,PATH000008077,,
2573,PATH000002802,,
14642,PATH000006113,,
2695,PATH000002896,,
13023,PATH000003433,,
6662,PATH000012408,,
6480,PATH000001898,,
11401,PATH000005935,,
15125,PATH000006499,,
13388,PATH000008336,,
13217,PATH000003545,,
8234,PATH000005338,,
5263,PATH000008570,,
8989,PATH000007851,,
1233,PATH000004389,,
9529,PATH000003760,,
15213,PATH000007636,,
13754,PATH000005902,,
4976,PATH000008907,,
12873,PATH000003515,,
12878,PATH000003288,,
1920,PATH000004915,,
13039,PATH000006012,,
10325,PATH000007760,,
7178,PATH000006985,,
7105,PATH000001459,,
5486,PATH000009658,,
2190,PATH000009816,,
14325,PATH000006557,,
9078,PATH000004100,,
9186,PATH000004078,,
4397,PATH000008953,,
4107,PATH000004222,,
2389,PATH000009630,,
14643,PATH000006580,,
15471,PATH000007935,,
2202,PATH000009939,,
9981,PATH000004967,,
5197,PATH000003221,,
5147,PATH000002755,,
13397,PATH000008203,,
4694,PATH000009222,,
9710,PATH000005631,,
7682,PATH000007008,,
5069,PATH000004686,,
14077,PATH000006144,,
6999,PATH000005890,,
15362,PATH000007195,,
13015,PATH000003251,,
14066,PATH000006811,,
5106,PATH000002981,,
6501,PATH000001473,,
13099,PATH000001490,,
10049,PATH000007491,,
11558,PATH000005108,,
14605,PATH000006706,,
6775,PATH000002008,,
6750,PATH000001853,,
4676,PATH000009161,,
12696,PATH000001588,,
8370,PATH000005343,,
5310,PATH000008624,,
13290,PATH000002969,,
9633,PATH000004071,,
6970,PATH000013527,,
2209,PATH000009670,,
4209,PATH000008986,,
10817,PATH000005579,,
5612,PATH000004958,,
15654,PATH000008162,,
5777,PATH000009644,,
14365,PATH000006766,,
10805,PATH000004444,,
10370,PATH000007638,,
2801,PATH000003004,,
14154,PATH000007147,,
4129,PATH000004212,,
4150,PATH000004218,,
14240,PATH000008823,,
4892,PATH000008948,,
5173,PATH000002950,,
7365,PATH000006821,,
2424,PATH000009532,,
4117,PATH000009028,,
12567,PATH000001612,,
435,PATH000009528,,
2320,PATH000009639,,
8333,PATH000006923,,
395,PATH000009927,,
7217,PATH000007011,,
5639,PATH000002964,,
6728,PATH000006850,,
4950,PATH000009053,,
8805,PATH000004085,,
13363,PATH000003108,,
1326,PATH000009897,,
3683,PATH000002827,,
13613,PATH000002580,,
2195,PATH000009623,,
15481,PATH000008825,,
6486,PATH000012325,,
6222,PATH000001953,,
12961,PATH000003323,,
8708,PATH000003976,,
10667,PATH000006085,,
12685,PATH000001775,,
14577,PATH000006744,,
6727,PATH000005304,,
14779,PATH000006377,,
9172,PATH000003807,,
7681,PATH000006847,,
15574,PATH000008142,,
6852,PATH000012066,,
10877,PATH000007711,,
4797,PATH000008981,,
5186,PATH000002932,,
14301,PATH000006585,,
9699,PATH000005305,,
12292,PATH000001457,,
1911,PATH000004752,,
7180,PATH000006833,,
4777,PATH000009134,,
6932,PATH000001997,,
11647,PATH000004304,,
8847,PATH000003651,,
5205,PATH000002635,,
1235,PATH000004879,,
8590,PATH000002002,,
9527,PATH000003668,,
12933,PATH000003359,,
13972,PATH000006347,,
5721,PATH000008858,,
8982,PATH000008393,,
9949,PATH000003941,,
8738,PATH000004106,,
5719,PATH000008655,,
10807,PATH000004726,,
2705,PATH000002860,,
1907,PATH000004529,,
9584,PATH000004154,,
4257,PATH000009120,,
11163,PATH000007706,,
9127,PATH000003679,,
14071,PATH000006774,,
4646,PATH000009105,,
5566,PATH000002992,,
4308,PATH000008990,,
9224,PATH000004826,,
4339,PATH000008929,,
3156,PATH000001730,,
12858,PATH000003336,,
5343,PATH000009342,,
8417,PATH000001992,,
9626,PATH000004003,,
14931,PATH000006727,,
4530,PATH000009180,,
13073,PATH000003792,,
1827,PATH000004778,,
8507,PATH000006988,,
9756,PATH000008308,,
13135,PATH000005994,,
4962,PATH000009047,,
15150,PATH000008353,,
4097,PATH000009098,,
14090,PATH000006243,,
