,train,val,test
2534,PATH000000691,,
2535,PATH000000719,,
2536,PATH000000729,,
2537,PATH000000767,,
2538,PATH000000770,,
2539,PATH000000702,,
2541,PATH000000762,,
2542,PATH000000725,,
2545,PATH000000688,,
2546,PATH000000766,,
2547,PATH000007570,,
2552,PATH000000710,,
2553,PATH000000723,,
2554,PATH000000724,,
2556,PATH000000712,,
2557,PATH000000716,,
2558,PATH000000721,,
2559,PATH000000735,,
2560,PATH000000700,,
2561,PATH000000713,,
2563,PATH000000701,,
2564,PATH000000704,,
2565,PATH000000698,,
2569,PATH000000706,,
2570,PATH000000699,,
2571,PATH000000687,,
2572,PATH000002696,,
2573,PATH000002802,,
2574,PATH000003202,,
2575,PATH000007871,,
2576,PATH000000696,,
2577,PATH000000771,,
2579,PATH000000731,,
2590,PATH000013750,,
2591,PATH000013752,,
2608,PATH000002824,,
2630,PATH000003190,,
2640,PATH000001550,,
2645,PATH000012709,,
2648,PATH000012766,,
2649,PATH000003894,,
2666,PATH000002642,,
2676,PATH000002663,,
2685,PATH000007430,,
2699,PATH000000617,,
2700,PATH000000627,,
2701,PATH000000629,,
2702,PATH000000658,,
2703,PATH000001732,,
2705,PATH000002860,,
2744,PATH000003212,,
2753,PATH000006855,,
2754,PATH000007710,,
2755,PATH000008023,,
2761,PATH000000638,,
2765,PATH000007577,,
2766,PATH000007727,,
2767,PATH000008036,,
2775,PATH000000667,,
2776,PATH000000752,,
2777,PATH000000758,,
2778,PATH000013548,,
2779,PATH000013500,,
2780,PATH000013582,,
2784,PATH000001733,,
2789,PATH000011964,,
2790,PATH000011966,,
2793,PATH000002904,,
2801,PATH000003004,,
2818,PATH000002777,,
2825,PATH000000616,,
2836,PATH000001540,,
2837,PATH000001559,,
2838,PATH000001706,,
2839,PATH000002713,,
2867,PATH000000740,,
2894,PATH000000750,,
2898,PATH000006075,,
2912,PATH000001700,,
2927,PATH000001350,,
2937,PATH000007739,,
2938,PATH000007994,,
2942,PATH000011796,,
2948,PATH000006066,,
2957,PATH000013567,,
2962,PATH000001552,,
2969,PATH000008042,,
2978,PATH000002909,,
2991,PATH000013599,,
2992,PATH000013603,,
3004,PATH000001536,,
3015,PATH000000654,,
3016,PATH000000670,,
3017,PATH000000678,,
3021,PATH000001535,,
3022,PATH000001561,,
3023,PATH000001708,,
3026,PATH000003160,,
3027,PATH000003239,,
3053,PATH000003861,,
3058,PATH000000711,,
3059,PATH000000755,,
3060,PATH000000769,,
3074,PATH000003063,,
3080,PATH000000743,,
3081,PATH000000685,,
3087,PATH000002600,,
3097,PATH000002684,,
3098,PATH000003049,,
3110,PATH000001747,,
3112,PATH000003885,,
3120,PATH000002578,,
3124,PATH000001711,,
3133,PATH000002786,,
3137,PATH000001304,,
3138,PATH000001308,,
3148,PATH000000682,,
3149,PATH000002949,,
3153,PATH000006825,,
3157,PATH000000666,,
3160,PATH000007835,,
3192,PATH000013568,,
3202,PATH000001678,,
3206,PATH000003926,,
3207,PATH000006822,,
3216,PATH000000623,,
3217,PATH000000624,,
3218,PATH000000742,,
3236,PATH000003112,,
3238,PATH000003186,,
3245,PATH000000774,,
3273,PATH000013600,,
3279,PATH000013565,,
3287,PATH000003865,,
3288,PATH000003869,,
3299,PATH000007661,,
3300,PATH000007880,,
3335,PATH000000741,,
3359,PATH000000714,,
3369,PATH000001698,,
3376,PATH000006011,,
3378,PATH000000694,,
3381,PATH000003878,,
3382,PATH000007763,,
3383,PATH000007849,,
3384,PATH000007930,,
3407,PATH000004025,,
3424,PATH000011973,,
3434,PATH000000655,,
3445,PATH000002641,,
3453,PATH000000631,,
3454,PATH000000639,,
3468,PATH000004032,,
3472,PATH000001719,,
3478,PATH000001537,,
3479,PATH000001545,,
3480,PATH000001723,,
3484,PATH000000612,,
3502,PATH000000660,,
3510,PATH000003036,,
3533,PATH000007864,,
3534,PATH000007891,,
3535,PATH000007943,,
3541,PATH000002836,,
3561,PATH000001695,,
3563,PATH000000707,,
3564,PATH000000732,,
3589,PATH000007699,,
3604,PATH000000634,,
3605,PATH000003895,,
3612,PATH000000744,,
3623,PATH000001748,,
3671,PATH000003116,,
3674,PATH000002881,,
3681,PATH000001564,,
3702,PATH000000768,,
3718,PATH000000738,,
3719,PATH000000748,,
3720,PATH000000754,,
3721,PATH000000761,,
3724,PATH000002956,,
3725,PATH000003103,,
3727,PATH000002955,,
3734,PATH000002811,,
3748,PATH000000684,,
3749,PATH000000722,,
3762,PATH000001687,,
3780,PATH000000730,,
3783,PATH000000745,,
3789,PATH000000727,,
3792,PATH000000749,,
3806,PATH000000736,,
3807,PATH000000763,,
3811,PATH000000753,,
3835,PATH000003184,,
3847,PATH000000692,,
3849,PATH000000697,,
3850,PATH000000715,,
3860,PATH000000751,,
3889,PATH000001675,,
3891,PATH000001743,,
3914,PATH000000250,,
3915,PATH000000276,,
3924,PATH000000192,,
3925,PATH000000200,,
3926,PATH000000218,,
3927,PATH000000187,,
3928,PATH000000223,,
3929,PATH000000220,,
3930,PATH000000265,,
3933,PATH000000221,,
3934,PATH000000260,,
3937,PATH000000219,,
3942,PATH000000206,,
3943,PATH000000242,,
3945,PATH000000247,,
3946,PATH000000272,,
3950,PATH000000207,,
3951,PATH000000249,,
3952,PATH000000188,,
3953,PATH000000203,,
3955,PATH000008895,,
3956,PATH000000185,,
3957,PATH000000194,,
3963,PATH000000191,,
3964,PATH000000237,,
3965,PATH000009076,,
3966,PATH000009124,,
3967,PATH000000189,,
3979,PATH000000294,,
3980,PATH000000308,,
3981,PATH000000290,,
3982,PATH000000312,,
3989,PATH000000305,,
3990,PATH000000317,,
3993,PATH000000286,,
3994,PATH000000298,,
3997,PATH000000303,,
3998,PATH000000307,,
3999,PATH000000395,,
4000,PATH000000405,,
4010,PATH000000288,,
4011,PATH000000310,,
4012,PATH000000297,,
4013,PATH000000314,,
4014,PATH000006016,,
4015,PATH000006081,,
4024,PATH000000293,,
4025,PATH000000295,,
4026,PATH000000284,,
4027,PATH000000301,,
4030,PATH000000285,,
4031,PATH000000313,,
4034,PATH000000287,,
4035,PATH000000316,,
4042,PATH000000296,,
4043,PATH000000309,,
4050,PATH000000299,,
4051,PATH000000292,,
4052,PATH000000300,,
4055,PATH000000311,,
4056,PATH000000318,,
4057,PATH000000321,,
4058,PATH000000323,,
4059,PATH000000332,,
4063,PATH000000322,,
4064,PATH000000330,,
4067,PATH000000319,,
4068,PATH000000328,,
4069,PATH000000327,,
4070,PATH000000329,,
4073,PATH000000320,,
4076,PATH000000326,,
4077,PATH000000331,,
4080,PATH000000325,,
4081,PATH000000333,,
4087,PATH000004208,,
4097,PATH000009098,,
4098,PATH000009140,,
4106,PATH000004211,,
4107,PATH000004222,,
4108,PATH000008949,,
4115,PATH000004219,,
4116,PATH000008913,,
4117,PATH000009028,,
4122,PATH000004223,,
4127,PATH000008893,,
4128,PATH000004207,,
4129,PATH000004212,,
4132,PATH000004221,,
4135,PATH000008926,,
4136,PATH000008937,,
4137,PATH000004210,,
4138,PATH000004220,,
4154,PATH000009044,,
4155,PATH000009220,,
4158,PATH000009158,,
4159,PATH000009181,,
4178,PATH000004232,,
4189,PATH000000342,,
4190,PATH000000347,,
4200,PATH000004235,,
4201,PATH000004242,,
4202,PATH000005986,,
4203,PATH000006052,,
4204,PATH000009031,,
4205,PATH000008976,,
4206,PATH000009218,,
4207,PATH000008908,,
4208,PATH000009000,,
4209,PATH000008986,,
4210,PATH000009217,,
4214,PATH000004239,,
4216,PATH000008920,,
4219,PATH000009241,,
4224,PATH000008930,,
4225,PATH000009115,,
4232,PATH000009052,,
4233,PATH000009258,,
4234,PATH000009070,,
4235,PATH000009185,,
4238,PATH000009033,,
4239,PATH000009117,,
4240,PATH000009179,,
4243,PATH000008880,,
4244,PATH000009108,,
4257,PATH000009120,,
4263,PATH000009057,,
4264,PATH000009273,,
4267,PATH000009229,,
4268,PATH000009249,,
4269,PATH000009080,,
4270,PATH000009202,,
4273,PATH000004237,,
4274,PATH000004241,,
4277,PATH000008892,,
4278,PATH000009255,,
4288,PATH000009122,,
4289,PATH000009165,,
4290,PATH000009102,,
4293,PATH000008966,,
4294,PATH000009125,,
4299,PATH000009015,,
4300,PATH000009228,,
4304,PATH000004224,,
4305,PATH000004226,,
4308,PATH000008990,,
4309,PATH000009172,,
4312,PATH000004228,,
4313,PATH000004234,,
4323,PATH000009082,,
4324,PATH000009266,,
4330,PATH000009164,,
4337,PATH000009211,,
4338,PATH000008885,,
4339,PATH000008929,,
4342,PATH000008993,,
4344,PATH000008884,,
4345,PATH000009093,,
4357,PATH000004230,,
4358,PATH000004236,,
4361,PATH000009010,,
4362,PATH000009213,,
4365,PATH000009147,,
4366,PATH000009224,,
4369,PATH000008987,,
4370,PATH000009197,,
4374,PATH000008972,,
4375,PATH000009221,,
4378,PATH000009074,,
4379,PATH000009142,,
4388,PATH000004233,,
4389,PATH000009086,,
4390,PATH000009227,,
4393,PATH000000343,,
4394,PATH000000354,,
4395,PATH000008928,,
4396,PATH000009231,,
4408,PATH000000339,,
4409,PATH000000348,,
4420,PATH000000335,,
4421,PATH000000352,,
4424,PATH000000338,,
4425,PATH000000345,,
4433,PATH000009085,,
4434,PATH000009109,,
4435,PATH000000336,,
4436,PATH000000346,,
4439,PATH000000349,,
4440,PATH000000355,,
4448,PATH000009026,,
4449,PATH000009089,,
4453,PATH000000545,,
4455,PATH000009042,,
4456,PATH000009267,,
4457,PATH000000334,,
4458,PATH000000337,,
4462,PATH000008984,,
4463,PATH000009046,,
4470,PATH000009003,,
4471,PATH000009004,,
4476,PATH000000341,,
4477,PATH000000353,,
4478,PATH000000367,,
4481,PATH000009092,,
4482,PATH000000373,,
4483,PATH000000375,,
4484,PATH000009013,,
4485,PATH000009214,,
4486,PATH000009069,,
4487,PATH000009148,,
4489,PATH000008994,,
4490,PATH000009094,,
4497,PATH000000543,,
4512,PATH000009005,,
4522,PATH000009043,,
4523,PATH000009184,,
4532,PATH000000531,,
4533,PATH000000534,,
4536,PATH000000369,,
4537,PATH000000370,,
4540,PATH000009149,,
4541,PATH000009152,,
4542,PATH000008898,,
4543,PATH000009174,,
4546,PATH000008891,,
4547,PATH000009018,,
4550,PATH000009106,,
4551,PATH000009130,,
4554,PATH000008935,,
4555,PATH000009247,,
4556,PATH000000357,,
4557,PATH000000358,,
4558,PATH000008975,,
4559,PATH000008991,,
4566,PATH000000359,,
4567,PATH000000365,,
4568,PATH000000361,,
4569,PATH000000376,,
4570,PATH000009183,,
4571,PATH000009253,,
4572,PATH000008978,,
4573,PATH000009271,,
4574,PATH000009055,,
4579,PATH000008997,,
4580,PATH000009274,,
4581,PATH000000530,,
4587,PATH000009020,,
4588,PATH000009190,,
4595,PATH000009060,,
4599,PATH000009039,,
4601,PATH000009256,,
4602,PATH000009275,,
4609,PATH000009145,,
4610,PATH000009151,,
4611,PATH000008905,,
4614,PATH000009081,,
4615,PATH000009187,,
4618,PATH000008914,,
4619,PATH000008974,,
4620,PATH000009110,,
4621,PATH000009162,,
4622,PATH000008923,,
4623,PATH000008952,,
4626,PATH000008985,,
4631,PATH000009257,,
4633,PATH000008992,,
4634,PATH000008964,,
4635,PATH000009037,,
4646,PATH000009105,,
4647,PATH000009264,,
4652,PATH000000356,,
4653,PATH000000374,,
4656,PATH000008889,,
4657,PATH000009107,,
4660,PATH000008977,,
4661,PATH000009191,,
4662,PATH000008911,,
4664,PATH000009233,,
4665,PATH000009265,,
4667,PATH000009025,,
4668,PATH000009058,,
4671,PATH000009178,,
4672,PATH000009276,,
4679,PATH000009129,,
4684,PATH000000362,,
4685,PATH000000364,,
4686,PATH000009030,,
4687,PATH000009071,,
4690,PATH000009072,,
4691,PATH000009192,,
4694,PATH000009222,,
4695,PATH000009269,,
4701,PATH000009176,,
4702,PATH000009225,,
4705,PATH000009066,,
4708,PATH000008999,,
4709,PATH000009268,,
4710,PATH000000363,,
4712,PATH000009272,,
4728,PATH000008919,,
4729,PATH000009144,,
4730,PATH000008912,,
4731,PATH000008916,,
4732,PATH000009002,,
4733,PATH000009251,,
4737,PATH000008925,,
4738,PATH000009236,,
4744,PATH000000382,,
4745,PATH000000399,,
4746,PATH000000385,,
4747,PATH000000386,,
4748,PATH000008924,,
4749,PATH000009128,,
4752,PATH000000536,,
4753,PATH000000540,,
4758,PATH000000537,,
4764,PATH000000383,,
4765,PATH000000384,,
4768,PATH000009101,,
4771,PATH000000391,,
4772,PATH000000404,,
4777,PATH000009134,,
4778,PATH000008959,,
4779,PATH000009199,,
4782,PATH000008940,,
4783,PATH000009087,,
4796,PATH000008897,,
4797,PATH000008981,,
4800,PATH000009059,,
4801,PATH000009188,,
4804,PATH000000392,,
4805,PATH000000401,,
4808,PATH000009041,,
4809,PATH000008887,,
4810,PATH000008942,,
4813,PATH000009077,,
4814,PATH000009204,,
4821,PATH000000377,,
4822,PATH000000406,,
4825,PATH000000403,,
4829,PATH000009090,,
4830,PATH000009100,,
4843,PATH000000542,,
4844,PATH000000546,,
4847,PATH000008896,,
4848,PATH000009027,,
4849,PATH000009064,,
4850,PATH000009116,,
4851,PATH000009193,,
4857,PATH000009097,,
4858,PATH000009138,,
4863,PATH000009196,,
4864,PATH000009219,,
4865,PATH000009024,,
4866,PATH000008917,,
4869,PATH000008902,,
4870,PATH000009156,,
4873,PATH000008878,,
4874,PATH000009114,,
4884,PATH000008960,,
4885,PATH000009008,,
4888,PATH000008947,,
4889,PATH000009096,,
4892,PATH000008948,,
4893,PATH000009182,,
4896,PATH000008894,,
4897,PATH000008938,,
4898,PATH000009230,,
4901,PATH000008921,,
4902,PATH000009099,,
4914,PATH000008900,,
4915,PATH000009259,,
4916,PATH000000379,,
4917,PATH000000402,,
4920,PATH000009104,,
4921,PATH000009226,,
4928,PATH000000388,,
4929,PATH000000396,,
4932,PATH000008950,,
4933,PATH000009079,,
4934,PATH000009155,,
4935,PATH000009232,,
4936,PATH000000378,,
4937,PATH000008998,,
4938,PATH000009173,,
4944,PATH000009223,,
4949,PATH000008996,,
4950,PATH000009053,,
4955,PATH000000381,,
4956,PATH000000389,,
4957,PATH000008954,,
4958,PATH000009175,,
4961,PATH000009146,,
4968,PATH000009113,,
4969,PATH000009186,,
4976,PATH000008907,,
4977,PATH000009111,,
4978,PATH000000397,,
4979,PATH000008963,,
4980,PATH000009119,,
5008,PATH000000028,,
5011,PATH000000027,,
5013,PATH000000016,,
5014,PATH000000020,,
5015,PATH000000015,,
5018,PATH000000031,,
5019,PATH000000019,,
5020,PATH000000010,,
5021,PATH000000014,,
5022,PATH000000023,,
5023,PATH000000017,,
5024,PATH000000033,,
5025,PATH000002761,,
5026,PATH000003121,,
5027,PATH000003191,,
5028,PATH000003192,,
5029,PATH000003136,,
5031,PATH000002667,,
5032,PATH000002812,,
5033,PATH000002987,,
5034,PATH000002995,,
5035,PATH000002930,,
5036,PATH000003141,,
5044,PATH000002905,,
5045,PATH000002996,,
5046,PATH000002924,,
5047,PATH000003203,,
5048,PATH000003247,,
5049,PATH000002637,,
5050,PATH000003009,,
5051,PATH000002648,,
5052,PATH000002687,,
5053,PATH000003078,,
5054,PATH000002660,,
5055,PATH000003081,,
5056,PATH000003205,,
5057,PATH000003206,,
5058,PATH000002760,,
5059,PATH000002841,,
5060,PATH000003090,,
5061,PATH000002826,,
5062,PATH000003187,,
5065,PATH000002753,,
5066,PATH000002599,,
5067,PATH000003084,,
5068,PATH000003243,,
5069,PATH000004686,,
5070,PATH000004736,,
5071,PATH000002791,,
5072,PATH000003246,,
5077,PATH000002820,,
5078,PATH000002879,,
5079,PATH000002919,,
5080,PATH000003204,,
5081,PATH000002998,,
5082,PATH000003227,,
5089,PATH000002629,,
5090,PATH000003240,,
5091,PATH000002604,,
5092,PATH000002882,,
5095,PATH000002671,,
5096,PATH000003218,,
5097,PATH000003040,,
5098,PATH000003110,,
5099,PATH000002963,,
5100,PATH000003093,,
5101,PATH000002674,,
5102,PATH000002858,,
5103,PATH000002888,,
5104,PATH000002951,,
5105,PATH000002582,,
5106,PATH000002981,,
5107,PATH000002577,,
5108,PATH000003226,,
5111,PATH000003166,,
5112,PATH000003169,,
5113,PATH000002804,,
5114,PATH000003055,,
5115,PATH000003072,,
5116,PATH000003179,,
5117,PATH000002621,,
5118,PATH000003024,,
5121,PATH000003002,,
5122,PATH000003133,,
5123,PATH000002716,,
5124,PATH000002978,,
5125,PATH000002891,,
5126,PATH000003230,,
5127,PATH000002710,,
5128,PATH000002817,,
5129,PATH000002834,,
5130,PATH000002840,,
5131,PATH000002769,,
5132,PATH000002911,,
5133,PATH000004636,,
5134,PATH000004728,,
5137,PATH000004474,,
5138,PATH000002736,,
5139,PATH000002816,,
5140,PATH000002857,,
5141,PATH000002939,,
5144,PATH000002880,,
5145,PATH000003242,,
5146,PATH000002730,,
5147,PATH000002755,,
5148,PATH000002673,,
5149,PATH000002883,,
5150,PATH000003215,,
5151,PATH000003248,,
5152,PATH000002947,,
5153,PATH000003139,,
5154,PATH000002686,,
5155,PATH000003046,,
5156,PATH000002631,,
5157,PATH000002897,,
5158,PATH000002806,,
5159,PATH000003235,,
5163,PATH000002865,,
5164,PATH000002876,,
5165,PATH000003134,,
5166,PATH000003194,,
5170,PATH000002874,,
5171,PATH000003028,,
5173,PATH000002950,,
5174,PATH000003131,,
5175,PATH000003020,,
5177,PATH000003098,,
5178,PATH000002692,,
5180,PATH000002763,,
5182,PATH000003196,,
5185,PATH000003122,,
5186,PATH000002932,,
5190,PATH000002864,,
5191,PATH000003152,,
5192,PATH000002921,,
5193,PATH000002655,,
5194,PATH000003155,,
5200,PATH000002734,,
5203,PATH000002729,,
5204,PATH000003043,,
5205,PATH000002635,,
5206,PATH000003003,,
5213,PATH000002759,,
5214,PATH000003140,,
5215,PATH000002690,,
5216,PATH000002851,,
5218,PATH000002961,,
5219,PATH000003053,,
5220,PATH000003064,,
5226,PATH000008840,,
5227,PATH000008457,,
5228,PATH000008574,,
5229,PATH000008454,,
5230,PATH000008612,,
5239,PATH000008717,,
5240,PATH000008852,,
5246,PATH000008722,,
5263,PATH000008570,,
5264,PATH000008765,,
5267,PATH000008639,,
5268,PATH000008664,,
5286,PATH000008721,,
5287,PATH000008727,,
5293,PATH000008636,,
5294,PATH000008576,,
5295,PATH000008772,,
5298,PATH000008601,,
5299,PATH000008671,,
5304,PATH000008593,,
5305,PATH000008869,,
5312,PATH000008632,,
5313,PATH000008703,,
5314,PATH000008604,,
5315,PATH000008860,,
5322,PATH000008497,,
5323,PATH000008748,,
5328,PATH000008568,,
5329,PATH000008815,,
5332,PATH000008582,,
5333,PATH000008788,,
5340,PATH000008801,,
5341,PATH000008844,,
5342,PATH000009287,,
5343,PATH000009342,,
5346,PATH000009297,,
5347,PATH000009319,,
5350,PATH000009336,,
5351,PATH000009344,,
5362,PATH000009285,,
5363,PATH000009364,,
5370,PATH000009288,,
5371,PATH000009326,,
5372,PATH000009294,,
5373,PATH000009359,,
5392,PATH000009295,,
5393,PATH000009348,,
5404,PATH000009318,,
5405,PATH000009339,,
5406,PATH000009305,,
5407,PATH000009331,,
5442,PATH000009937,,
5444,PATH000009965,,
5450,PATH000009489,,
5451,PATH000009513,,
5454,PATH000009643,,
5455,PATH000010024,,
5478,PATH000009849,,
5480,PATH000009645,,
5481,PATH000009692,,
5498,PATH000009851,,
5504,PATH000009476,,
5505,PATH000009638,,
5526,PATH000009730,,
5527,PATH000009785,,
5528,PATH000009475,,
5533,PATH000009674,,
5534,PATH000010018,,
5535,PATH000009764,,
5536,PATH000009824,,
5541,PATH000009986,,
5545,PATH000009416,,
5553,PATH000009836,,
5564,PATH000002764,,
5565,PATH000003035,,
5567,PATH000002810,,
5568,PATH000002652,,
5583,PATH000004327,,
5584,PATH000004952,,
5587,PATH000003061,,
5598,PATH000002885,,
5599,PATH000002935,,
5601,PATH000004784,,
5602,PATH000004928,,
5607,PATH000004278,,
5608,PATH000004535,,
5609,PATH000004840,,
5610,PATH000004905,,
5611,PATH000004282,,
5612,PATH000004958,,
5622,PATH000004523,,
5625,PATH000004394,,
5626,PATH000004719,,
5631,PATH000002771,,
5632,PATH000002782,,
5637,PATH000002821,,
5638,PATH000002890,,
5639,PATH000002964,,
5640,PATH000003079,,
5641,PATH000002770,,
5642,PATH000002823,,
5651,PATH000002669,,
5652,PATH000002927,,
5657,PATH000002719,,
5658,PATH000003223,,
5667,PATH000003142,,
5674,PATH000008491,,
5677,PATH000002659,,
5686,PATH000002680,,
5687,PATH000003070,,
5688,PATH000003151,,
5689,PATH000003238,,
5702,PATH000002649,,
5703,PATH000002902,,
5716,PATH000008666,,
5717,PATH000008716,,
5718,PATH000008613,,
5719,PATH000008655,,
5723,PATH000008682,,
5729,PATH000008661,,
5730,PATH000008812,,
5743,PATH000008478,,
5744,PATH000008750,,
5757,PATH000008689,,
5758,PATH000008809,,
5765,PATH000008813,,
5766,PATH000008830,,
5767,PATH000008498,,
5773,PATH000008493,,
5774,PATH000008567,,
5775,PATH000009417,,
5776,PATH000009954,,
5777,PATH000009644,,
5785,PATH000009712,,
5793,PATH000009815,,
5795,PATH000009395,,
5796,PATH000009754,,
5807,PATH000009396,,
5808,PATH000009782,,
5819,PATH000009812,,
5847,PATH000013602,,
5849,PATH000013538,,
5857,PATH000013605,,
5869,PATH000012013,,
5870,PATH000012054,,
5878,PATH000013751,,
5885,PATH000012199,,
5886,PATH000012276,,
5888,PATH000012765,,
5923,PATH000012695,,
5924,PATH000012708,,
5933,PATH000011972,,
5934,PATH000012047,,
5936,PATH000013562,,
5951,PATH000012388,,
5952,PATH000012410,,
5959,PATH000012096,,
5960,PATH000012369,,
5966,PATH000012644,,
5969,PATH000012623,,
5970,PATH000012773,,
5981,PATH000013581,,
5982,PATH000013612,,
5985,PATH000013496,,
5994,PATH000012376,,
6001,PATH000013551,,
6012,PATH000012769,,
6026,PATH000012405,,
6029,PATH000011955,,
6030,PATH000012423,,
6037,PATH000012065,,
6038,PATH000012150,,
6041,PATH000012586,,
6042,PATH000012725,,
6043,PATH000012678,,
6047,PATH000012617,,
6051,PATH000012714,,
6052,PATH000012768,,
