,train,val,test
129,PATH000009465,PATH000007490,PATH000001792
130,PATH000009947,PATH000003404,PATH000004071
131,PATH000009729,PATH000001595,PATH000002684
132,PATH000009827,PATH000005487,PATH000003726
133,PATH000009459,PATH000003478,PATH000001626
134,PATH000009845,PATH000002996,PATH000009839
135,PATH000009922,PATH000003234,PATH000002603
136,PATH000009689,PATH000004994,PATH000001650
137,PATH000009832,PATH000008293,PATH000003754
138,PATH000009575,PATH000004684,PATH000007826
139,PATH000009565,PATH000005091,PATH000007495
140,PATH000009846,PATH000003191,PATH000009196
141,PATH000009532,PATH000003264,PATH000002938
142,PATH000009792,PATH000001829,PATH000005937
143,PATH000009507,PATH000005171,PATH000001818
144,PATH000009492,PATH000006024,PATH000008964
145,PATH000009763,PATH000007738,PATH000006061
146,PATH000002608,PATH000002786,PATH000003341
147,PATH000002999,PATH000009108,PATH000003216
148,PATH000003080,PATH000003791,PATH000008161
149,PATH000002689,PATH000009630,PATH000004826
150,PATH000007570,PATH000007310,PATH000001494
151,PATH000002696,PATH000009426,PATH000006131
152,PATH000002802,PATH000009065,PATH000007492
153,PATH000002824,,
154,PATH000001550,,
155,PATH000002663,,
156,PATH000007430,,
157,PATH000002896,,
158,PATH000001732,,
159,PATH000002798,,
160,PATH000007471,,
161,PATH000008036,,
162,PATH000001733,,
163,PATH000002904,,
164,PATH000002777,,
165,PATH000007739,,
166,PATH000007994,,
167,PATH000002877,,
168,PATH000001561,,
169,PATH000002600,,
170,PATH000003049,,
171,PATH000001747,,
172,PATH000002578,,
173,PATH000001711,,
174,PATH000001730,,
175,PATH000001721,,
176,PATH000001678,,
177,PATH000006822,,
178,PATH000003112,,
179,PATH000003869,,
180,PATH000007661,,
181,PATH000007880,,
182,PATH000001745,,
183,PATH000001698,,
184,PATH000001669,,
185,PATH000004032,,
186,PATH000001719,,
187,PATH000001537,,
188,PATH000001545,,
189,PATH000001723,,
190,PATH000007864,,
191,PATH000007943,,
192,PATH000002946,,
193,PATH000001748,,
194,PATH000001702,,
195,PATH000003116,,
196,PATH000002881,,
197,PATH000001755,,
198,PATH000002956,,
199,PATH000002811,,
200,PATH000001687,,
201,PATH000001675,,
202,PATH000001743,,
203,PATH000008970,,
204,PATH000009076,,
205,PATH000004208,,
206,PATH000004213,,
207,PATH000004214,,
208,PATH000008949,,
209,PATH000004219,,
210,PATH000009028,,
211,PATH000004223,,
212,PATH000004207,,
213,PATH000004212,,
214,PATH000008926,,
215,PATH000008937,,
216,PATH000004220,,
217,PATH000009068,,
218,PATH000009270,,
219,PATH000004218,,
220,PATH000009044,,
221,PATH000009220,,
222,PATH000009158,,
223,PATH000009181,,
224,PATH000009009,,
225,PATH000009054,,
226,PATH000009206,,
227,PATH000004235,,
228,PATH000004242,,
229,PATH000005986,,
230,PATH000006052,,
231,PATH000008976,,
232,PATH000008986,,
233,PATH000008920,,
234,PATH000009115,,
235,PATH000009258,,
236,PATH000009070,,
237,PATH000009033,,
238,PATH000009179,,
239,PATH000009163,,
240,PATH000009057,,
241,PATH000009229,,
242,PATH000009249,,
243,PATH000009080,,
244,PATH000004241,,
245,PATH000009255,,
246,PATH000009165,,
247,PATH000009125,,
248,PATH000009228,,
249,PATH000009172,,
250,PATH000009082,,
251,PATH000009164,,
252,PATH000009211,,
253,PATH000008885,,
254,PATH000008929,,
255,PATH000008993,,
256,PATH000008884,,
257,PATH000009093,,
258,PATH000009139,,
259,PATH000008903,,
260,PATH000009154,,
261,PATH000009010,,
262,PATH000009147,,
263,PATH000008987,,
264,PATH000008972,,
265,PATH000009221,,
266,PATH000009074,,
267,PATH000009142,,
268,PATH000004233,,
269,PATH000009086,,
270,PATH000009231,,
271,PATH000008953,,
272,PATH000009131,,
273,PATH000008910,,
274,PATH000008957,,
275,PATH000009085,,
276,PATH000009109,,
277,PATH000009026,,
278,PATH000009042,,
279,PATH000009267,,
280,PATH000009234,,
281,PATH000009003,,
282,PATH000009004,,
283,PATH000009092,,
284,PATH000009013,,
285,PATH000009214,,
286,PATH000009069,,
287,PATH000009148,,
288,PATH000008994,,
289,PATH000009043,,
290,PATH000009184,,
291,PATH000009180,,
292,PATH000009149,,
293,PATH000009152,,
294,PATH000008898,,
295,PATH000008891,,
296,PATH000009018,,
297,PATH000009106,,
298,PATH000009130,,
299,PATH000008935,,
300,PATH000009247,,
301,PATH000008975,,
302,PATH000009253,,
303,PATH000009271,,
304,PATH000008997,,
305,PATH000009274,,
306,PATH000009020,,
307,PATH000009190,,
308,PATH000008989,,
309,PATH000009133,,
310,PATH000009039,,
311,PATH000009256,,
312,PATH000009275,,
313,PATH000009145,,
314,PATH000008905,,
315,PATH000009081,,
316,PATH000009187,,
317,PATH000008914,,
318,PATH000009110,,
319,PATH000008923,,
320,PATH000008952,,
321,PATH000008883,,
322,PATH000009061,,
323,PATH000009257,,
324,PATH000009037,,
325,PATH000009007,,
326,PATH000009264,,
327,PATH000008889,,
328,PATH000009107,,
329,PATH000009191,,
330,PATH000008911,,
331,PATH000009233,,
332,PATH000009265,,
333,PATH000009025,,
334,PATH000009021,,
335,PATH000009161,,
336,PATH000009129,,
337,PATH000009030,,
338,PATH000009071,,
339,PATH000008888,,
340,PATH000009012,,
341,PATH000009072,,
342,PATH000009269,,
343,PATH000009176,,
344,PATH000008999,,
345,PATH000009268,,
346,PATH000009272,,
347,PATH000008933,,
348,PATH000009248,,
349,PATH000008919,,
350,PATH000008912,,
351,PATH000008916,,
352,PATH000009251,,
353,PATH000008925,,
354,PATH000009236,,
355,PATH000008924,,
356,PATH000009101,,
357,PATH000009073,,
358,PATH000008931,,
359,PATH000009250,,
360,PATH000009199,,
361,PATH000008940,,
362,PATH000009022,,
363,PATH000008897,,
364,PATH000008981,,
365,PATH000009059,,
366,PATH000008887,,
367,PATH000008942,,
368,PATH000009077,,
369,PATH000009153,,
370,PATH000009090,,
371,PATH000008896,,
372,PATH000009027,,
373,PATH000009193,,
374,PATH000009097,,
375,PATH000009138,,
376,PATH000009136,,
377,PATH000009243,,
378,PATH000009024,,
379,PATH000008902,,
380,PATH000008878,,
381,PATH000009114,,
382,PATH000009084,,
383,PATH000009008,,
384,PATH000008947,,
385,PATH000009096,,
386,PATH000008948,,
387,PATH000009182,,
388,PATH000009230,,
389,PATH000008900,,
390,PATH000009259,,
391,PATH000008998,,
392,PATH000009223,,
393,PATH000008996,,
394,PATH000009053,,
395,PATH000008954,,
396,PATH000009175,,
397,PATH000009146,,
398,PATH000009113,,
399,PATH000008963,,
400,PATH000009119,,
401,PATH000003121,,
402,PATH000003192,,
403,PATH000003136,,
404,PATH000002602,,
405,PATH000002667,,
406,PATH000002987,,
407,PATH000002995,,
408,PATH000002930,,
409,PATH000002833,,
410,PATH000002924,,
411,PATH000003203,,
412,PATH000003247,,
413,PATH000002841,,
414,PATH000003090,,
415,PATH000004686,,
416,PATH000004736,,
417,PATH000003246,,
418,PATH000003033,,
419,PATH000003102,,
420,PATH000002879,,
421,PATH000002998,,
422,PATH000002610,,
423,PATH000002629,,
424,PATH000002604,,
425,PATH000002970,,
426,PATH000002671,,
427,PATH000003040,,
428,PATH000003093,,
429,PATH000002674,,
430,PATH000002951,,
431,PATH000002582,,
432,PATH000002981,,
433,PATH000002577,,
434,PATH000003244,,
435,PATH000003169,,
436,PATH000002804,,
437,PATH000003072,,
438,PATH000002621,,
439,PATH000003024,,
440,PATH000002716,,
441,PATH000002978,,
442,PATH000003230,,
443,PATH000002817,,
444,PATH000002834,,
445,PATH000002840,,
446,PATH000002769,,
447,PATH000002911,,
448,PATH000004636,,
449,PATH000004728,,
450,PATH000002736,,
451,PATH000002857,,
452,PATH000002939,,
453,PATH000002627,,
454,PATH000002731,,
455,PATH000002730,,
456,PATH000002755,,
457,PATH000002883,,
458,PATH000003215,,
459,PATH000003248,,
460,PATH000003139,,
461,PATH000002806,,
462,PATH000002717,,
463,PATH000002865,,
464,PATH000002876,,
465,PATH000003134,,
466,PATH000003044,,
467,PATH000002694,,
468,PATH000002874,,
469,PATH000003028,,
470,PATH000002644,,
471,PATH000002950,,
472,PATH000003131,,
473,PATH000003098,,
474,PATH000002692,,
475,PATH000003129,,
476,PATH000003196,,
477,PATH000002662,,
478,PATH000003210,,
479,PATH000003122,,
480,PATH000003013,,
481,PATH000003152,,
482,PATH000002921,,
483,PATH000002655,,
484,PATH000003155,,
485,PATH000002886,,
486,PATH000002983,,
487,PATH000003241,,
488,PATH000002752,,
489,PATH000002729,,
490,PATH000002635,,
491,PATH000003003,,
492,PATH000002814,,
493,PATH000008677,,
494,PATH000003140,,
495,PATH000002851,,
496,PATH000002961,,
497,PATH000003053,,
498,PATH000003064,,
499,PATH000008840,,
500,PATH000008457,,
501,PATH000008574,,
502,PATH000008454,,
503,PATH000008612,,
504,PATH000008852,,
505,PATH000008722,,
506,PATH000008688,,
507,PATH000008672,,
508,PATH000008664,,
509,PATH000008845,,
510,PATH000008488,,
511,PATH000008671,,
512,PATH000008593,,
513,PATH000008477,,
514,PATH000008624,,
515,PATH000008703,,
516,PATH000008604,,
517,PATH000008860,,
518,PATH000008690,,
519,PATH000008874,,
520,PATH000008815,,
521,PATH000008582,,
522,PATH000008788,,
523,PATH000008801,,
524,PATH000008844,,
525,PATH000009287,,
526,PATH000009342,,
527,PATH000009311,,
528,PATH000009297,,
529,PATH000009336,,
530,PATH000009344,,
531,PATH000009285,,
532,PATH000009288,,
533,PATH000009326,,
534,PATH000009294,,
535,PATH000009359,,
536,PATH000009295,,
537,PATH000009348,,
538,PATH000009339,,
539,PATH000009331,,
540,PATH000009292,,
541,PATH000009301,,
542,PATH000009937,,
543,PATH000009965,,
544,PATH000009513,,
545,PATH000009849,,
546,PATH000009645,,
547,PATH000009692,,
548,PATH000009658,,
549,PATH000009476,,
550,PATH000009638,,
551,PATH000008482,,
552,PATH000009730,,
553,PATH000009785,,
554,PATH000009674,,
555,PATH000009986,,
556,PATH000009416,,
557,PATH000009836,,
558,PATH000002764,,
559,PATH000003035,,
560,PATH000002652,,
561,PATH000004327,,
562,PATH000003061,,
563,PATH000004840,,
564,PATH000004905,,
565,PATH000004282,,
566,PATH000004958,,
567,PATH000004759,,
568,PATH000004828,,
569,PATH000004394,,
570,PATH000002782,,
571,PATH000002890,,
572,PATH000003079,,
573,PATH000002770,,
574,PATH000002927,,
575,PATH000002719,,
576,PATH000003249,,
577,PATH000002659,,
578,PATH000002680,,
579,PATH000003151,,
580,PATH000003238,,
581,PATH000003165,,
582,PATH000003174,,
583,PATH000002902,,
584,PATH000008614,,
585,PATH000008650,,
586,PATH000008666,,
587,PATH000008578,,
588,PATH000008682,,
589,PATH000008661,,
590,PATH000008478,,
591,PATH000008750,,
592,PATH000008468,,
593,PATH000008640,,
594,PATH000008689,,
595,PATH000008809,,
596,PATH000008830,,
597,PATH000008498,,
598,PATH000008493,,
599,PATH000009417,,
600,PATH000009644,,
601,PATH000009626,,
602,PATH000009652,,
603,PATH000009669,,
604,PATH000009473,,
605,PATH000009782,,
606,PATH000009812,,
607,PATH000009439,,
608,PATH000009443,,
609,PATH000009766,,
610,PATH000013611,,
611,PATH000012685,,
612,PATH000013651,,
613,PATH000005016,,
614,PATH000005731,,
615,PATH000001928,,
616,PATH000001964,,
617,PATH000001939,,
618,PATH000001953,,
619,PATH000001952,,
620,PATH000001954,,
621,PATH000001930,,
622,PATH000005286,,
623,PATH000005844,,
624,PATH000005929,,
625,PATH000006890,,
626,PATH000006920,,
627,PATH000005271,,
628,PATH000001932,,
629,PATH000001852,,
630,PATH000001890,,
631,PATH000001832,,
632,PATH000001892,,
633,PATH000001905,,
634,PATH000001969,,
635,PATH000001978,,
636,PATH000005183,,
637,PATH000005848,,
638,PATH000005013,,
639,PATH000005202,,
640,PATH000012431,,
641,PATH000001486,,
642,PATH000001499,,
643,PATH000001505,,
644,PATH000001511,,
645,PATH000001835,,
646,PATH000001898,,
647,PATH000006909,,
648,PATH000001850,,
649,PATH000001888,,
650,PATH000001473,,
651,PATH000001979,,
652,PATH000001991,,
653,PATH000001480,,
654,PATH000001492,,
655,PATH000001487,,
656,PATH000006916,,
657,PATH000006957,,
658,PATH000011896,,
659,PATH000005634,,
660,PATH000005534,,
661,PATH000005849,,
662,PATH000002005,,
663,PATH000005664,,
664,PATH000005113,,
665,PATH000005424,,
666,PATH000005103,,
667,PATH000005572,,
668,PATH000005610,,
669,PATH000012408,,
670,PATH000001929,,
671,PATH000005285,,
672,PATH000005304,,
673,PATH000006850,,
674,PATH000001841,,
675,PATH000001916,,
676,PATH000001451,,
677,PATH000001464,,
678,PATH000001877,,
679,PATH000001902,,
680,PATH000001853,,
681,PATH000001886,,
682,PATH000001885,,
683,PATH000001909,,
684,PATH000006829,,
685,PATH000006962,,
686,PATH000002008,,
687,PATH000001972,,
688,PATH000001974,,
689,PATH000005126,,
690,PATH000005656,,
691,PATH000001463,,
692,PATH000007003,,
693,PATH000001436,,
694,PATH000006984,,
695,PATH000001970,,
696,PATH000001977,,
697,PATH000001997,,
698,PATH000002001,,
699,PATH000001522,,
700,PATH000001530,,
701,PATH000001503,,
702,PATH000001520,,
703,PATH000005011,,
704,PATH000005105,,
705,PATH000005694,,
706,PATH000005272,,
707,PATH000005905,,
708,PATH000001840,,
709,PATH000001960,,
710,PATH000001933,,
711,PATH000001937,,
712,PATH000002012,,
713,PATH000005255,,
714,PATH000001837,,
715,PATH000001844,,
716,PATH000005504,,
717,PATH000005687,,
718,PATH000005661,,
719,PATH000005761,,
720,PATH000005345,,
721,PATH000001418,,
722,PATH000001450,,
723,PATH000001459,,
724,PATH000001842,,
725,PATH000001868,,
726,PATH000001862,,
727,PATH000006976,,
728,PATH000007050,,
729,PATH000007156,,
730,PATH000001866,,
731,PATH000001910,,
732,PATH000001828,,
733,PATH000001897,,
734,PATH000001864,,
735,PATH000001915,,
736,PATH000001876,,
737,PATH000001919,,
738,PATH000001884,,
739,PATH000001891,,
740,PATH000001824,,
741,PATH000001887,,
742,PATH000006999,,
743,PATH000006833,,
744,PATH000006902,,
745,PATH000001855,,
746,PATH000001831,,
747,PATH000001878,,
748,PATH000005798,,
749,PATH000005923,,
750,PATH000006891,,
751,PATH000006896,,
752,PATH000006863,,
753,PATH000007011,,
754,PATH000006881,,
755,PATH000006883,,
756,PATH000001921,,
757,PATH000005186,,
758,PATH000005899,,
759,PATH000005009,,
760,PATH000001994,,
761,PATH000001865,,
762,PATH000001908,,
763,PATH000002013,,
764,PATH000005269,,
765,PATH000005751,,
766,PATH000005814,,
767,PATH000006821,,
768,PATH000006952,,
769,PATH000005399,,
770,PATH000001880,,
771,PATH000001914,,
772,PATH000001848,,
773,PATH000001517,,
774,PATH000001518,,
775,PATH000006867,,
776,PATH000006933,,
777,PATH000012280,,
778,PATH000006854,,
779,PATH000007013,,
780,PATH000001869,,
781,PATH000001904,,
782,PATH000001849,,
783,PATH000001879,,
784,PATH000001872,,
785,PATH000001858,,
786,PATH000001899,,
787,PATH000001903,,
788,PATH000006951,,
789,PATH000001931,,
790,PATH000005094,,
791,PATH000005909,,
792,PATH000006819,,
793,PATH000006912,,
794,PATH000006990,,
795,PATH000007008,,
796,PATH000006871,,
797,PATH000006987,,
798,PATH000005743,,
799,PATH000005297,,
800,PATH000005481,,
801,PATH000005224,,
802,PATH000005682,,
803,PATH000006947,,
804,PATH000006932,,
805,PATH000006980,,
806,PATH000006840,,
807,PATH000005164,,
808,PATH000006940,,
809,PATH000001860,,
810,PATH000001867,,
811,PATH000005191,,
812,PATH000001895,,
813,PATH000001917,,
814,PATH000005577,,
815,PATH000005660,,
816,PATH000001504,,
817,PATH000001524,,
818,PATH000001912,,
819,PATH000005691,,
820,PATH000005163,,
821,PATH000005207,,
822,PATH000005771,,
823,PATH000005129,,
824,PATH000005449,,
825,PATH000001936,,
826,PATH000005189,,
827,PATH000007018,,
828,PATH000006918,,
829,PATH000006949,,
830,PATH000001943,,
831,PATH000006917,,
832,PATH000006865,,
833,PATH000001514,,
834,PATH000001523,,
835,PATH000001498,,
836,PATH000001981,,
837,PATH000001507,,
838,PATH000001531,,
839,PATH000006904,,
840,PATH000006941,,
841,PATH000001980,,
842,PATH000001984,,
843,PATH000005275,,
844,PATH000005932,,
845,PATH000005740,,
846,PATH000005786,,
847,PATH000001941,,
848,PATH000005022,,
849,PATH000005493,,
850,PATH000005296,,
851,PATH000005779,,
852,PATH000006853,,
853,PATH000006915,,
854,PATH000007098,,
855,PATH000007134,,
856,PATH000007191,,
857,PATH000006913,,
858,PATH000005591,,
859,PATH000005605,,
860,PATH000005622,,
861,PATH000001983,,
862,PATH000001986,,
863,PATH000002004,,
864,PATH000001971,,
865,PATH000006944,,
866,PATH000006820,,
867,PATH000001959,,
868,PATH000007211,,
869,PATH000007103,,
870,PATH000007157,,
871,PATH000005430,,
872,PATH000001927,,
873,PATH000006838,,
874,PATH000006982,,
875,PATH000001965,,
876,PATH000006844,,
877,PATH000006978,,
878,PATH000004034,,
879,PATH000004270,,
880,PATH000005233,,
881,PATH000008393,,
882,PATH000007978,,
883,PATH000009761,,
884,PATH000008629,,
885,PATH000003745,,
886,PATH000003773,,
887,PATH000005559,,
888,PATH000005217,,
889,PATH000007487,,
890,PATH000003913,,
891,PATH000003950,,
892,PATH000005876,,
893,PATH000007553,,
894,PATH000008135,,
895,PATH000008308,,
896,PATH000003701,,
897,PATH000003712,,
898,PATH000007572,,
899,PATH000005870,,
900,PATH000007546,,
901,PATH000007788,,
902,PATH000007427,,
903,PATH000007502,,
904,PATH000007718,,
905,PATH000007956,,
906,PATH000008403,,
907,PATH000007819,,
908,PATH000007844,,
909,PATH000005985,,
910,PATH000004707,,
911,PATH000005683,,
912,PATH000007171,,
913,PATH000007681,,
914,PATH000007854,,
915,PATH000008780,,
916,PATH000008645,,
917,PATH000008747,,
918,PATH000009962,,
919,PATH000004505,,
920,PATH000004925,,
921,PATH000004353,,
922,PATH000007976,,
923,PATH000008699,,
924,PATH000004650,,
925,PATH000004393,,
926,PATH000004592,,
927,PATH000005127,,
928,PATH000007526,,
929,PATH000007414,,
930,PATH000007462,,
931,PATH000008834,,
932,PATH000009938,,
933,PATH000009578,,
934,PATH000004744,,
935,PATH000004703,,
936,PATH000008000,,
937,PATH000009651,,
938,PATH000003463,,
939,PATH000003495,,
940,PATH000003268,,
941,PATH000003460,,
942,PATH000003534,,
943,PATH000003304,,
944,PATH000003296,,
945,PATH000003314,,
946,PATH000003357,,
947,PATH000003531,,
948,PATH000001821,,
949,PATH000003289,,
950,PATH000003400,,
951,PATH000003461,,
952,PATH000003612,,
953,PATH000003305,,
954,PATH000003326,,
955,PATH000003366,,
956,PATH000001781,,
957,PATH000003589,,
958,PATH000003349,,
959,PATH000003321,,
960,PATH000003363,,
961,PATH000003828,,
962,PATH000003290,,
963,PATH000003327,,
964,PATH000003568,,
965,PATH000003382,,
966,PATH000003285,,
967,PATH000003325,,
968,PATH000003477,,
969,PATH000003491,,
970,PATH000003591,,
971,PATH000001599,,
972,PATH000001660,,
973,PATH000001457,,
974,PATH000001422,,
975,PATH000001421,,
976,PATH000001446,,
977,PATH000001629,,
978,PATH000001652,,
979,PATH000001637,,
980,PATH000001774,,
981,PATH000001795,,
982,PATH000001765,,
983,PATH000001779,,
984,PATH000001633,,
985,PATH000001644,,
986,PATH000001813,,
987,PATH000001784,,
988,PATH000001634,,
989,PATH000001580,,
990,PATH000001585,,
991,PATH000001802,,
992,PATH000001819,,
993,PATH000003728,,
994,PATH000001787,,
995,PATH000001658,,
996,PATH000001661,,
997,PATH000001609,,
998,PATH000001632,,
999,PATH000001586,,
1000,PATH000001651,,
1001,PATH000001592,,
1002,PATH000001589,,
1003,PATH000001627,,
1004,PATH000001645,,
1005,PATH000001628,,
1006,PATH000001649,,
1007,PATH000001461,,
1008,PATH000001449,,
1009,PATH000003374,,
1010,PATH000003434,,
1011,PATH000003570,,
1012,PATH000003578,,
1013,PATH000003615,,
1014,PATH000003580,,
1015,PATH000003295,,
1016,PATH000003393,,
1017,PATH000003487,,
1018,PATH000003529,,
1019,PATH000003563,,
1020,PATH000003579,,
1021,PATH000003587,,
1022,PATH000003595,,
1023,PATH000003459,,
1024,PATH000003549,,
1025,PATH000003582,,
1026,PATH000003384,,
1027,PATH000003428,,
1028,PATH000003535,,
1029,PATH000001785,,
1030,PATH000001793,,
1031,PATH000001657,,
1032,PATH000001440,,
1033,PATH000001455,,
1034,PATH000001458,,
1035,PATH000003335,,
1036,PATH000003369,,
1037,PATH000003385,,
1038,PATH000003482,,
1039,PATH000003594,,
1040,PATH000003616,,
1041,PATH000003277,,
1042,PATH000003332,,
1043,PATH000003419,,
1044,PATH000003421,,
1045,PATH000003501,,
1046,PATH000003543,,
1047,PATH000003586,,
1048,PATH000001572,,
1049,PATH000001619,,
1050,PATH000001797,,
1051,PATH000001789,,
1052,PATH000001615,,
1053,PATH000001638,,
1054,PATH000001647,,
1055,PATH000001648,,
1056,PATH000001573,,
1057,PATH000001591,,
1058,PATH000001431,,
1059,PATH000001437,,
1060,PATH000001575,,
1061,PATH000001578,,
1062,PATH000001805,,
1063,PATH000003257,,
1064,PATH000001602,,
1065,PATH000001763,,
1066,PATH000001800,,
1067,PATH000001452,,
1068,PATH000001654,,
1069,PATH000004111,,
1070,PATH000004120,,
1071,PATH000001796,,
1072,PATH000004153,,
1073,PATH000001620,,
1074,PATH000001653,,
1075,PATH000001579,,
1076,PATH000001588,,
1077,PATH000001646,,
1078,PATH000001618,,
1079,PATH000002704,,
1080,PATH000001417,,
1081,PATH000003383,,
1082,PATH000003464,,
1083,PATH000003330,,
1084,PATH000003442,,
1085,PATH000003372,,
1086,PATH000003575,,
1087,PATH000003402,,
1088,PATH000003527,,
1089,PATH000003540,,
1090,PATH000002884,,
1091,PATH000003180,,
1092,PATH000002588,,
1093,PATH000002589,,
1094,PATH000002916,,
