,train,val,test
PATH000001972,True,False,False
PATH000001974,True,False,False
PATH000005126,True,False,False
PATH000005656,True,False,False
PATH000001463,True,False,False
PATH000007003,True,False,False
PATH000001436,True,False,False
PATH000006984,True,False,False
PATH000001970,True,False,False
PATH000001977,True,False,False
PATH000001997,True,False,False
PATH000002001,True,False,False
PATH000001522,True,False,False
PATH000001530,True,False,False
PATH000001503,True,False,False
PATH000001520,True,False,False
PATH000005011,True,False,False
PATH000005105,True,False,False
PATH000005694,True,False,False
PATH000005272,True,False,False
PATH000005905,True,False,False
PATH000001840,True,False,False
PATH000001960,True,False,False
PATH000001933,True,False,False
PATH000001937,True,False,False
PATH000002012,True,False,False
PATH000005255,True,False,False
PATH000001837,True,False,False
PATH000001844,True,False,False
PATH000005504,True,False,False
PATH000005687,True,False,False
PATH000005661,True,False,False
PATH000005761,True,False,False
PATH000005345,True,False,False
PATH000001418,True,False,False
PATH000001450,True,False,False
PATH000001459,True,False,False
PATH000001842,True,False,False
PATH000001868,True,False,False
PATH000001862,True,False,False
PATH000006976,True,False,False
PATH000007050,True,False,False
PATH000007156,True,False,False
PATH000001866,True,False,False
PATH000001910,True,False,False
PATH000001828,True,False,False
PATH000001897,True,False,False
PATH000001864,True,False,False
PATH000001915,True,False,False
PATH000001876,True,False,False
PATH000001919,True,False,False
PATH000001884,True,False,False
PATH000001891,True,False,False
PATH000001824,True,False,False
PATH000001887,True,False,False
PATH000006999,True,False,False
PATH000006833,True,False,False
PATH000006902,True,False,False
PATH000001855,True,False,False
PATH000001831,True,False,False
PATH000001878,True,False,False
PATH000005798,True,False,False
PATH000005923,True,False,False
PATH000006891,True,False,False
PATH000006896,True,False,False
PATH000006863,True,False,False
PATH000007011,True,False,False
PATH000006881,True,False,False
PATH000006883,True,False,False
PATH000001921,True,False,False
PATH000005186,True,False,False
PATH000005899,True,False,False
PATH000005009,True,False,False
PATH000001994,True,False,False
PATH000001865,True,False,False
PATH000001908,True,False,False
PATH000002013,True,False,False
PATH000005269,True,False,False
PATH000005751,True,False,False
PATH000005814,True,False,False
PATH000006821,True,False,False
PATH000006952,True,False,False
PATH000005399,True,False,False
PATH000001880,True,False,False
PATH000001914,True,False,False
PATH000001848,True,False,False
PATH000001517,True,False,False
PATH000001518,True,False,False
PATH000006867,True,False,False
PATH000006933,True,False,False
PATH000012280,True,False,False
PATH000006854,True,False,False
PATH000007013,True,False,False
PATH000001869,True,False,False
PATH000001904,True,False,False
PATH000001849,True,False,False
PATH000001879,True,False,False
PATH000001872,True,False,False
PATH000001858,True,False,False
PATH000001899,True,False,False
PATH000001903,True,False,False
PATH000006951,True,False,False
PATH000001931,True,False,False
PATH000005094,True,False,False
PATH000005909,True,False,False
PATH000006819,True,False,False
PATH000006912,True,False,False
PATH000006990,True,False,False
PATH000007008,True,False,False
PATH000006871,True,False,False
PATH000006987,True,False,False
PATH000005743,True,False,False
PATH000005297,True,False,False
PATH000005481,True,False,False
PATH000005224,True,False,False
PATH000005682,True,False,False
PATH000006947,True,False,False
PATH000006932,True,False,False
PATH000006980,True,False,False
PATH000006840,True,False,False
PATH000005164,True,False,False
PATH000006940,True,False,False
PATH000001860,True,False,False
PATH000001867,True,False,False
PATH000005191,True,False,False
PATH000001895,True,False,False
PATH000001917,True,False,False
PATH000005577,True,False,False
PATH000005660,True,False,False
PATH000001504,True,False,False
PATH000001524,True,False,False
PATH000001912,True,False,False
PATH000005691,True,False,False
PATH000005163,True,False,False
PATH000005207,True,False,False
PATH000005771,True,False,False
PATH000005129,True,False,False
PATH000005449,True,False,False
PATH000001936,True,False,False
PATH000005189,True,False,False
PATH000007018,True,False,False
PATH000006918,True,False,False
PATH000006949,True,False,False
PATH000001943,True,False,False
PATH000006917,True,False,False
PATH000006865,True,False,False
PATH000001514,True,False,False
PATH000001523,True,False,False
PATH000001498,True,False,False
PATH000001981,True,False,False
PATH000001507,True,False,False
PATH000001531,True,False,False
PATH000006904,True,False,False
PATH000006941,True,False,False
PATH000001980,True,False,False
PATH000001984,True,False,False
PATH000005275,True,False,False
PATH000005932,True,False,False
PATH000005740,True,False,False
PATH000005786,True,False,False
PATH000001941,True,False,False
PATH000005022,True,False,False
PATH000005493,True,False,False
PATH000005296,True,False,False
PATH000005779,True,False,False
PATH000006853,True,False,False
PATH000006915,True,False,False
PATH000007098,True,False,False
PATH000007134,True,False,False
PATH000007191,True,False,False
PATH000006913,True,False,False
PATH000005591,True,False,False
PATH000005605,True,False,False
PATH000005622,True,False,False
PATH000001983,True,False,False
PATH000001986,True,False,False
PATH000002004,True,False,False
PATH000001971,True,False,False
PATH000006944,True,False,False
PATH000006820,True,False,False
PATH000001959,True,False,False
PATH000007211,True,False,False
PATH000007103,True,False,False
PATH000007157,True,False,False
PATH000005430,True,False,False
PATH000001927,True,False,False
PATH000006838,True,False,False
PATH000006982,True,False,False
PATH000001965,True,False,False
PATH000006844,True,False,False
PATH000006978,True,False,False
PATH000004034,True,False,False
PATH000004270,True,False,False
PATH000005233,True,False,False
PATH000008393,True,False,False
PATH000007978,True,False,False
PATH000009761,True,False,False
PATH000008629,True,False,False
PATH000003745,True,False,False
PATH000003773,True,False,False
PATH000005559,True,False,False
PATH000005217,True,False,False
PATH000007487,True,False,False
PATH000003913,True,False,False
PATH000003950,True,False,False
PATH000005876,True,False,False
PATH000007553,True,False,False
PATH000008135,True,False,False
PATH000008308,True,False,False
PATH000003701,True,False,False
PATH000003712,True,False,False
PATH000007572,True,False,False
PATH000005870,True,False,False
PATH000007546,True,False,False
PATH000007788,True,False,False
PATH000007427,True,False,False
PATH000007502,True,False,False
PATH000007718,True,False,False
PATH000007956,True,False,False
PATH000008403,True,False,False
PATH000007819,True,False,False
PATH000007844,True,False,False
PATH000005985,True,False,False
PATH000004707,True,False,False
PATH000005683,True,False,False
PATH000007171,True,False,False
PATH000007681,True,False,False
PATH000007854,True,False,False
PATH000008780,True,False,False
PATH000008645,True,False,False
PATH000008747,True,False,False
PATH000009962,True,False,False
PATH000004505,True,False,False
PATH000004925,True,False,False
PATH000004353,True,False,False
PATH000007976,True,False,False
PATH000008699,True,False,False
PATH000004650,True,False,False
PATH000004393,True,False,False
PATH000004592,True,False,False
PATH000005127,True,False,False
PATH000007526,True,False,False
PATH000007414,True,False,False
PATH000007462,True,False,False
PATH000008834,True,False,False
PATH000009938,True,False,False
PATH000009578,True,False,False
PATH000004744,True,False,False
PATH000004703,True,False,False
PATH000008000,True,False,False
PATH000009651,True,False,False
PATH000003463,True,False,False
PATH000003495,True,False,False
PATH000003268,True,False,False
PATH000003460,True,False,False
PATH000003534,True,False,False
PATH000003304,True,False,False
PATH000003296,True,False,False
PATH000003314,True,False,False
PATH000003357,True,False,False
PATH000003531,True,False,False
PATH000001821,True,False,False
PATH000003289,True,False,False
PATH000003400,True,False,False
PATH000003461,True,False,False
PATH000003612,True,False,False
PATH000003305,True,False,False
PATH000003326,True,False,False
PATH000003366,True,False,False
PATH000001781,True,False,False
PATH000003589,True,False,False
PATH000003349,True,False,False
PATH000003321,True,False,False
PATH000003363,True,False,False
PATH000003828,True,False,False
PATH000003290,True,False,False
PATH000003327,True,False,False
PATH000003568,True,False,False
PATH000003382,True,False,False
PATH000003285,True,False,False
PATH000003325,True,False,False
PATH000003477,True,False,False
PATH000003491,True,False,False
PATH000003591,True,False,False
PATH000001599,True,False,False
PATH000001660,True,False,False
PATH000001457,True,False,False
PATH000001422,True,False,False
PATH000001421,True,False,False
PATH000001446,True,False,False
PATH000001629,True,False,False
PATH000001652,True,False,False
PATH000001637,True,False,False
PATH000001774,True,False,False
PATH000001795,True,False,False
PATH000001765,True,False,False
PATH000001779,True,False,False
PATH000001633,True,False,False
PATH000001644,True,False,False
PATH000001813,True,False,False
PATH000001784,True,False,False
PATH000001634,True,False,False
PATH000001580,True,False,False
PATH000001585,True,False,False
PATH000001802,True,False,False
PATH000001819,True,False,False
PATH000003728,True,False,False
PATH000001787,True,False,False
PATH000001658,True,False,False
PATH000001661,True,False,False
PATH000001609,True,False,False
PATH000001632,True,False,False
PATH000001586,True,False,False
PATH000001651,True,False,False
PATH000001592,True,False,False
PATH000001589,True,False,False
PATH000001627,True,False,False
PATH000001645,True,False,False
PATH000001628,True,False,False
PATH000001649,True,False,False
PATH000001461,True,False,False
PATH000001449,True,False,False
PATH000003374,True,False,False
PATH000003434,True,False,False
PATH000003570,True,False,False
PATH000003578,True,False,False
PATH000003615,True,False,False
PATH000003580,True,False,False
PATH000003295,True,False,False
PATH000003393,True,False,False
PATH000003487,True,False,False
PATH000003529,True,False,False
PATH000003563,True,False,False
PATH000003579,True,False,False
PATH000003587,True,False,False
PATH000003595,True,False,False
PATH000003459,True,False,False
PATH000003549,True,False,False
PATH000003582,True,False,False
PATH000003384,True,False,False
PATH000003428,True,False,False
PATH000003535,True,False,False
PATH000001785,True,False,False
PATH000001793,True,False,False
PATH000001657,True,False,False
PATH000001440,True,False,False
PATH000001455,True,False,False
PATH000001458,True,False,False
PATH000003335,True,False,False
PATH000003369,True,False,False
PATH000003385,True,False,False
PATH000003482,True,False,False
PATH000003594,True,False,False
PATH000003616,True,False,False
PATH000003277,True,False,False
PATH000003332,True,False,False
PATH000003419,True,False,False
PATH000003421,True,False,False
PATH000003501,True,False,False
PATH000003543,True,False,False
PATH000003586,True,False,False
PATH000001572,True,False,False
PATH000001619,True,False,False
PATH000001797,True,False,False
PATH000001789,True,False,False
PATH000001615,True,False,False
PATH000001638,True,False,False
PATH000001647,True,False,False
PATH000001648,True,False,False
PATH000001573,True,False,False
PATH000001591,True,False,False
PATH000001431,True,False,False
PATH000001437,True,False,False
PATH000001575,True,False,False
PATH000001578,True,False,False
PATH000001805,True,False,False
PATH000003257,True,False,False
PATH000001602,True,False,False
PATH000001763,True,False,False
PATH000001800,True,False,False
PATH000001452,True,False,False
PATH000001654,True,False,False
PATH000004111,True,False,False
PATH000004120,True,False,False
PATH000001796,True,False,False
PATH000004153,True,False,False
PATH000001620,True,False,False
PATH000001653,True,False,False
