,train,val,test
4977,PATH000009111,,
5012,PATH000000026,,
5027,PATH000003191,,
5045,PATH000002996,,
5072,PATH000003246,,
5079,PATH000002919,,
5088,PATH000003012,,
5100,PATH000003093,,
5111,PATH000003166,,
5126,PATH000003230,,
5133,PATH000004636,,
5148,PATH000002673,,
5180,PATH000002763,,
5186,PATH000002932,,
5207,PATH000002591,,
5226,PATH000008840,,
5239,PATH000008717,,
5252,PATH000008688,,
5263,PATH000008570,,
5264,PATH000008765,,
5266,PATH000008704,,
5267,PATH000008639,,
5287,PATH000008727,,
5298,PATH000008601,,
5312,PATH000008632,,
5314,PATH000008604,,
5322,PATH000008497,,
5329,PATH000008815,,
5342,PATH000009287,,
5363,PATH000009364,,
5420,PATH000009313,,
5535,PATH000009764,,
5541,PATH000009986,,
5601,PATH000004784,,
5609,PATH000004840,,
5652,PATH000002927,,
5716,PATH000008666,,
5729,PATH000008661,,
5776,PATH000009954,,
5785,PATH000009712,,
5795,PATH000009395,,
5808,PATH000009782,,
5849,PATH000013538,,
5870,PATH000012054,,
5934,PATH000012047,,
5951,PATH000012388,,
5960,PATH000012369,,
5994,PATH000012376,,
6029,PATH000011955,,
6038,PATH000012150,,
6053,PATH000012717,,
6054,PATH000012719,,
6107,PATH000012598,,
6175,PATH000000939,,
6178,PATH000000979,,
6191,PATH000012051,,
6193,PATH000012415,,
6200,PATH000012326,,
6234,PATH000005844,,
6266,PATH000012532,,
6270,PATH000012538,,
6282,PATH000001263,,
6283,PATH000000594,,
6294,PATH000012246,,
6355,PATH000001825,,
6356,PATH000001883,,
6381,PATH000004994,,
6393,PATH000012197,,
6422,PATH000000980,,
6426,PATH000012537,,
6489,PATH000012052,,
6490,PATH000012269,,
6523,PATH000006957,,
6588,PATH000001077,,
6611,PATH000012571,,
6619,PATH000000603,,
6649,PATH000005572,,
6663,PATH000012088,,
6679,PATH000001170,,
6687,PATH000001940,,
6730,PATH000005342,,
6731,PATH000005508,,
6734,PATH000011928,,
6752,PATH000001885,,
6811,PATH000012519,,
6814,PATH000012445,,
6890,PATH000011941,,
6895,PATH000012078,,
6899,PATH000001002,,
6902,PATH000000996,,
6918,PATH000012546,,
6925,PATH000000580,,
6927,PATH000000993,,
6928,PATH000001009,,
6938,PATH000000583,,
6939,PATH000000590,,
6941,PATH000001374,,
6945,PATH000001387,,
6996,PATH000005011,,
7038,PATH000001513,,
7039,PATH000001521,,
7083,PATH000012516,,
7084,PATH000012463,,
7095,PATH000012495,,
7102,PATH000001424,,
7117,PATH000011636,,
7198,PATH000012529,,
7214,PATH000006891,,
7224,PATH000012058,,
7305,PATH000012749,,
7418,PATH000012750,,
7427,PATH000001880,,
7433,PATH000001924,,
7441,PATH000011887,,
7443,PATH000012140,,
7445,PATH000012577,,
7453,PATH000012292,,
7465,PATH000006919,,
7481,PATH000001439,,
7493,PATH000012371,,
7505,PATH000012232,,
7550,PATH000012200,,
7558,PATH000001875,,
7600,PATH000005647,,
7633,PATH000000925,,
7649,PATH000001246,,
7669,PATH000005094,,
7788,PATH000012625,,
7856,PATH000012304,,
7875,PATH000001274,,
7876,PATH000001285,,
7893,PATH000005223,,
7914,PATH000005532,,
7935,PATH000006830,,
7936,PATH000006947,,
8002,PATH000011643,,
8007,PATH000001845,,
8037,PATH000012010,,
8052,PATH000000592,,
8144,PATH000001829,,
8239,PATH000000587,,
8240,PATH000000589,,
8268,PATH000011980,,
8273,PATH000012428,,
8320,PATH000001324,,
8333,PATH000006923,,
8367,PATH000000945,,
8374,PATH000007188,,
8385,PATH000011593,,
8403,PATH000013756,,
8407,PATH000012536,,
8426,PATH000000997,,
8427,PATH000000967,,
8481,PATH000000602,,
8488,PATH000005022,,
8506,PATH000006925,,
8508,PATH000007134,,
8557,PATH000005545,,
8578,PATH000001146,,
8584,PATH000002004,,
8642,PATH000012493,,
8669,PATH000001951,,
8677,PATH000006844,,
8679,PATH000006931,,
8690,PATH000012482,,
8727,PATH000004254,,
8780,PATH000003672,,
8834,PATH000004034,,
8847,PATH000003651,,
8848,PATH000003774,,
8852,PATH000003977,,
8857,PATH000003942,,
8859,PATH000003978,,
8860,PATH000004019,,
8903,PATH000004270,,
8922,PATH000005135,,
8923,PATH000005233,,
8925,PATH000005515,,
8926,PATH000005722,,
8935,PATH000005807,,
8944,PATH000007278,,
8948,PATH000007057,,
8977,PATH000007612,,
8982,PATH000008393,,
9001,PATH000007978,,
9161,PATH000003754,,
9162,PATH000003780,,
9164,PATH000003958,,
9169,PATH000003745,,
9185,PATH000004002,,
9192,PATH000003773,,
9255,PATH000004478,,
9259,PATH000004695,,
9296,PATH000005559,,
9298,PATH000005812,,
9310,PATH000005217,,
9342,PATH000011719,,
9347,PATH000007086,,
9352,PATH000007495,,
9367,PATH000007319,,
9372,PATH000007487,,
9374,PATH000007433,,
9413,PATH000007678,,
9507,PATH000011661,,
9577,PATH000003913,,
9579,PATH000003950,,
9583,PATH000004089,,
9626,PATH000004003,,
9633,PATH000004071,,
9672,PATH000004831,,
9680,PATH000005876,,
9717,PATH000007490,,
9718,PATH000007521,,
9719,PATH000007553,,
9736,PATH000008076,,
9739,PATH000008240,,
9744,PATH000008054,,
9753,PATH000008135,,
9756,PATH000008308,,
9761,PATH000008373,,
9762,PATH000008408,,
9770,PATH000008600,,
9771,PATH000009770,,
9790,PATH000011870,,
9812,PATH000011865,,
9835,PATH000011808,,
9842,PATH000011693,,
9843,PATH000011744,,
9880,PATH000011764,,
9881,PATH000011805,,
9888,PATH000011712,,
9889,PATH000011857,,
9891,PATH000011704,,
9897,PATH000011667,,
9899,PATH000011825,,
9900,PATH000011837,,
9902,PATH000003819,,
9906,PATH000003934,,
9917,PATH000003726,,
9919,PATH000003753,,
9964,PATH000004491,,
10005,PATH000005282,,
10023,PATH000005896,,
10043,PATH000005870,,
10057,PATH000005995,,
10058,PATH000006029,,
10128,PATH000008440,,
10149,PATH000009512,,
10176,PATH000007645,,
10179,PATH000007788,,
10220,PATH000008110,,
10306,PATH000005038,,
10334,PATH000005684,,
10385,PATH000007502,,
10393,PATH000007986,,
10407,PATH000007733,,
10431,PATH000007718,,
10447,PATH000007826,,
10458,PATH000007956,,
10472,PATH000008403,,
10507,PATH000008836,,
10563,PATH000007452,,
10564,PATH000007501,,
10588,PATH000007819,,
10589,PATH000007844,,
10603,PATH000008245,,
10617,PATH000005290,,
10665,PATH000005985,,
10667,PATH000006085,,
10694,PATH000004202,,
10704,PATH000007551,,
10723,PATH000007390,,
10760,PATH000004396,,
10772,PATH000004456,,
10777,PATH000004524,,
10778,PATH000004829,,
10782,PATH000004446,,
10807,PATH000004726,,
10811,PATH000005683,,
10857,PATH000007289,,
10866,PATH000007681,,
10867,PATH000007829,,
10889,PATH000007854,,
10908,PATH000009478,,
10926,PATH000008780,,
10933,PATH000009704,,
10936,PATH000009426,,
10950,PATH000008645,,
10952,PATH000009925,,
10975,PATH000008747,,
10976,PATH000009620,,
10988,PATH000009929,,
11016,PATH000004098,,
11018,PATH000004505,,
11041,PATH000004770,,
11042,PATH000004939,,
11050,PATH000004684,,
11079,PATH000004648,,
11090,PATH000004353,,
11121,PATH000005835,,
11132,PATH000007187,,
11151,PATH000007976,,
11196,PATH000008699,,
11241,PATH000004650,,
11250,PATH000004393,,
11256,PATH000004622,,
11353,PATH000004724,,
11372,PATH000004312,,
11397,PATH000004592,,
11405,PATH000005127,,
11438,PATH000007321,,
11439,PATH000007414,,
11440,PATH000007462,,
11443,PATH000007640,,
11503,PATH000009938,,
11522,PATH000008198,,
11533,PATH000008496,,
11534,PATH000008842,,
11547,PATH000009578,,
11596,PATH000004881,,
11616,PATH000004744,,
11626,PATH000004423,,
11650,PATH000004703,,
11687,PATH000005394,,
11692,PATH000005487,,
11758,PATH000007584,,
11769,PATH000008000,,
11797,PATH000009651,,
11832,PATH000000056,,
11837,PATH000000076,,
11844,PATH000000063,,
11845,PATH000000069,,
11867,PATH000000054,,
11878,PATH000000062,,
11885,PATH000000100,,
11886,PATH000000122,,
11895,PATH000000121,,
11901,PATH000000114,,
11904,PATH000000117,,
11912,PATH000000008,,
11913,PATH000000004,,
11916,PATH000000088,,
11917,PATH000000094,,
11932,PATH000000105,,
11937,PATH000000143,,
11942,PATH000000157,,
11959,PATH000000144,,
12025,PATH000003387,,
12045,PATH000000467,,
12048,PATH000000435,,
12049,PATH000000468,,
12052,PATH000000474,,
12053,PATH000000479,,
12058,PATH000000792,,
12062,PATH000000777,,
12063,PATH000000840,,
12064,PATH000000865,,
12065,PATH000000453,,
12070,PATH000000229,,
12071,PATH000000231,,
12072,PATH000003353,,
12073,PATH000003561,,
12075,PATH000000500,,
12076,PATH000000477,,
12078,PATH000003337,,
12080,PATH000000519,,
12081,PATH000000227,,
12084,PATH000000524,,
12092,PATH000000874,,
12101,PATH000000816,,
12104,PATH000000515,,
12110,PATH000000232,,
12111,PATH000000236,,
12116,PATH000003532,,
12118,PATH000000796,,
12124,PATH000000868,,
12147,PATH000000862,,
12153,PATH000000195,,
12167,PATH000000239,,
12168,PATH000003252,,
12169,PATH000003317,,
12171,PATH000003380,,
12177,PATH000000466,,
12178,PATH000000235,,
12183,PATH000000785,,
12184,PATH000000800,,
12185,PATH000000827,,
12195,PATH000000892,,
12197,PATH000003340,,
12202,PATH000000210,,
12203,PATH000000283,,
12204,PATH000003254,,
12205,PATH000003322,,
12206,PATH000003520,,
12209,PATH000000255,,
12210,PATH000000251,,
12215,PATH000000214,,
12216,PATH000000246,,
12218,PATH000003334,,
12220,PATH000003407,,
12221,PATH000003596,,
12242,PATH000000522,,
12248,PATH000000454,,
12249,PATH000000463,,
12256,PATH000000494,,
12260,PATH000000778,,
12261,PATH000000849,,
12262,PATH000003396,,
12263,PATH000003431,,
12264,PATH000003479,,
12276,PATH000001772,,
12287,PATH000001325,,
12288,PATH000001346,,
12302,PATH000001433,,
12303,PATH000001462,,
12312,PATH000001629,,
12325,PATH000001765,,
12330,PATH000001769,,
12332,PATH000001622,,
12341,PATH000001771,,
12342,PATH000001776,,
12356,PATH000001303,,
12357,PATH000001348,,
12367,PATH000001593,,
12381,PATH000001347,,
12382,PATH000001370,,
12383,PATH000001386,,
12384,PATH000001394,,
12393,PATH000001650,,
12395,PATH000001583,,
12396,PATH000001659,,
12409,PATH000001584,,
12410,PATH000001592,,
12422,PATH000001432,,
12423,PATH000001460,,
12424,PATH000001419,,
12425,PATH000001467,,
12431,PATH000001428,,
12435,PATH000001400,,
12439,PATH000000523,,
12441,PATH000003530,,
12443,PATH000000248,,
12455,PATH000000282,,
12456,PATH000003600,,
12459,PATH000000486,,
12460,PATH000000506,,
12461,PATH000003364,,
12463,PATH000003569,,
12466,PATH000000446,,
12467,PATH000000457,,
12486,PATH000000902,,
12487,PATH000003341,,
12500,PATH000001605,,
12502,PATH000001427,,
12508,PATH000000448,,
12510,PATH000000514,,
12511,PATH000000482,,
12514,PATH000003331,,
12516,PATH000003343,,
12520,PATH000003445,,
12530,PATH000000525,,
12542,PATH000001572,,
12543,PATH000001596,,
12551,PATH000001778,,
12558,PATH000001806,,
12559,PATH000003833,,
12562,PATH000001444,,
12567,PATH000001612,,
12573,PATH000001636,,
12607,PATH000000867,,
12638,PATH000000872,,
12642,PATH000001766,,
12643,PATH000001792,,
12670,PATH000001777,,
12671,PATH000001799,,
12685,PATH000001775,,
12699,PATH000001607,,
12707,PATH000002596,,
12729,PATH000003269,,
12730,PATH000003310,,
12731,PATH000003346,,
12733,PATH000003430,,
12734,PATH000003554,,
12735,PATH000003607,,
12772,PATH000002603,,
12773,PATH000002938,,
12775,PATH000003025,,
12782,PATH000003838,,
12783,PATH000003842,,
12784,PATH000005963,,
12805,PATH000005987,,
12834,PATH000001814,,
12838,PATH000001496,,
12861,PATH000003528,,
12867,PATH000003555,,
12868,PATH000003404,,
12918,PATH000003499,,
12985,PATH000005159,,
13006,PATH000003354,,
13017,PATH000006042,,
13018,PATH000006068,,
13019,PATH000006095,,
13020,PATH000006033,,
13037,PATH000006032,,
13052,PATH000003927,,
13053,PATH000004074,,
13055,PATH000003683,,
13073,PATH000003792,,
13078,PATH000001790,,
13079,PATH000001810,,
13080,PATH000001815,,
13081,PATH000001816,,
13084,PATH000001768,,
13086,PATH000003767,,
13095,PATH000001472,,
13096,PATH000001478,,
13100,PATH000001494,,
13101,PATH000003825,,
13102,PATH000001484,,
13103,PATH000001489,,
13104,PATH000001493,,
13113,PATH000001475,,
13114,PATH000001483,,
13119,PATH000001760,,
13120,PATH000001780,,
13121,PATH000001798,,
13146,PATH000005021,,
13150,PATH000008182,,
13151,PATH000008420,,
13158,PATH000011571,,
13175,PATH000008278,,
13194,PATH000003485,,
13195,PATH000003550,,
13223,PATH000003443,,
13224,PATH000003506,,
13255,PATH000008363,,
13297,PATH000006024,,
13341,PATH000003734,,
13342,PATH000003791,,
13347,PATH000003640,,
13348,PATH000003817,,
13351,PATH000003755,,
13352,PATH000003768,,
13358,PATH000002658,,
13359,PATH000002723,,
13380,PATH000005965,,
13392,PATH000008293,,
13396,PATH000008161,,
13399,PATH000011589,,
13401,PATH000008389,,
13406,PATH000008120,,
13418,PATH000006061,,
13623,PATH000003799,,
13641,PATH000003010,,
13654,PATH000005440,,
13657,PATH000005695,,
13662,PATH000005425,,
13664,PATH000005501,,
13694,PATH000005151,,
13699,PATH000005171,,
13701,PATH000005688,,
13703,PATH000005091,,
13716,PATH000005887,,
13720,PATH000005595,,
13738,PATH000005069,,
13739,PATH000005072,,
13741,PATH000005387,,
13742,PATH000005613,,
13744,PATH000005096,,
13748,PATH000005065,,
13749,PATH000005530,,
13760,PATH000005811,,
13945,PATH000006131,,
13951,PATH000013613,,
14111,PATH000008104,,
14128,PATH000013490,,
14144,PATH000006339,,
14273,PATH000006496,,
14391,PATH000007651,,
14417,PATH000012128,,
14453,PATH000006526,,
14454,PATH000008244,,
14480,PATH000006690,,
14522,PATH000006121,,
14622,PATH000006303,,
14677,PATH000006277,,
14685,PATH000006708,,
14763,PATH000006259,,
14791,PATH000006471,,
14931,PATH000006727,,
14966,PATH000008396,,
15136,PATH000008140,,
15148,PATH000006791,,
15361,PATH000008282,,
15386,PATH000007081,,
15429,PATH000008793,,
15435,PATH000007906,,
15550,PATH000008774,,
15568,PATH000007728,,
15586,PATH000008476,,
15587,PATH000008651,,
15650,PATH000008610,,
15659,PATH000008326,,
15665,PATH000012230,,
325,,PATH000009880,
354,,PATH000009479,
355,,PATH000009900,
570,,PATH000009894,
2053,,PATH000004806,
2382,,PATH000004430,
2389,,PATH000009630,
2391,,PATH000010004,
2789,,PATH000011964,
2790,,PATH000011966,
3116,,PATH000001724,
3117,,PATH000003216,
3118,,PATH000003234,
3354,,PATH000013542,
3376,,PATH000006011,
3381,,PATH000003878,
3382,,PATH000007763,
3383,,PATH000007849,
3384,,PATH000007930,
3510,,PATH000003036,
3598,,PATH000001664,
3766,,PATH000007627,
3767,,PATH000007881,
3979,,PATH000000294,
4047,,PATH000000344,
4198,,PATH000008973,
4199,,PATH000009065,
4537,,PATH000000370,
4932,,PATH000008950,
4933,,PATH000009079,
5017,,PATH000000032,
5277,,PATH000008845,
5482,,PATH000009860,
5517,,PATH000009983,
5625,,PATH000004394,
5798,,PATH000009556,
5840,,PATH000009766,
5967,,PATH000012587,
6000,,PATH000012321,
6047,,PATH000012617,
6064,,PATH000012776,
6333,,PATH000001932,
6387,,PATH000012003,
6695,,PATH000012206,
7229,,PATH000011628,
7684,,PATH000007290,
8195,,PATH000012727,
8235,,PATH000005313,
8307,,PATH000000581,
8372,,PATH000005462,
8421,,PATH000000986,
9011,,PATH000009761,
9021,,PATH000008629,
9022,,PATH000008811,
9023,,PATH000009818,
9032,,PATH000008294,
9035,,PATH000008429,
9224,,PATH000004826,
9497,,PATH000011835,
9615,,PATH000004142,
9878,,PATH000011878,
10377,,PATH000007310,
10678,,PATH000007123,
10798,,PATH000004707,
10860,,PATH000007127,
10861,,PATH000007171,
10985,,PATH000009962,
11032,,PATH000004649,
11065,,PATH000004496,
11247,,PATH000004565,
11470,,PATH000007886,
11473,,PATH000008834,
11598,,PATH000004265,
11600,,PATH000004608,
12086,,PATH000000526,
12093,,PATH000000199,
12097,,PATH000000897,
12157,,PATH000000481,
12158,,PATH000000527,
12159,,PATH000000803,
12160,,PATH000000851,
12161,,PATH000003411,
12162,,PATH000003478,
12348,,PATH000001585,
12482,,PATH000003582,
12506,,PATH000001420,
12507,,PATH000001465,
12674,,PATH000001791,
12675,,PATH000001817,
12952,,PATH000003264,
13354,,PATH000003659,
13376,,PATH000011907,
13650,,PATH000005911,
13688,,PATH000005134,
14039,,PATH000006227,
14722,,PATH000006514,
15008,,PATH000006244,
15009,,PATH000006323,
15010,,PATH000006402,
15484,,PATH000008176,
725,,,PATH000009798
1709,,,PATH000004833
1721,,,PATH000004370
2571,,,PATH000000687
3052,,,PATH000002793
3445,,,PATH000002641
3462,,,PATH000012764
3539,,,PATH000006041
3743,,,PATH000007507
4062,,,PATH000000324
4117,,,PATH000009028
4269,,,PATH000009080
4274,,,PATH000004241
4350,,,PATH000009139
4597,,,PATH000000360
4598,,,PATH000000368
4967,,,PATH000000535
5344,,,PATH000009289
5370,,,PATH000009288
5867,,,PATH000012243
5995,,,PATH000012130
6050,,,PATH000012761
6877,,,PATH000000595
6892,,,PATH000012124
7064,,,PATH000005359
7093,,,PATH000012496
7619,,,PATH000012295
7698,,,PATH000011976
8470,,,PATH000000928
8478,,,PATH000001250
8532,,,PATH000012252
8563,,,PATH000012370
8574,,,PATH000000598
9234,,,PATH000007201
9410,,,PATH000008372
9742,,,PATH000011663
9787,,,PATH000011812
9855,,,PATH000011721
9932,,,PATH000003701
9933,,,PATH000003712
10012,,,PATH000005536
10013,,,PATH000005728
10014,,,PATH000004639
10036,,,PATH000007572
10078,,,PATH000007438
10079,,,PATH000007492
10081,,,PATH000007546
10101,,,PATH000008075
10236,,,PATH000003695
10241,,,PATH000004181
10284,,,PATH000005730
10366,,,PATH000007427
10370,,,PATH000007638
10371,,,PATH000007911
10514,,,PATH000009982
11077,,,PATH000004925
11378,,,PATH000004625
11435,,,PATH000007526
11716,,,PATH000007090
11717,,,PATH000007276
11718,,,PATH000007919
11791,,,PATH000008127
11858,,,PATH000000060
11949,,,PATH000000149
12013,,,PATH000000885
12027,,,PATH000003471
12156,,,PATH000000226
12193,,,PATH000000197
12194,,,PATH000000225
12223,,,PATH000000879
12224,,,PATH000000882
12273,,,PATH000000873
12316,,,PATH000001621
12337,,,PATH000001784
12338,,,PATH000001811
12391,,,PATH000001595
12405,,,PATH000001574
12526,,,PATH000000243
12528,,,PATH000003344
12529,,,PATH000003497
12600,,,PATH000001818
12666,,,PATH000001626
12789,,,PATH000006017
13197,,,PATH000003605
13320,,,PATH000003761
13678,,,PATH000005641
14008,,,PATH000006241
14347,,,PATH000006176
14705,,,PATH000013580
15017,,,PATH000006366
