,train,val,test
219,PATH000004104,,
220,PATH000004286,,
221,PATH000004488,,
222,PATH000004409,,
223,PATH000007944,,
224,PATH000004485,,
225,PATH000005448,,
226,PATH000005631,,
227,PATH000007670,,
228,PATH000007671,,
229,PATH000007965,,
230,PATH000008184,,
231,PATH000008307,,
232,PATH000003971,,
233,PATH000004042,,
234,PATH000004144,,
235,PATH000004176,,
236,PATH000003914,,
237,PATH000004015,,
238,PATH000004192,,
239,PATH000004200,,
240,PATH000003941,,
241,PATH000003966,,
242,PATH000003898,,
243,PATH000004534,,
244,PATH000004344,,
245,PATH000005130,,
246,PATH000005368,,
247,PATH000004610,,
248,PATH000005465,,
249,PATH000005565,,
250,PATH000005668,,
251,PATH000007687,,
252,PATH000007475,,
253,PATH000007491,,
254,PATH000006076,,
255,PATH000007324,,
256,PATH000007474,,
257,PATH000008276,,
258,PATH000007775,,
259,PATH000007970,,
260,PATH000008092,,
261,PATH000008112,,
262,PATH000003906,,
263,PATH000003905,,
264,PATH000004146,,
265,PATH000004173,,
266,PATH000004248,,
267,PATH000007062,,
268,PATH000005347,,
269,PATH000007760,,
270,PATH000007933,,
271,PATH000005686,,
272,PATH000005107,,
273,PATH000005805,,
274,PATH000007026,,
275,PATH000007132,,
276,PATH000005070,,
277,PATH000005172,,
278,PATH000007476,,
279,PATH000007910,,
280,PATH000007327,,
281,PATH000007484,,
282,PATH000007304,,
283,PATH000007351,,
284,PATH000008151,,
285,PATH000007946,,
286,PATH000008068,,
287,PATH000007708,,
288,PATH000007606,,
289,PATH000007983,,
290,PATH000008044,,
291,PATH000007582,,
292,PATH000007939,,
293,PATH000008431,,
294,PATH000004421,,
295,PATH000004110,,
296,PATH000005754,,
297,PATH000005920,,
298,PATH000005921,,
299,PATH000005132,,
300,PATH000005669,,
301,PATH000005922,,
302,PATH000006014,,
303,PATH000007117,,
304,PATH000007158,,
305,PATH000005966,,
306,PATH000006008,,
307,PATH000005949,,
308,PATH000006025,,
309,PATH000007126,,
310,PATH000007119,,
311,PATH000007256,,
312,PATH000004130,,
313,PATH000007115,,
314,PATH000007350,,
315,PATH000007373,,
316,PATH000007499,,
317,PATH000007540,,
318,PATH000007547,,
319,PATH000003964,,
320,PATH000003987,,
321,PATH000004070,,
322,PATH000004073,,
323,PATH000004314,,
324,PATH000003930,,
325,PATH000004056,,
326,PATH000004191,,
327,PATH000003962,,
328,PATH000004315,,
329,PATH000004458,,
330,PATH000004808,,
331,PATH000004453,,
332,PATH000007096,,
333,PATH000004444,,
334,PATH000005557,,
335,PATH000005579,,
336,PATH000005627,,
337,PATH000007266,,
338,PATH000007267,,
339,PATH000007600,,
340,PATH000007644,,
341,PATH000007463,,
342,PATH000007711,,
343,PATH000004099,,
344,PATH000004113,,
345,PATH000003937,,
346,PATH000003901,,
347,PATH000003949,,
348,PATH000003959,,
349,PATH000004350,,
350,PATH000004386,,
351,PATH000004455,,
352,PATH000005606,,
353,PATH000004425,,
354,PATH000005419,,
355,PATH000005813,,
356,PATH000005663,,
357,PATH000005478,,
358,PATH000005576,,
359,PATH000005820,,
360,PATH000007575,,
361,PATH000007974,,
362,PATH000007706,,
363,PATH000004162,,
364,PATH000004168,,
365,PATH000004461,,
366,PATH000004511,,
367,PATH000004519,,
368,PATH000004468,,
369,PATH000005397,,
370,PATH000005435,,
371,PATH000004473,,
372,PATH000005799,,
373,PATH000005943,,
374,PATH000005974,,
375,PATH000007386,,
376,PATH000007625,,
377,PATH000004537,,
378,PATH000005674,,
379,PATH000005443,,
380,PATH000005749,,
381,PATH000005125,,
382,PATH000005317,,
383,PATH000007532,,
384,PATH000007786,,
385,PATH000007990,,
386,PATH000008107,,
387,PATH000008035,,
388,PATH000005108,,
389,PATH000004250,,
390,PATH000004398,,
391,PATH000003961,,
392,PATH000004024,,
393,PATH000004266,,
394,PATH000004304,,
395,PATH000005080,,
396,PATH000005535,,
397,PATH000005168,,
398,PATH000005136,,
399,PATH000005418,,
400,PATH000005120,,
401,PATH000005693,,
402,PATH000005650,,
403,PATH000007677,,
404,PATH000007411,,
405,PATH000007367,,
406,PATH000007479,,
407,PATH000008652,,
408,PATH000001783,,
409,PATH000001610,,
410,PATH000002722,,
411,PATH000001482,,
412,PATH000003515,,
413,PATH000003306,,
414,PATH000003266,,
415,PATH000003348,,
416,PATH000003778,,
417,PATH000003358,,
418,PATH000008136,,
419,PATH000008337,,
420,PATH000003699,,
421,PATH000006026,,
422,PATH000006045,,
423,PATH000008083,,
424,PATH000003231,,
425,PATH000003048,,
426,PATH000002615,,
427,PATH000002724,,
428,PATH000005615,,
429,PATH000006382,,
430,PATH000008438,,
431,PATH000006265,,
432,PATH000006716,,
433,PATH000006747,,
434,PATH000006309,,
435,PATH000006470,,
436,PATH000006167,,
437,PATH000006237,,
438,PATH000006291,,
439,PATH000006560,,
440,PATH000006315,,
441,PATH000006811,,
442,PATH000006256,,
443,PATH000006372,,
444,PATH000006462,,
445,PATH000006243,,
446,PATH000008663,,
447,PATH000008464,,
448,PATH000006125,,
449,PATH000006627,,
450,PATH000006340,,
451,PATH000007147,,
452,PATH000006663,,
453,PATH000006490,,
454,PATH000006675,,
455,PATH000008630,,
456,PATH000006810,,
457,PATH000008258,,
458,PATH000006787,,
459,PATH000006517,,
460,PATH000006252,,
461,PATH000006337,,
462,PATH000006633,,
463,PATH000006680,,
464,PATH000008173,,
465,PATH000006116,,
466,PATH000006585,,
467,PATH000007792,,
468,PATH000006503,,
469,PATH000006644,,
470,PATH000006748,,
471,PATH000006453,,
472,PATH000006583,,
473,PATH000008081,,
474,PATH000006518,,
475,PATH000006180,,
476,PATH000006504,,
477,PATH000006230,,
478,PATH000006396,,
479,PATH000006170,,
480,PATH000006509,,
481,PATH000008338,,
482,PATH000006676,,
483,PATH000006697,,
484,PATH000006712,,
485,PATH000006779,,
486,PATH000006468,,
487,PATH000006360,,
488,PATH000006231,,
489,PATH000008439,,
490,PATH000006166,,
491,PATH000006719,,
492,PATH000006487,,
493,PATH000006113,,
494,PATH000006580,,
495,PATH000006268,,
496,PATH000006670,,
497,PATH000006546,,
498,PATH000006377,,
499,PATH000006659,,
500,PATH000007799,,
501,PATH000008310,,
502,PATH000006415,,
503,PATH000008344,,
504,PATH000006639,,
505,PATH000006587,,
506,PATH000007932,,
507,PATH000006643,,
508,PATH000006692,,
509,PATH000006446,,
510,PATH000006214,,
511,PATH000006762,,
512,PATH000008169,,
513,PATH000006262,,
514,PATH000006460,,
515,PATH000006598,,
516,PATH000006430,,
517,PATH000006513,,
518,PATH000006213,,
519,PATH000006611,,
520,PATH000008371,,
521,PATH000006609,,
522,PATH000006341,,
523,PATH000006545,,
524,PATH000007870,,
525,PATH000008353,,
526,PATH000008087,,
527,PATH000006397,,
528,PATH000006287,,
529,PATH000006802,,
530,PATH000008291,,
531,PATH000008286,,
532,PATH000007636,,
533,PATH000008095,,
534,PATH000008569,,
535,PATH000006185,,
536,PATH000008159,,
537,PATH000008304,,
538,PATH000006502,,
539,PATH000006735,,
540,PATH000008179,,
541,PATH000008579,,
542,PATH000008077,,
543,PATH000008259,,
544,PATH000008462,,
545,PATH000007204,,
546,PATH000007054,,
547,PATH000008229,,
548,PATH000008241,,
549,PATH000007615,,
550,PATH000006398,,
551,PATH000007227,,
552,PATH000007263,,
553,PATH000007887,,
554,PATH000007225,,
555,PATH000007112,,
556,PATH000008418,,
557,PATH000007262,,
558,PATH000008428,,
559,PATH000008221,,
560,PATH000008248,,
561,PATH000007889,,
562,PATH000008317,,
563,PATH000008385,,
564,PATH000007209,,
565,PATH000007283,,
566,PATH000008653,,
567,PATH000004499,,
568,PATH000004280,,
569,PATH000004463,,
570,PATH000004288,,
571,PATH000004332,,
572,PATH000002689,,
573,PATH000007570,,
574,PATH000003202,,
575,PATH000007430,,
576,PATH000002896,,
577,PATH000001732,,
578,PATH000002798,,
579,PATH000007471,,
580,PATH000001733,,
581,PATH000007739,,
582,PATH000001716,,
583,PATH000002877,,
584,PATH000003049,,
585,PATH000001747,,
586,PATH000003885,,
587,PATH000002578,,
588,PATH000006825,,
589,PATH000001730,,
590,PATH000001678,,
591,PATH000003869,,
592,PATH000007661,,
593,PATH000007880,,
594,PATH000001745,,
595,PATH000001698,,
596,PATH000001669,,
597,PATH000004032,,
598,PATH000001719,,
599,PATH000001537,,
600,PATH000001545,,
601,PATH000001723,,
602,PATH000007864,,
603,PATH000007891,,
604,PATH000007943,,
605,PATH000001748,,
606,PATH000001702,,
607,PATH000003116,,
608,PATH000002881,,
609,PATH000001744,,
610,PATH000001755,,
611,PATH000001687,,
612,PATH000001675,,
613,PATH000004208,,
614,PATH000004213,,
615,PATH000004219,,
616,PATH000004223,,
617,PATH000004221,,
618,PATH000004218,,
619,PATH000006052,,
620,PATH000004236,,
621,PATH000004233,,
622,PATH000008888,,
623,PATH000003121,,
624,PATH000002930,,
625,PATH000002924,,
626,PATH000003033,,
627,PATH000002820,,
628,PATH000002629,,
629,PATH000002604,,
630,PATH000003040,,
631,PATH000002674,,
632,PATH000003244,,
633,PATH000003133,,
634,PATH000002817,,
635,PATH000002840,,
636,PATH000002939,,
637,PATH000002880,,
638,PATH000002730,,
639,PATH000002755,,
640,PATH000002883,,
641,PATH000002717,,
642,PATH000002694,,
643,PATH000002874,,
644,PATH000003210,,
645,PATH000002635,,
646,PATH000003003,,
647,PATH000008457,,
648,PATH000008574,,
649,PATH000008454,,
650,PATH000008488,,
651,PATH000008576,,
652,PATH000008477,,
653,PATH000008482,,
654,PATH000002992,,
655,PATH000002885,,
656,PATH000004278,,
657,PATH000004905,,
658,PATH000002782,,
659,PATH000002669,,
660,PATH000002719,,
661,PATH000002680,,
662,PATH000003151,,
663,PATH000003238,,
664,PATH000002902,,
665,PATH000008578,,
666,PATH000008478,,
667,PATH000008468,,
668,PATH000008498,,
669,PATH000008567,,
670,PATH000005731,,
671,PATH000001964,,
672,PATH000001939,,
673,PATH000001930,,
674,PATH000005109,,
675,PATH000006890,,
676,PATH000006920,,
677,PATH000001890,,
678,PATH000001832,,
679,PATH000001969,,
680,PATH000005183,,
681,PATH000001486,,
682,PATH000001499,,
683,PATH000001505,,
684,PATH000001835,,
685,PATH000001898,,
686,PATH000006860,,
687,PATH000006909,,
688,PATH000001850,,
689,PATH000001888,,
690,PATH000001473,,
691,PATH000001979,,
692,PATH000001480,,
693,PATH000001492,,
694,PATH000001528,,
695,PATH000001487,,
696,PATH000006916,,
697,PATH000005634,,
698,PATH000001923,,
699,PATH000005664,,
700,PATH000005424,,
701,PATH000005103,,
702,PATH000001929,,
703,PATH000006850,,
704,PATH000001841,,
705,PATH000001451,,
706,PATH000001464,,
707,PATH000001902,,
708,PATH000001886,,
709,PATH000006962,,
710,PATH000001974,,
711,PATH000005126,,
712,PATH000005656,,
713,PATH000001463,,
714,PATH000007003,,
715,PATH000001436,,
716,PATH000006984,,
717,PATH000001977,,
718,PATH000001990,,
719,PATH000001522,,
720,PATH000001530,,
721,PATH000001503,,
722,PATH000001520,,
723,PATH000005105,,
724,PATH000005694,,
725,PATH000001960,,
726,PATH000001933,,
727,PATH000001937,,
728,PATH000005504,,
729,PATH000005455,,
730,PATH000005687,,
731,PATH000005661,,
732,PATH000005761,,
733,PATH000005345,,
734,PATH000001418,,
735,PATH000001450,,
736,PATH000001459,,
737,PATH000001868,,
738,PATH000001862,,
739,PATH000006976,,
740,PATH000007050,,
741,PATH000007156,,
742,PATH000001910,,
743,PATH000001828,,
744,PATH000001915,,
745,PATH000001919,,
746,PATH000001891,,
747,PATH000001824,,
748,PATH000001887,,
749,PATH000006999,,
750,PATH000006833,,
751,PATH000006902,,
752,PATH000001855,,
753,PATH000001878,,
754,PATH000005798,,
755,PATH000006863,,
756,PATH000007011,,
757,PATH000006881,,
758,PATH000006942,,
759,PATH000006883,,
760,PATH000006955,,
761,PATH000001830,,
762,PATH000001921,,
763,PATH000005186,,
764,PATH000001994,,
765,PATH000001908,,
766,PATH000005751,,
767,PATH000005814,,
768,PATH000006821,,
769,PATH000006952,,
770,PATH000005399,,
771,PATH000001834,,
772,PATH000001848,,
773,PATH000001517,,
774,PATH000006867,,
775,PATH000006933,,
776,PATH000001429,,
777,PATH000006854,,
778,PATH000001869,,
779,PATH000001904,,
780,PATH000001849,,
781,PATH000001872,,
782,PATH000001858,,
783,PATH000001903,,
784,PATH000005673,,
785,PATH000006926,,
786,PATH000006951,,
787,PATH000001931,,
788,PATH000006819,,
789,PATH000006991,,
790,PATH000006912,,
791,PATH000007008,,
792,PATH000006887,,
793,PATH000006871,,
794,PATH000006987,,
795,PATH000005743,,
796,PATH000005481,,
797,PATH000005224,,
798,PATH000005220,,
799,PATH000005344,,
800,PATH000005682,,
801,PATH000006932,,
802,PATH000006980,,
803,PATH000006840,,
804,PATH000005164,,
805,PATH000006940,,
806,PATH000001860,,
807,PATH000005191,,
808,PATH000005907,,
809,PATH000005577,,
810,PATH000005660,,
811,PATH000001504,,
812,PATH000001524,,
813,PATH000001912,,
814,PATH000005691,,
815,PATH000005163,,
816,PATH000005207,,
817,PATH000005129,,
818,PATH000005449,,
819,PATH000001936,,
820,PATH000005189,,
821,PATH000007018,,
822,PATH000006918,,
823,PATH000006949,,
824,PATH000001943,,
825,PATH000006817,,
826,PATH000006917,,
827,PATH000006865,,
828,PATH000001514,,
829,PATH000001523,,
830,PATH000001498,,
831,PATH000001508,,
832,PATH000001981,,
833,PATH000001507,,
834,PATH000001531,,
835,PATH000006904,,
836,PATH000006941,,
837,PATH000001980,,
838,PATH000002009,,
839,PATH000005932,,
840,PATH000005740,,
841,PATH000005786,,
842,PATH000006849,,
843,PATH000006903,,
844,PATH000001941,,
845,PATH000005493,,
846,PATH000006853,,
847,PATH000007098,,
848,PATH000007191,,
849,PATH000006913,,
850,PATH000005591,,
851,PATH000005605,,
852,PATH000005622,,
853,PATH000005690,,
854,PATH000001986,,
855,PATH000001973,,
856,PATH000001971,,
857,PATH000006944,,
858,PATH000006820,,
859,PATH000001959,,
860,PATH000007211,,
861,PATH000007157,,
862,PATH000005430,,
863,PATH000006838,,
864,PATH000006982,,
865,PATH000006978,,
866,PATH000007007,,
867,PATH000003304,,
868,PATH000003314,,
869,PATH000003292,,
870,PATH000003305,,
871,PATH000003326,,
872,PATH000001781,,
873,PATH000003363,,
874,PATH000003828,,
875,PATH000003290,,
876,PATH000003285,,
877,PATH000003477,,
878,PATH000001599,,
879,PATH000001660,,
880,PATH000001457,,
881,PATH000001422,,
882,PATH000001421,,
883,PATH000001446,,
884,PATH000001637,,
885,PATH000001774,,
886,PATH000001795,,
887,PATH000001601,,
888,PATH000001633,,
889,PATH000001644,,
890,PATH000001582,,
891,PATH000001580,,
892,PATH000001819,,
893,PATH000003728,,
894,PATH000001787,,
895,PATH000001658,,
896,PATH000001661,,
897,PATH000001609,,
898,PATH000001632,,
899,PATH000001586,,
900,PATH000001651,,
901,PATH000001589,,
902,PATH000001627,,
903,PATH000001631,,
904,PATH000001628,,
905,PATH000001649,,
906,PATH000001461,,
907,PATH000003295,,
908,PATH000003393,,
909,PATH000003428,,
910,PATH000001820,,
911,PATH000001657,,
912,PATH000001455,,
913,PATH000001458,,
914,PATH000003369,,
915,PATH000003501,,
916,PATH000001619,,
917,PATH000001757,,
918,PATH000001789,,
919,PATH000001615,,
920,PATH000001638,,
921,PATH000001647,,
922,PATH000001648,,
923,PATH000001431,,
924,PATH000001575,,
925,PATH000001578,,
926,PATH000001805,,
927,PATH000001581,,
928,PATH000001602,,
929,PATH000001763,,
930,PATH000001800,,
931,PATH000001654,,
932,PATH000004111,,
933,PATH000001796,,
934,PATH000001620,,
935,PATH000001579,,
936,PATH000001588,,
937,PATH000001646,,
938,PATH000001618,,
939,PATH000002704,,
940,PATH000001417,,
941,PATH000003505,,
942,PATH000003402,,
943,PATH000002884,,
944,PATH000003180,,
945,PATH000002588,,
946,PATH000002589,,
947,PATH000002676,,
948,PATH000003027,,
949,PATH000002925,,
950,PATH000006009,,
951,PATH000001448,,
952,PATH000001470,,
953,PATH000001474,,
954,PATH000003336,,
955,PATH000003315,,
956,PATH000003516,,
957,PATH000003413,,
958,PATH000003504,,
959,PATH000003375,,
960,PATH000003288,,
961,PATH000003263,,
962,PATH000003427,,
963,PATH000003511,,
964,PATH000003377,,
965,PATH000003455,,
966,PATH000003507,,
967,PATH000003299,,
968,PATH000003359,,
969,PATH000003467,,
970,PATH000003347,,
971,PATH000003270,,
972,PATH000003417,,
973,PATH000003454,,
974,PATH000003462,,
975,PATH000003275,,
976,PATH000005980,,
977,PATH000006092,,
978,PATH000005956,,
979,PATH000006001,,
980,PATH000005996,,
981,PATH000006057,,
982,PATH000005959,,
983,PATH000006082,,
984,PATH000003909,,
985,PATH000003963,,
986,PATH000003990,,
987,PATH000004117,,
988,PATH000003355,,
989,PATH000003406,,
990,PATH000003508,,
991,PATH000006088,,
992,PATH000003954,,
993,PATH000004135,,
994,PATH000005954,,
995,PATH000006012,,
996,PATH000005938,,
997,PATH000006020,,
998,PATH000005960,,
999,PATH000006059,,
1000,PATH000006080,,
1001,PATH000006089,,
1002,PATH000005991,,
1003,PATH000006094,,
1004,PATH000003939,,
1005,PATH000004105,,
1006,PATH000003802,,
1007,PATH000001786,,
1008,PATH000003708,,
1009,PATH000001804,,
1010,PATH000001606,,
1011,PATH000001623,,
1012,PATH000001490,,
1013,PATH000001773,,
1014,PATH000001822,,
1015,PATH000001485,,
1016,PATH000001491,,
1017,PATH000001762,,
1018,PATH000001812,,
1019,PATH000008384,,
1020,PATH000005972,,
1021,PATH000005994,,
1022,PATH000005395,,
1023,PATH000005441,,
1024,PATH000005369,,
1025,PATH000005785,,
1026,PATH000005474,,
1027,PATH000005590,,
1028,PATH000008343,,
1029,PATH000008378,,
1030,PATH000008226,,
1031,PATH000008449,,
1032,PATH000008208,,
1033,PATH000008355,,
1034,PATH000008383,,
1035,PATH000008250,,
1036,PATH000008445,,
1037,PATH000008181,,
1038,PATH000008254,,
1039,PATH000003422,,
1040,PATH000003273,,
1041,PATH000003470,,
1042,PATH000003514,,
1043,PATH000003278,,
1044,PATH000003503,,
1045,PATH000003392,,
1046,PATH000003261,,
1047,PATH000008270,,
1048,PATH000008315,,
1049,PATH000008150,,
1050,PATH000008149,,
1051,PATH000008365,,
1052,PATH000008180,,
1053,PATH000003719,,
1054,PATH000002772,,
1055,PATH000003001,,
1056,PATH000006073,,
1057,PATH000005945,,
1058,PATH000005967,,
1059,PATH000003836,,
1060,PATH000003766,,
1061,PATH000003835,,
1062,PATH000005978,,
1063,PATH000006030,,
1064,PATH000003740,,
1065,PATH000003782,,
1066,PATH000002781,,
1067,PATH000003108,,
1068,PATH000003711,,
1069,PATH000003847,,
1070,PATH000006003,,
1071,PATH000006035,,
1072,PATH000006000,,
1073,PATH000005955,,
1074,PATH000006043,,
1075,PATH000006091,,
1076,PATH000005969,,
1077,PATH000008336,,
1078,PATH000008203,,
1079,PATH000008268,,
1080,PATH000008302,,
1081,PATH000008138,,
1082,PATH000008088,,
1083,PATH000008228,,
1084,PATH000008367,,
1085,PATH000006039,,
1086,PATH000005796,,
1087,PATH000002580,,
1088,PATH000002907,,
1089,PATH000003091,,
1090,PATH000005528,,
1091,PATH000002931,,
1092,PATH000003229,,
1093,PATH000003137,,
1094,PATH000002757,,
1095,PATH000002926,,
1096,PATH000002609,,
1097,PATH000002624,,
1098,PATH000005335,,
1099,PATH000005153,,
1100,PATH000005196,,
1101,PATH000005411,,
1102,PATH000005518,,
1103,PATH000005745,,
1104,PATH000005748,,
1105,PATH000005774,,
1106,PATH000005531,,
1107,PATH000005119,,
1108,PATH000005442,,
1109,PATH000005547,,
1110,PATH000005496,,
1111,PATH000005670,,
1112,PATH000005791,,
1113,PATH000005154,,
1114,PATH000005555,,
1115,PATH000005804,,
1116,PATH000005175,,
1117,PATH000005784,,
1118,PATH000005432,,
1119,PATH000005917,,
1120,PATH000005366,,
1121,PATH000005457,,
1122,PATH000005658,,
1123,PATH000005161,,
