,train,val,test
186,PATH000002896,PATH000005799,PATH000004314
187,PATH000001732,PATH000007463,PATH000006580
188,PATH000002860,PATH000001827,PATH000005520
189,PATH000003212,PATH000004121,PATH000004874
190,PATH000002798,PATH000007970,PATH000013605
191,PATH000006855,PATH000006845,PATH000008706
192,PATH000008023,PATH000006747,PATH000003119
193,PATH000007471,PATH000006675,PATH000002828
194,PATH000007577,,
195,PATH000007727,,
196,PATH000008036,,
197,PATH000001733,,
198,PATH000002904,,
199,PATH000002777,,
200,PATH000007739,,
201,PATH000007994,,
202,PATH000006066,,
203,PATH000008042,,
204,PATH000001561,,
205,PATH000001708,,
206,PATH000003160,,
207,PATH000002793,,
208,PATH000003861,,
209,PATH000002600,,
210,PATH000002684,,
211,PATH000003049,,
212,PATH000003885,,
213,PATH000001724,,
214,PATH000003216,,
215,PATH000003234,,
216,PATH000002578,,
217,PATH000001711,,
218,PATH000002786,,
219,PATH000002949,,
220,PATH000006825,,
221,PATH000001730,,
222,PATH000007835,,
223,PATH000001721,,
224,PATH000001678,,
225,PATH000006822,,
226,PATH000003112,,
227,PATH000003869,,
228,PATH000007661,,
229,PATH000007880,,
230,PATH000001745,,
231,PATH000001698,,
232,PATH000006011,,
233,PATH000003878,,
234,PATH000007763,,
235,PATH000007849,,
236,PATH000007930,,
237,PATH000002641,,
238,PATH000001669,,
239,PATH000004032,,
240,PATH000001719,,
241,PATH000001537,,
242,PATH000001545,,
243,PATH000001723,,
244,PATH000003036,,
245,PATH000007864,,
246,PATH000007891,,
247,PATH000007943,,
248,PATH000006041,,
249,PATH000002836,,
250,PATH000002946,,
251,PATH000001695,,
252,PATH000007699,,
253,PATH000001664,,
254,PATH000003895,,
255,PATH000001748,,
256,PATH000001709,,
257,PATH000001702,,
258,PATH000002881,,
259,PATH000002827,,
260,PATH000001703,,
261,PATH000001744,,
262,PATH000001755,,
263,PATH000002956,,
264,PATH000002811,,
265,PATH000007507,,
266,PATH000002597,,
267,PATH000001687,,
268,PATH000007627,,
269,PATH000007881,,
270,PATH000003183,,
271,PATH000008040,,
272,PATH000001675,,
273,PATH000001743,,
274,PATH000008895,,
275,PATH000008970,,
276,PATH000009023,,
277,PATH000009076,,
278,PATH000006016,,
279,PATH000006081,,
280,PATH000004208,,
281,PATH000004213,,
282,PATH000004214,,
283,PATH000004211,,
284,PATH000008949,,
285,PATH000004219,,
286,PATH000009028,,
287,PATH000004223,,
288,PATH000004207,,
289,PATH000004212,,
290,PATH000008926,,
291,PATH000008937,,
292,PATH000004210,,
293,PATH000004220,,
294,PATH000009068,,
295,PATH000009270,,
296,PATH000004218,,
297,PATH000009044,,
298,PATH000009220,,
299,PATH000009158,,
300,PATH000009181,,
301,PATH000009009,,
302,PATH000009054,,
303,PATH000004232,,
304,PATH000009206,,
305,PATH000004238,,
306,PATH000008973,,
307,PATH000009065,,
308,PATH000004235,,
309,PATH000004242,,
310,PATH000005986,,
311,PATH000006052,,
312,PATH000008976,,
313,PATH000008908,,
314,PATH000004239,,
315,PATH000008920,,
316,PATH000008930,,
317,PATH000009115,,
318,PATH000009258,,
319,PATH000009070,,
320,PATH000009033,,
321,PATH000009179,,
322,PATH000009108,,
323,PATH000009163,,
324,PATH000009057,,
325,PATH000009273,,
326,PATH000009249,,
327,PATH000009080,,
328,PATH000004241,,
329,PATH000009255,,
330,PATH000009165,,
331,PATH000009125,,
332,PATH000004226,,
333,PATH000004228,,
334,PATH000004234,,
335,PATH000009082,,
336,PATH000009164,,
337,PATH000009211,,
338,PATH000008929,,
339,PATH000009093,,
340,PATH000009139,,
341,PATH000009198,,
342,PATH000009154,,
343,PATH000004230,,
344,PATH000004236,,
345,PATH000009010,,
346,PATH000009213,,
347,PATH000009147,,
348,PATH000009224,,
349,PATH000008987,,
350,PATH000009197,,
351,PATH000008972,,
352,PATH000009221,,
353,PATH000009074,,
354,PATH000009142,,
355,PATH000009086,,
356,PATH000009227,,
357,PATH000009231,,
358,PATH000008953,,
359,PATH000009131,,
360,PATH000008910,,
361,PATH000008957,,
362,PATH000009085,,
363,PATH000009109,,
364,PATH000009026,,
365,PATH000009267,,
366,PATH000008984,,
367,PATH000009234,,
368,PATH000009003,,
369,PATH000009004,,
370,PATH000009092,,
371,PATH000009013,,
372,PATH000009069,,
373,PATH000009148,,
374,PATH000008994,,
375,PATH000009043,,
376,PATH000009184,,
377,PATH000009263,,
378,PATH000009149,,
379,PATH000009152,,
380,PATH000008891,,
381,PATH000009018,,
382,PATH000009106,,
383,PATH000009130,,
384,PATH000008935,,
385,PATH000009247,,
386,PATH000009253,,
387,PATH000009271,,
388,PATH000008997,,
389,PATH000009274,,
390,PATH000009020,,
391,PATH000009190,,
392,PATH000008989,,
393,PATH000009133,,
394,PATH000009039,,
395,PATH000009256,,
396,PATH000009275,,
397,PATH000009145,,
398,PATH000009151,,
399,PATH000008905,,
400,PATH000009081,,
401,PATH000009187,,
402,PATH000008914,,
403,PATH000009110,,
404,PATH000008923,,
405,PATH000008952,,
406,PATH000008985,,
407,PATH000008883,,
408,PATH000009061,,
409,PATH000009257,,
410,PATH000008964,,
411,PATH000009037,,
412,PATH000009007,,
413,PATH000009169,,
414,PATH000009105,,
415,PATH000009264,,
416,PATH000008889,,
417,PATH000009107,,
418,PATH000008977,,
419,PATH000009191,,
420,PATH000008911,,
421,PATH000009233,,
422,PATH000009265,,
423,PATH000009025,,
424,PATH000009058,,
425,PATH000009021,,
426,PATH000009262,,
427,PATH000009178,,
428,PATH000009161,,
429,PATH000009129,,
430,PATH000009030,,
431,PATH000009071,,
432,PATH000008888,,
433,PATH000009012,,
434,PATH000009072,,
435,PATH000009269,,
436,PATH000009176,,
437,PATH000009225,,
438,PATH000008999,,
439,PATH000009268,,
440,PATH000009272,,
441,PATH000009246,,
442,PATH000008933,,
443,PATH000009248,,
444,PATH000008919,,
445,PATH000009144,,
446,PATH000008912,,
447,PATH000008916,,
448,PATH000009002,,
449,PATH000009251,,
450,PATH000008925,,
451,PATH000009236,,
452,PATH000008924,,
453,PATH000009101,,
454,PATH000009073,,
455,PATH000008931,,
456,PATH000009250,,
457,PATH000009134,,
458,PATH000008959,,
459,PATH000009199,,
460,PATH000008940,,
461,PATH000008897,,
462,PATH000008981,,
463,PATH000009059,,
464,PATH000009188,,
465,PATH000008887,,
466,PATH000008942,,
467,PATH000009077,,
468,PATH000009204,,
469,PATH000009153,,
470,PATH000009090,,
471,PATH000008896,,
472,PATH000009027,,
473,PATH000009116,,
474,PATH000009193,,
475,PATH000009097,,
476,PATH000009138,,
477,PATH000009136,,
478,PATH000009243,,
479,PATH000009196,,
480,PATH000009219,,
481,PATH000009024,,
482,PATH000008917,,
483,PATH000008902,,
484,PATH000009156,,
485,PATH000008878,,
486,PATH000009114,,
487,PATH000009084,,
488,PATH000009008,,
489,PATH000008947,,
490,PATH000009096,,
491,PATH000008948,,
492,PATH000009182,,
493,PATH000009230,,
494,PATH000008921,,
495,PATH000008900,,
496,PATH000009259,,
497,PATH000009104,,
498,PATH000009226,,
499,PATH000008950,,
500,PATH000009079,,
501,PATH000008998,,
502,PATH000009223,,
503,PATH000008996,,
504,PATH000009053,,
505,PATH000008954,,
506,PATH000009175,,
507,PATH000009207,,
508,PATH000009113,,
509,PATH000009186,,
510,PATH000008907,,
511,PATH000009111,,
512,PATH000008963,,
513,PATH000009119,,
514,PATH000003121,,
515,PATH000003191,,
516,PATH000003192,,
517,PATH000003136,,
518,PATH000002602,,
519,PATH000002667,,
520,PATH000002995,,
521,PATH000002930,,
522,PATH000002833,,
523,PATH000002996,,
524,PATH000002924,,
525,PATH000003203,,
526,PATH000003247,,
527,PATH000002841,,
528,PATH000003090,,
529,PATH000004686,,
530,PATH000003246,,
531,PATH000003033,,
532,PATH000003102,,
533,PATH000002820,,
534,PATH000002610,,
535,PATH000003012,,
536,PATH000002629,,
537,PATH000002604,,
538,PATH000002970,,
539,PATH000002671,,
540,PATH000003040,,
541,PATH000003093,,
542,PATH000002674,,
543,PATH000002951,,
544,PATH000002582,,
545,PATH000002981,,
546,PATH000003244,,
547,PATH000003166,,
548,PATH000003169,,
549,PATH000002804,,
550,PATH000002621,,
551,PATH000003024,,
552,PATH000003133,,
553,PATH000002716,,
554,PATH000002978,,
555,PATH000002891,,
556,PATH000003230,,
557,PATH000002710,,
558,PATH000002817,,
559,PATH000002834,,
560,PATH000002840,,
561,PATH000002769,,
562,PATH000004636,,
563,PATH000004728,,
564,PATH000002736,,
565,PATH000002857,,
566,PATH000002939,,
567,PATH000002627,,
568,PATH000002731,,
569,PATH000002880,,
570,PATH000002755,,
571,PATH000002673,,
572,PATH000002883,,
573,PATH000003215,,
574,PATH000003248,,
575,PATH000002947,,
576,PATH000003139,,
577,PATH000003046,,
578,PATH000002806,,
579,PATH000002717,,
580,PATH000002865,,
581,PATH000002876,,
582,PATH000003134,,
583,PATH000003194,,
584,PATH000003044,,
585,PATH000002874,,
586,PATH000003028,,
587,PATH000002644,,
588,PATH000003131,,
589,PATH000003098,,
590,PATH000002692,,
591,PATH000003129,,
592,PATH000002763,,
593,PATH000003196,,
594,PATH000002662,,
595,PATH000003210,,
596,PATH000003122,,
597,PATH000002932,,
598,PATH000003013,,
599,PATH000002864,,
600,PATH000003152,,
601,PATH000002921,,
602,PATH000002655,,
603,PATH000002886,,
604,PATH000002983,,
605,PATH000003241,,
606,PATH000002752,,
607,PATH000002729,,
608,PATH000003043,,
609,PATH000002635,,
610,PATH000003003,,
611,PATH000002591,,
612,PATH000002814,,
613,PATH000008677,,
614,PATH000002759,,
615,PATH000002851,,
616,PATH000002961,,
617,PATH000003053,,
618,PATH000008840,,
619,PATH000008457,,
620,PATH000008574,,
621,PATH000008454,,
622,PATH000008612,,
623,PATH000008717,,
624,PATH000008722,,
625,PATH000008688,,
626,PATH000008672,,
627,PATH000008570,,
628,PATH000008765,,
629,PATH000008639,,
630,PATH000008845,,
631,PATH000008727,,
632,PATH000008488,,
633,PATH000008576,,
634,PATH000008772,,
635,PATH000008601,,
636,PATH000008671,,
637,PATH000008593,,
638,PATH000008477,,
639,PATH000008798,,
640,PATH000008624,,
641,PATH000008673,,
642,PATH000008632,,
643,PATH000008703,,
644,PATH000008604,,
645,PATH000008860,,
646,PATH000008497,,
647,PATH000008690,,
648,PATH000008815,,
649,PATH000008582,,
650,PATH000008788,,
651,PATH000008801,,
652,PATH000008844,,
653,PATH000009287,,
654,PATH000009342,,
655,PATH000009289,,
656,PATH000009297,,
657,PATH000009319,,
658,PATH000009336,,
659,PATH000009344,,
660,PATH000009364,,
661,PATH000009288,,
662,PATH000009326,,
663,PATH000009294,,
664,PATH000009295,,
665,PATH000009348,,
666,PATH000009339,,
667,PATH000009305,,
668,PATH000009331,,
669,PATH000009292,,
670,PATH000009301,,
671,PATH000009313,,
672,PATH000009937,,
673,PATH000009965,,
674,PATH000009513,,
675,PATH000009849,,
676,PATH000009645,,
677,PATH000009692,,
678,PATH000009860,,
679,PATH000009658,,
680,PATH000009476,,
681,PATH000009638,,
682,PATH000009662,,
683,PATH000009983,,
684,PATH000009730,,
685,PATH000009785,,
686,PATH000009674,,
687,PATH000009986,,
688,PATH000009416,,
689,PATH000009836,,
690,PATH000002764,,
691,PATH000003035,,
692,PATH000002992,,
693,PATH000002652,,
694,PATH000004327,,
695,PATH000003061,,
696,PATH000002885,,
697,PATH000004784,,
698,PATH000004278,,
699,PATH000004905,,
700,PATH000004282,,
701,PATH000004958,,
702,PATH000004523,,
703,PATH000004759,,
704,PATH000004828,,
705,PATH000004394,,
706,PATH000002782,,
707,PATH000002890,,
708,PATH000002669,,
709,PATH000002927,,
710,PATH000002719,,
711,PATH000003223,,
712,PATH000003142,,
713,PATH000003249,,
714,PATH000002659,,
715,PATH000003151,,
716,PATH000003238,,
717,PATH000003165,,
718,PATH000003174,,
719,PATH000002902,,
720,PATH000008614,,
721,PATH000008650,,
722,PATH000008666,,
723,PATH000008578,,
724,PATH000008682,,
725,PATH000008661,,
726,PATH000008750,,
727,PATH000008468,,
728,PATH000008689,,
729,PATH000008809,,
730,PATH000008813,,
731,PATH000008830,,
732,PATH000008498,,
733,PATH000008493,,
734,PATH000008567,,
735,PATH000009417,,
736,PATH000009954,,
737,PATH000009644,,
738,PATH000009626,,
739,PATH000009652,,
740,PATH000009712,,
741,PATH000009669,,
742,PATH000009395,,
743,PATH000009473,,
744,PATH000009556,,
745,PATH000009782,,
746,PATH000009812,,
747,PATH000009439,,
748,PATH000009443,,
749,PATH000009766,,
750,PATH000012592,,
751,PATH000012772,,
752,PATH000013611,,
753,PATH000012685,,
754,PATH000005016,,
755,PATH000005731,,
756,PATH000001928,,
757,PATH000001964,,
758,PATH000001939,,
759,PATH000001953,,
760,PATH000001952,,
761,PATH000001954,,
762,PATH000001930,,
763,PATH000005844,,
764,PATH000005109,,
765,PATH000005929,,
766,PATH000006920,,
767,PATH000005271,,
768,PATH000001932,,
769,PATH000001825,,
770,PATH000001883,,
771,PATH000001852,,
772,PATH000001890,,
773,PATH000001892,,
774,PATH000001905,,
775,PATH000001969,,
776,PATH000001978,,
777,PATH000005183,,
778,PATH000005848,,
779,PATH000005013,,
780,PATH000005202,,
781,PATH000004994,,
782,PATH000012431,,
783,PATH000001486,,
784,PATH000001499,,
785,PATH000001511,,
786,PATH000001898,,
787,PATH000006860,,
788,PATH000006909,,
789,PATH000001850,,
790,PATH000001888,,
791,PATH000001473,,
792,PATH000001979,,
793,PATH000001991,,
794,PATH000001492,,
795,PATH000001528,,
796,PATH000001487,,
797,PATH000006916,,
798,PATH000006957,,
799,PATH000011896,,
800,PATH000005634,,
801,PATH000005534,,
802,PATH000005849,,
803,PATH000001923,,
804,PATH000002005,,
805,PATH000005113,,
806,PATH000005424,,
807,PATH000005103,,
808,PATH000005610,,
809,PATH000012408,,
810,PATH000001929,,
811,PATH000001940,,
812,PATH000005285,,
813,PATH000005304,,
814,PATH000006850,,
815,PATH000005342,,
816,PATH000005508,,
817,PATH000001841,,
818,PATH000001916,,
819,PATH000001464,,
820,PATH000001877,,
821,PATH000001853,,
822,PATH000001886,,
823,PATH000001885,,
824,PATH000001909,,
825,PATH000006829,,
826,PATH000006962,,
827,PATH000002008,,
828,PATH000001972,,
829,PATH000001974,,
830,PATH000005126,,
831,PATH000005656,,
832,PATH000001463,,
833,PATH000007003,,
834,PATH000006984,,
835,PATH000001970,,
836,PATH000001977,,
837,PATH000001990,,
838,PATH000001997,,
839,PATH000002001,,
840,PATH000001530,,
841,PATH000001503,,
842,PATH000001520,,
843,PATH000005011,,
844,PATH000005105,,
845,PATH000005694,,
846,PATH000005890,,
847,PATH000005272,,
848,PATH000005905,,
849,PATH000001840,,
850,PATH000001960,,
851,PATH000001933,,
852,PATH000001937,,
853,PATH000005255,,
854,PATH000001513,,
855,PATH000001521,,
856,PATH000001837,,
857,PATH000005504,,
858,PATH000005455,,
859,PATH000005687,,
860,PATH000005661,,
861,PATH000005761,,
862,PATH000005345,,
863,PATH000005359,,
864,PATH000005856,,
865,PATH000001418,,
866,PATH000001424,,
867,PATH000001450,,
868,PATH000001459,,
869,PATH000001868,,
870,PATH000001862,,
871,PATH000006976,,
872,PATH000007050,,
873,PATH000001866,,
874,PATH000001910,,
875,PATH000001897,,
876,PATH000001864,,
877,PATH000001915,,
878,PATH000001876,,
879,PATH000001919,,
880,PATH000001884,,
881,PATH000001891,,
882,PATH000001887,,
883,PATH000006999,,
884,PATH000006833,,
885,PATH000006902,,
886,PATH000001855,,
887,PATH000001878,,
888,PATH000005798,,
889,PATH000005923,,
890,PATH000006896,,
891,PATH000006863,,
892,PATH000006881,,
893,PATH000006942,,
894,PATH000006883,,
895,PATH000006955,,
896,PATH000001921,,
897,PATH000005186,,
898,PATH000005899,,
899,PATH000005009,,
900,PATH000001865,,
901,PATH000001908,,
902,PATH000002013,,
903,PATH000005751,,
904,PATH000005814,,
905,PATH000006821,,
906,PATH000006952,,
907,PATH000005399,,
908,PATH000001880,,
909,PATH000001914,,
910,PATH000001834,,
911,PATH000001848,,
912,PATH000001924,,
913,PATH000001517,,
914,PATH000001518,,
915,PATH000006867,,
916,PATH000006933,,
917,PATH000006919,,
918,PATH000002014,,
919,PATH000012280,,
920,PATH000001429,,
921,PATH000006854,,
922,PATH000007013,,
923,PATH000001869,,
924,PATH000001904,,
925,PATH000001849,,
926,PATH000001875,,
927,PATH000001872,,
928,PATH000001858,,
929,PATH000001903,,
930,PATH000005673,,
931,PATH000005647,,
932,PATH000006926,,
933,PATH000006951,,
934,PATH000005909,,
935,PATH000006819,,
936,PATH000006991,,
937,PATH000006912,,
938,PATH000006990,,
939,PATH000007008,,
940,PATH000007290,,
941,PATH000006887,,
942,PATH000006871,,
943,PATH000006987,,
944,PATH000005223,,
945,PATH000005743,,
946,PATH000005297,,
947,PATH000005481,,
948,PATH000005224,,
949,PATH000005532,,
950,PATH000005220,,
951,PATH000005344,,
952,PATH000005682,,
953,PATH000006830,,
954,PATH000006947,,
955,PATH000006932,,
956,PATH000006980,,
957,PATH000006840,,
958,PATH000005164,,
959,PATH000006940,,
960,PATH000001860,,
961,PATH000001867,,
962,PATH000005191,,
963,PATH000005907,,
964,PATH000001895,,
965,PATH000001917,,
966,PATH000005577,,
967,PATH000001524,,
968,PATH000001829,,
969,PATH000001912,,
970,PATH000005691,,
971,PATH000005163,,
972,PATH000005207,,
973,PATH000005771,,
974,PATH000005129,,
975,PATH000005449,,
976,PATH000001936,,
977,PATH000005189,,
978,PATH000005313,,
979,PATH000005030,,
980,PATH000007018,,
981,PATH000006918,,
982,PATH000006949,,
983,PATH000001943,,
984,PATH000006817,,
985,PATH000006917,,
986,PATH000006865,,
987,PATH000006923,,
988,PATH000001514,,
989,PATH000001523,,
990,PATH000001498,,
991,PATH000001508,,
992,PATH000001981,,
993,PATH000001507,,
994,PATH000001531,,
995,PATH000005462,,
996,PATH000006904,,
997,PATH000006941,,
998,PATH000001984,,
999,PATH000005275,,
1000,PATH000005740,,
1001,PATH000005933,,
1002,PATH000006849,,
1003,PATH000006903,,
1004,PATH000001941,,
1005,PATH000005022,,
1006,PATH000005493,,
1007,PATH000005779,,
1008,PATH000006853,,
1009,PATH000006915,,
1010,PATH000007098,,
1011,PATH000006925,,
1012,PATH000007134,,
1013,PATH000007191,,
1014,PATH000006913,,
1015,PATH000005545,,
1016,PATH000005605,,
1017,PATH000005622,,
1018,PATH000005690,,
1019,PATH000001983,,
1020,PATH000001986,,
1021,PATH000001973,,
1022,PATH000006944,,
1023,PATH000006820,,
1024,PATH000001959,,
1025,PATH000007287,,
1026,PATH000007211,,
1027,PATH000007103,,
1028,PATH000007157,,
1029,PATH000005430,,
1030,PATH000001927,,
1031,PATH000006838,,
1032,PATH000006982,,
1033,PATH000001951,,
1034,PATH000006844,,
1035,PATH000006978,,
1036,PATH000007007,,
1037,PATH000004254,,
1038,PATH000003672,,
1039,PATH000004034,,
1040,PATH000003774,,
1041,PATH000003977,,
1042,PATH000003942,,
1043,PATH000003978,,
1044,PATH000004019,,
1045,PATH000004270,,
1046,PATH000005135,,
1047,PATH000005233,,
1048,PATH000005722,,
1049,PATH000005807,,
1050,PATH000007278,,
1051,PATH000007057,,
1052,PATH000007612,,
1053,PATH000008393,,
