,train,val,test
2565,PATH000000698,,
2569,PATH000000706,,
2576,PATH000000696,,
2577,PATH000000771,,
2579,PATH000000731,,
2590,PATH000013750,,
2591,PATH000013752,,
2640,PATH000001550,,
2641,PATH000007685,,
2642,PATH000007738,,
2645,PATH000012709,,
2649,PATH000003894,,
2671,PATH000000650,,
2685,PATH000007430,,
2695,PATH000002896,,
2703,PATH000001732,,
2705,PATH000002860,,
2744,PATH000003212,,
2749,PATH000002798,,
2753,PATH000006855,,
2754,PATH000007710,,
2755,PATH000008023,,
2759,PATH000007471,,
2765,PATH000007577,,
2766,PATH000007727,,
2767,PATH000008036,,
2775,PATH000000667,,
2777,PATH000000758,,
2778,PATH000013548,,
2779,PATH000013500,,
2784,PATH000001733,,
2789,PATH000011964,,
2790,PATH000011966,,
2793,PATH000002904,,
2818,PATH000002777,,
2825,PATH000000616,,
2839,PATH000002713,,
2867,PATH000000740,,
2894,PATH000000750,,
2937,PATH000007739,,
2938,PATH000007994,,
2942,PATH000011796,,
2948,PATH000006066,,
2957,PATH000013567,,
2969,PATH000008042,,
2991,PATH000013599,,
2992,PATH000013603,,
3009,PATH000002877,,
3015,PATH000000654,,
3022,PATH000001561,,
3023,PATH000001708,,
3026,PATH000003160,,
3027,PATH000003239,,
3053,PATH000003861,,
3058,PATH000000711,,
3059,PATH000000755,,
3060,PATH000000769,,
3080,PATH000000743,,
3081,PATH000000685,,
3087,PATH000002600,,
3097,PATH000002684,,
3098,PATH000003049,,
3108,PATH000000726,,
3109,PATH000000759,,
3110,PATH000001747,,
3116,PATH000001724,,
3117,PATH000003216,,
3118,PATH000003234,,
3120,PATH000002578,,
3124,PATH000001711,,
3133,PATH000002786,,
3138,PATH000001308,,
3149,PATH000002949,,
3153,PATH000006825,,
3156,PATH000001730,,
3157,PATH000000666,,
3160,PATH000007835,,
3182,PATH000000693,,
3192,PATH000013568,,
3202,PATH000001678,,
3207,PATH000006822,,
3216,PATH000000623,,
3217,PATH000000624,,
3218,PATH000000742,,
3236,PATH000003112,,
3245,PATH000000774,,
3273,PATH000013600,,
3279,PATH000013565,,
3288,PATH000003869,,
3299,PATH000007661,,
3300,PATH000007880,,
3354,PATH000013542,,
3359,PATH000000714,,
3369,PATH000001698,,
3376,PATH000006011,,
3378,PATH000000694,,
3381,PATH000003878,,
3382,PATH000007763,,
3383,PATH000007849,,
3384,PATH000007930,,
3424,PATH000011973,,
3434,PATH000000655,,
3451,PATH000001669,,
3453,PATH000000631,,
3454,PATH000000639,,
3472,PATH000001719,,
3478,PATH000001537,,
3479,PATH000001545,,
3480,PATH000001723,,
3502,PATH000000660,,
3510,PATH000003036,,
3533,PATH000007864,,
3534,PATH000007891,,
3535,PATH000007943,,
3541,PATH000002836,,
3544,PATH000002946,,
3550,PATH000000746,,
3551,PATH000000756,,
3561,PATH000001695,,
3564,PATH000000732,,
3598,PATH000001664,,
3604,PATH000000634,,
3612,PATH000000744,,
3623,PATH000001748,,
3635,PATH000001709,,
3655,PATH000001702,,
3674,PATH000002881,,
3718,PATH000000738,,
3720,PATH000000754,,
3721,PATH000000761,,
3724,PATH000002956,,
3727,PATH000002955,,
3734,PATH000002811,,
3753,PATH000002597,,
3762,PATH000001687,,
3780,PATH000000730,,
3783,PATH000000745,,
3789,PATH000000727,,
3792,PATH000000749,,
3806,PATH000000736,,
3807,PATH000000763,,
3811,PATH000000753,,
3823,PATH000003183,,
3835,PATH000003184,,
3850,PATH000000715,,
3889,PATH000001675,,
3891,PATH000001743,,
3914,PATH000000250,,
3915,PATH000000276,,
3924,PATH000000192,,
3925,PATH000000200,,
3926,PATH000000218,,
3927,PATH000000187,,
3928,PATH000000223,,
3929,PATH000000220,,
3930,PATH000000265,,
3935,PATH000000230,,
3937,PATH000000219,,
3943,PATH000000242,,
3945,PATH000000247,,
3946,PATH000000272,,
3950,PATH000000207,,
3952,PATH000000188,,
3953,PATH000000203,,
3955,PATH000008895,,
3956,PATH000000185,,
3957,PATH000000194,,
3958,PATH000000204,,
3959,PATH000008970,,
3960,PATH000009023,,
3963,PATH000000191,,
3964,PATH000000237,,
3965,PATH000009076,,
3967,PATH000000189,,
3973,PATH000000259,,
3974,PATH000000280,,
3979,PATH000000294,,
3980,PATH000000308,,
3981,PATH000000290,,
3982,PATH000000312,,
3989,PATH000000305,,
3990,PATH000000317,,
3993,PATH000000286,,
3994,PATH000000298,,
3997,PATH000000303,,
3998,PATH000000307,,
3999,PATH000000395,,
4000,PATH000000405,,
4012,PATH000000297,,
4013,PATH000000314,,
4014,PATH000006016,,
4015,PATH000006081,,
4027,PATH000000301,,
4030,PATH000000285,,
4031,PATH000000313,,
4034,PATH000000287,,
4035,PATH000000316,,
4042,PATH000000296,,
4043,PATH000000309,,
4046,PATH000000289,,
4047,PATH000000344,,
4048,PATH000000306,,
4049,PATH000000315,,
4050,PATH000000299,,
4051,PATH000000292,,
4052,PATH000000300,,
4055,PATH000000311,,
4056,PATH000000318,,
4057,PATH000000321,,
4058,PATH000000323,,
4059,PATH000000332,,
4063,PATH000000322,,
4064,PATH000000330,,
4067,PATH000000319,,
4068,PATH000000328,,
4069,PATH000000327,,
4070,PATH000000329,,
4073,PATH000000320,,
4076,PATH000000326,,
4077,PATH000000331,,
4080,PATH000000325,,
4081,PATH000000333,,
4093,PATH000004213,,
4094,PATH000004214,,
4106,PATH000004211,,
4107,PATH000004222,,
4108,PATH000008949,,
4115,PATH000004219,,
4122,PATH000004223,,
4128,PATH000004207,,
4129,PATH000004212,,
4132,PATH000004221,,
4135,PATH000008926,,
4136,PATH000008937,,
4137,PATH000004210,,
4138,PATH000004220,,
4141,PATH000009068,,
4142,PATH000009270,,
4154,PATH000009044,,
4155,PATH000009220,,
4158,PATH000009158,,
4159,PATH000009181,,
4175,PATH000009009,,
4176,PATH000009054,,
4178,PATH000004232,,
4179,PATH000009206,,
4183,PATH000004238,,
4189,PATH000000342,,
4190,PATH000000347,,
4198,PATH000008973,,
4199,PATH000009065,,
4200,PATH000004235,,
4201,PATH000004242,,
4202,PATH000005986,,
4203,PATH000006052,,
4205,PATH000008976,,
4207,PATH000008908,,
4209,PATH000008986,,
4214,PATH000004239,,
4216,PATH000008920,,
4224,PATH000008930,,
4225,PATH000009115,,
4233,PATH000009258,,
4234,PATH000009070,,
4238,PATH000009033,,
4240,PATH000009179,,
4244,PATH000009108,,
4263,PATH000009057,,
4264,PATH000009273,,
4267,PATH000009229,,
4268,PATH000009249,,
4278,PATH000009255,,
4289,PATH000009165,,
4290,PATH000009102,,
4294,PATH000009125,,
4300,PATH000009228,,
4305,PATH000004226,,
4312,PATH000004228,,
4313,PATH000004234,,
4323,PATH000009082,,
4330,PATH000009164,,
4337,PATH000009211,,
4338,PATH000008885,,
4339,PATH000008929,,
4342,PATH000008993,,
4344,PATH000008884,,
4345,PATH000009093,,
4353,PATH000008903,,
4354,PATH000009154,,
4355,PATH000000390,,
4356,PATH000000400,,
4357,PATH000004230,,
4358,PATH000004236,,
4361,PATH000009010,,
4362,PATH000009213,,
4365,PATH000009147,,
4366,PATH000009224,,
4369,PATH000008987,,
4370,PATH000009197,,
4378,PATH000009074,,
4379,PATH000009142,,
4388,PATH000004233,,
4389,PATH000009086,,
4390,PATH000009227,,
4394,PATH000000354,,
4396,PATH000009231,,
4408,PATH000000339,,
4409,PATH000000348,,
4420,PATH000000335,,
4421,PATH000000352,,
4425,PATH000000345,,
4433,PATH000009085,,
4434,PATH000009109,,
4435,PATH000000336,,
4436,PATH000000346,,
4439,PATH000000349,,
4440,PATH000000355,,
4448,PATH000009026,,
4453,PATH000000545,,
4455,PATH000009042,,
4456,PATH000009267,,
4457,PATH000000334,,
4458,PATH000000337,,
4470,PATH000009003,,
4471,PATH000009004,,
4474,PATH000000340,,
4475,PATH000000351,,
4481,PATH000009092,,
4482,PATH000000373,,
4483,PATH000000375,,
4484,PATH000009013,,
4485,PATH000009214,,
4486,PATH000009069,,
4487,PATH000009148,,
4488,PATH000000372,,
4489,PATH000008994,,
4497,PATH000000543,,
4522,PATH000009043,,
4523,PATH000009184,,
4530,PATH000009180,,
4531,PATH000009263,,
4532,PATH000000531,,
4533,PATH000000534,,
4536,PATH000000369,,
4537,PATH000000370,,
4540,PATH000009149,,
4541,PATH000009152,,
4542,PATH000008898,,
4548,PATH000000544,,
4550,PATH000009106,,
4551,PATH000009130,,
4554,PATH000008935,,
4555,PATH000009247,,
4556,PATH000000357,,
4557,PATH000000358,,
4558,PATH000008975,,
4566,PATH000000359,,
4567,PATH000000365,,
4568,PATH000000361,,
4569,PATH000000376,,
4571,PATH000009253,,
4579,PATH000008997,,
4580,PATH000009274,,
4581,PATH000000530,,
4587,PATH000009020,,
4588,PATH000009190,,
4589,PATH000008989,,
4590,PATH000009133,,
4599,PATH000009039,,
4601,PATH000009256,,
4602,PATH000009275,,
4609,PATH000009145,,
4610,PATH000009151,,
4611,PATH000008905,,
4614,PATH000009081,,
4615,PATH000009187,,
4620,PATH000009110,,
4629,PATH000008883,,
4630,PATH000009061,,
4631,PATH000009257,,
4634,PATH000008964,,
4635,PATH000009037,,
4642,PATH000009007,,
4643,PATH000009169,,
4646,PATH000009105,,
4647,PATH000009264,,
4648,PATH000000366,,
4649,PATH000000371,,
4653,PATH000000374,,
4656,PATH000008889,,
4657,PATH000009107,,
4660,PATH000008977,,
4661,PATH000009191,,
4664,PATH000009233,,
4665,PATH000009265,,
4667,PATH000009025,,
4668,PATH000009058,,
4669,PATH000009021,,
4670,PATH000009262,,
4671,PATH000009178,,
4676,PATH000009161,,
4679,PATH000009129,,
4684,PATH000000362,,
4685,PATH000000364,,
4686,PATH000009030,,
4687,PATH000009071,,
4688,PATH000008888,,
4689,PATH000009012,,
4690,PATH000009072,,
4695,PATH000009269,,
4701,PATH000009176,,
4702,PATH000009225,,
4708,PATH000008999,,
4709,PATH000009268,,
4712,PATH000009272,,
4716,PATH000009246,,
4724,PATH000008933,,
4725,PATH000009248,,
4728,PATH000008919,,
4729,PATH000009144,,
4732,PATH000009002,,
4733,PATH000009251,,
4737,PATH000008925,,
4738,PATH000009236,,
4744,PATH000000382,,
4745,PATH000000399,,
4746,PATH000000385,,
4747,PATH000000386,,
4748,PATH000008924,,
4752,PATH000000536,,
4753,PATH000000540,,
4758,PATH000000537,,
4771,PATH000000391,,
4772,PATH000000404,,
4774,PATH000009073,,
4775,PATH000008931,,
4776,PATH000009250,,
4777,PATH000009134,,
4778,PATH000008959,,
4779,PATH000009199,,
4782,PATH000008940,,
4795,PATH000009022,,
4796,PATH000008897,,
4797,PATH000008981,,
4804,PATH000000392,,
4805,PATH000000401,,
4813,PATH000009077,,
4814,PATH000009204,,
4819,PATH000009153,,
4821,PATH000000377,,
4822,PATH000000406,,
4825,PATH000000403,,
4843,PATH000000542,,
4844,PATH000000546,,
4847,PATH000008896,,
4848,PATH000009027,,
4850,PATH000009116,,
4851,PATH000009193,,
4853,PATH000000532,,
4857,PATH000009097,,
4858,PATH000009138,,
4859,PATH000009136,,
4860,PATH000009243,,
4863,PATH000009196,,
4864,PATH000009219,,
4873,PATH000008878,,
4874,PATH000009114,,
4878,PATH000009084,,
4888,PATH000008947,,
4889,PATH000009096,,
4892,PATH000008948,,
4893,PATH000009182,,
4898,PATH000009230,,
4901,PATH000008921,,
4914,PATH000008900,,
4915,PATH000009259,,
4916,PATH000000379,,
4917,PATH000000402,,
4920,PATH000009104,,
4921,PATH000009226,,
4928,PATH000000388,,
4929,PATH000000396,,
4932,PATH000008950,,
4933,PATH000009079,,
4936,PATH000000378,,
4937,PATH000008998,,
4941,PATH000000398,,
4942,PATH000000409,,
4944,PATH000009223,,
4949,PATH000008996,,
4950,PATH000009053,,
4955,PATH000000381,,
4956,PATH000000389,,
4961,PATH000009146,,
4963,PATH000009207,,
4968,PATH000009113,,
4969,PATH000009186,,
4978,PATH000000397,,
4979,PATH000008963,,
4980,PATH000009119,,
5008,PATH000000028,,
5009,PATH000000009,,
5011,PATH000000027,,
5012,PATH000000026,,
5013,PATH000000016,,
5014,PATH000000020,,
5015,PATH000000015,,
5016,PATH000000012,,
5017,PATH000000032,,
5018,PATH000000031,,
5019,PATH000000019,,
5020,PATH000000010,,
5021,PATH000000014,,
5022,PATH000000023,,
5023,PATH000000017,,
5024,PATH000000033,,
5026,PATH000003121,,
5027,PATH000003191,,
5028,PATH000003192,,
5029,PATH000003136,,
5030,PATH000002602,,
5031,PATH000002667,,
5033,PATH000002987,,
5034,PATH000002995,,
5035,PATH000002930,,
5038,PATH000002833,,
5045,PATH000002996,,
5069,PATH000004686,,
5070,PATH000004736,,
5072,PATH000003246,,
5076,PATH000003102,,
5077,PATH000002820,,
5078,PATH000002879,,
5081,PATH000002998,,
5083,PATH000002610,,
5088,PATH000003012,,
5089,PATH000002629,,
5091,PATH000002604,,
5095,PATH000002671,,
5097,PATH000003040,,
5100,PATH000003093,,
5101,PATH000002674,,
5104,PATH000002951,,
5105,PATH000002582,,
5106,PATH000002981,,
5110,PATH000003244,,
5111,PATH000003166,,
5112,PATH000003169,,
5113,PATH000002804,,
5117,PATH000002621,,
5118,PATH000003024,,
5122,PATH000003133,,
5127,PATH000002710,,
5128,PATH000002817,,
5129,PATH000002834,,
5130,PATH000002840,,
5131,PATH000002769,,
5132,PATH000002911,,
5133,PATH000004636,,
5134,PATH000004728,,
5138,PATH000002736,,
5140,PATH000002857,,
5141,PATH000002939,,
5146,PATH000002730,,
5147,PATH000002755,,
5148,PATH000002673,,
5149,PATH000002883,,
5150,PATH000003215,,
5151,PATH000003248,,
5152,PATH000002947,,
5153,PATH000003139,,
5155,PATH000003046,,
5157,PATH000002897,,
5158,PATH000002806,,
5163,PATH000002865,,
5164,PATH000002876,,
5165,PATH000003134,,
5166,PATH000003194,,
5167,PATH000003044,,
5171,PATH000003028,,
5172,PATH000002644,,
5173,PATH000002950,,
5174,PATH000003131,,
5178,PATH000002692,,
5179,PATH000003129,,
5180,PATH000002763,,
5182,PATH000003196,,
5183,PATH000002662,,
5184,PATH000003210,,
5185,PATH000003122,,
5186,PATH000002932,,
5190,PATH000002864,,
5191,PATH000003152,,
5192,PATH000002921,,
5193,PATH000002655,,
5194,PATH000003155,,
5198,PATH000003241,,
5201,PATH000002752,,
5203,PATH000002729,,
5204,PATH000003043,,
5205,PATH000002635,,
5206,PATH000003003,,
5207,PATH000002591,,
5208,PATH000002814,,
5213,PATH000002759,,
5214,PATH000003140,,
5216,PATH000002851,,
5218,PATH000002961,,
5219,PATH000003053,,
5220,PATH000003064,,
5226,PATH000008840,,
5227,PATH000008457,,
5228,PATH000008574,,
5229,PATH000008454,,
5230,PATH000008612,,
5239,PATH000008717,,
5240,PATH000008852,,
5246,PATH000008722,,
5263,PATH000008570,,
5264,PATH000008765,,
5266,PATH000008704,,
5267,PATH000008639,,
5268,PATH000008664,,
5277,PATH000008845,,
5287,PATH000008727,,
5294,PATH000008576,,
5295,PATH000008772,,
5298,PATH000008601,,
5299,PATH000008671,,
5310,PATH000008624,,
5311,PATH000008673,,
5312,PATH000008632,,
5313,PATH000008703,,
5314,PATH000008604,,
5315,PATH000008860,,
5322,PATH000008497,,
5329,PATH000008815,,
5332,PATH000008582,,
5333,PATH000008788,,
5342,PATH000009287,,
5343,PATH000009342,,
5346,PATH000009297,,
5347,PATH000009319,,
5350,PATH000009336,,
5351,PATH000009344,,
5362,PATH000009285,,
5363,PATH000009364,,
5372,PATH000009294,,
5373,PATH000009359,,
5392,PATH000009295,,
5393,PATH000009348,,
5406,PATH000009305,,
5407,PATH000009331,,
5416,PATH000009292,,
5417,PATH000009301,,
5420,PATH000009313,,
5442,PATH000009937,,
5444,PATH000009965,,
5450,PATH000009489,,
5451,PATH000009513,,
5455,PATH000010024,,
5478,PATH000009849,,
5480,PATH000009645,,
5481,PATH000009692,,
5486,PATH000009658,,
5504,PATH000009476,,
5505,PATH000009638,,
5516,PATH000009662,,
5517,PATH000009983,,
5518,PATH000008482,,
5526,PATH000009730,,
5527,PATH000009785,,
5533,PATH000009674,,
5534,PATH000010018,,
5535,PATH000009764,,
5541,PATH000009986,,
5545,PATH000009416,,
5553,PATH000009836,,
5564,PATH000002764,,
5565,PATH000003035,,
5568,PATH000002652,,
5583,PATH000004327,,
5587,PATH000003061,,
5598,PATH000002885,,
5601,PATH000004784,,
5607,PATH000004278,,
5609,PATH000004840,,
5610,PATH000004905,,
5611,PATH000004282,,
5612,PATH000004958,,
5623,PATH000004759,,
5624,PATH000004828,,
5625,PATH000004394,,
5632,PATH000002782,,
5638,PATH000002890,,
5640,PATH000003079,,
5641,PATH000002770,,
5657,PATH000002719,,
5658,PATH000003223,,
5671,PATH000003249,,
5677,PATH000002659,,
5686,PATH000002680,,
5693,PATH000003165,,
5701,PATH000003174,,
5703,PATH000002902,,
5704,PATH000008614,,
5705,PATH000008650,,
5716,PATH000008666,,
5720,PATH000008578,,
5723,PATH000008682,,
5743,PATH000008478,,
5744,PATH000008750,,
5757,PATH000008689,,
5758,PATH000008809,,
5765,PATH000008813,,
5766,PATH000008830,,
5767,PATH000008498,,
5773,PATH000008493,,
5774,PATH000008567,,
5775,PATH000009417,,
5776,PATH000009954,,
5777,PATH000009644,,
5785,PATH000009712,,
5790,PATH000009669,,
5795,PATH000009395,,
5797,PATH000009473,,
5798,PATH000009556,,
5808,PATH000009782,,
5819,PATH000009812,,
5835,PATH000009439,,
5836,PATH000009443,,
5847,PATH000013602,,
5849,PATH000013538,,
5869,PATH000012013,,
5870,PATH000012054,,
5878,PATH000013751,,
5885,PATH000012199,,
5886,PATH000012276,,
5888,PATH000012765,,
5923,PATH000012695,,
5924,PATH000012708,,
5931,PATH000012385,,
5932,PATH000012424,,
5936,PATH000013562,,
5951,PATH000012388,,
5959,PATH000012096,,
5960,PATH000012369,,
5967,PATH000012587,,
5969,PATH000012623,,
5970,PATH000012773,,
5981,PATH000013581,,
5982,PATH000013612,,
5983,PATH000013586,,
5985,PATH000013496,,
6000,PATH000012321,,
6026,PATH000012405,,
6029,PATH000011955,,
6037,PATH000012065,,
6038,PATH000012150,,
6041,PATH000012586,,
6042,PATH000012725,,
6043,PATH000012678,,
6047,PATH000012617,,
6051,PATH000012714,,
6052,PATH000012768,,
6053,PATH000012717,,
6054,PATH000012719,,
6057,PATH000012633,,
6061,PATH000012612,,
6062,PATH000012630,,
6063,PATH000012724,,
6064,PATH000012776,,
6067,PATH000012711,,
6069,PATH000012592,,
6070,PATH000012622,,
6073,PATH000013622,,
6097,PATH000012697,,
6098,PATH000012779,,
6101,PATH000012603,,
6105,PATH000012756,,
6106,PATH000012777,,
6107,PATH000012598,,
6108,PATH000012772,,
6109,PATH000011931,,
6115,PATH000013571,,
6116,PATH000013611,,
6118,PATH000012710,,
6138,PATH000012685,,
6139,PATH000012609,,
6144,PATH000012762,,
6145,PATH000013574,,
6146,PATH000013635,,
6151,PATH000012595,,
6154,PATH000012737,,
6159,PATH000013640,,
6162,PATH000013651,,
6165,PATH000000956,,
6166,PATH000000981,,
6169,PATH000000929,,
6170,PATH000000965,,
6171,PATH000005016,,
6172,PATH000005731,,
6173,PATH000000930,,
6174,PATH000000953,,
6175,PATH000000939,,
6176,PATH000000955,,
6179,PATH000000950,,
6180,PATH000000962,,
6181,PATH000000919,,
6182,PATH000000968,,
6183,PATH000001178,,
6184,PATH000001192,,
6191,PATH000012051,,
6193,PATH000012415,,
6200,PATH000012326,,
6217,PATH000001928,,
6218,PATH000001964,,
6219,PATH000000923,,
6220,PATH000000963,,
6221,PATH000001939,,
6222,PATH000001953,,
6223,PATH000001267,,
6224,PATH000001300,,
6225,PATH000001952,,
6226,PATH000001954,,
6227,PATH000001930,,
6229,PATH000001260,,
6230,PATH000001297,,
6233,PATH000005286,,
6234,PATH000005844,,
6238,PATH000005109,,
6242,PATH000006890,,
6243,PATH000006920,,
6244,PATH000005271,,
6259,PATH000012249,,
6260,PATH000011897,,
6261,PATH000012023,,
6262,PATH000012067,,
6263,PATH000012011,,
6265,PATH000012512,,
6266,PATH000012532,,
6268,PATH000012468,,
6269,PATH000012524,,
6270,PATH000012538,,
6271,PATH000012483,,
6272,PATH000012541,,
6275,PATH000012521,,
6281,PATH000001262,,
6282,PATH000001263,,
6283,PATH000000594,,
6284,PATH000000599,,
6285,PATH000001255,,
6286,PATH000001273,,
6288,PATH000001284,,
6290,PATH000001294,,
6291,PATH000001295,,
6292,PATH000001296,,
6294,PATH000012246,,
6296,PATH000012258,,
6299,PATH000011927,,
6301,PATH000011989,,
6302,PATH000012084,,
6305,PATH000012296,,
6310,PATH000012574,,
6313,PATH000012506,,
6327,PATH000000935,,
6328,PATH000000937,,
6329,PATH000000931,,
6330,PATH000000973,,
6333,PATH000001932,,
6345,PATH000001037,,
6346,PATH000001078,,
6347,PATH000001069,,
6348,PATH000001091,,
6349,PATH000001080,,
6350,PATH000001082,,
6351,PATH000001093,,
6354,PATH000000601,,
6355,PATH000001825,,
6356,PATH000001883,,
6359,PATH000001832,,
6360,PATH000001892,,
6361,PATH000001905,,
6369,PATH000001969,,
6370,PATH000001978,,
6377,PATH000005183,,
6378,PATH000005848,,
6379,PATH000005013,,
6380,PATH000005202,,
6381,PATH000004994,,
6384,PATH000012377,,
6387,PATH000012003,,
6388,PATH000012043,,
6393,PATH000012197,,
6394,PATH000012314,,
6395,PATH000012136,,
6396,PATH000012425,,
6397,PATH000011894,,
6398,PATH000011993,,
6405,PATH000012479,,
6406,PATH000012551,,
6421,PATH000000917,,
6422,PATH000000980,,
6424,PATH000012489,,
6425,PATH000012431,,
6426,PATH000012537,,
6427,PATH000011974,,
6428,PATH000012380,,
6429,PATH000012214,,
6431,PATH000011929,,
6437,PATH000001022,,
6439,PATH000001161,,
6440,PATH000001164,,
6441,PATH000001486,,
6447,PATH000001505,,
6448,PATH000001511,,
6453,PATH000012062,,
6454,PATH000012142,,
6457,PATH000012075,,
6458,PATH000012429,,
6476,PATH000001081,,
6479,PATH000001835,,
6480,PATH000001898,,
6481,PATH000006860,,
6482,PATH000006909,,
6489,PATH000012052,,
6490,PATH000012269,,
6499,PATH000001111,,
